Stock,Algorithm,Estimators,Depth,No_of_features,Model_Score,Future_day,Our_test_score
HPR,RF,10,10,20,0.9163568773234201,40,40
HPR,ZR,0,0,0,0,40,40
HPR,RF,10,10,20,0.9157303370786517,50,50
HPR,ZR,0,0,0,0,50,50
HPR,RF,30,20,20,0.9433962264150944,60,55
HPR,ZR,0,0,0,0,60,60
HPR,RF,10,20,20,0.9258555133079848,70,40
HPR,ZR,0,0,0,0,70,70
HPR,RF,10,40,20,0.9521072796934866,80,14
HPR,ZR,0,0,0,0,80,80
HPR,RF,10,10,20,0.9575289575289575,90,2
HPR,ZR,0,0,0,0,90,88
HUN,RF,20,50,20,0.8634686346863468,10,10
HUN,ZR,0,0,0,0,10,8
HUN,RF,10,40,20,0.9014869888475836,20,17
HUN,ZR,0,0,0,0,20,6
HUN,RF,20,50,20,0.9101123595505618,30,19
HUN,ZR,0,0,0,0,30,9
HUN,RF,10,40,20,0.9245283018867925,40,21
HUN,ZR,0,0,0,0,40,27
HUN,RF,10,40,20,0.9315589353612167,50,35
HUN,ZR,0,0,0,0,50,27
HUN,RF,20,20,20,0.9329501915708812,60,37
HUN,ZR,0,0,0,0,60,17
HUN,RF,10,40,20,0.9498069498069498,70,18
HUN,ZR,0,0,0,0,70,8
HSY,RF,10,10,20,0.7104294478527607,10,8
HSY,ZR,0,0,0,0,10,8
HSY,RF,10,10,20,0.8199753390875463,20,20
HSY,ZR,0,0,0,0,20,19
HSY,RF,10,10,20,0.9008674101610905,30,30
HSY,ZR,0,0,0,0,30,30
HSY,RF,10,10,20,0.9140722291407223,40,40
HSY,ZR,0,0,0,0,40,40
HSY,RF,10,20,20,0.9411764705882353,50,50
HSY,ZR,0,0,0,0,50,50
HSY,RF,10,10,20,0.939622641509434,60,60
HSY,ZR,0,0,0,0,60,60
HTD,RF,30,10,20,0.7891156462585034,10,7
HTD,ZR,0,0,0,0,10,10
HTD,RF,10,30,20,0.910958904109589,20,20
HTD,ZR,0,0,0,0,20,16
HTD,RF,40,30,20,0.9413793103448276,30,24
HTD,ZR,0,0,0,0,30,17
HTD,RF,20,40,20,0.9253472222222222,40,14
HTD,ZR,0,0,0,0,40,40
HTD,RF,10,20,20,0.9475524475524476,50,49
HTD,ZR,0,0,0,0,50,50
HTD,RF,10,20,20,0.9436619718309859,60,60
HTD,ZR,0,0,0,0,60,60
HTD,RF,10,10,20,0.9592198581560284,70,70
HTD,ZR,0,0,0,0,70,70
HTD,RF,10,50,20,0.9535714285714286,80,8
HTD,ZR,0,0,0,0,80,80
HTD,RF,10,40,20,0.9730215827338129,90,28
HTD,ZR,0,0,0,0,90,90
HPR,RF,20,10,20,0.8418181818181818,10,10
HPR,ZR,0,0,0,0,10,5
HPR,RF,30,20,20,0.9267399267399268,20,18
HPR,ZR,0,0,0,0,20,12
HPR,RF,10,50,20,0.8966789667896679,30,29
HPR,ZR,0,0,0,0,30,28
HPR,RF,10,10,20,0.9163568773234201,40,40
HPR,ZR,0,0,0,0,40,40
HPR,RF,10,10,20,0.9157303370786517,50,50
HPR,ZR,0,0,0,0,50,50
HPR,RF,30,20,20,0.9433962264150944,60,55
HPR,ZR,0,0,0,0,60,60
HPR,RF,10,20,20,0.9258555133079848,70,40
HPR,ZR,0,0,0,0,70,70
HPR,RF,10,40,20,0.9521072796934866,80,14
HPR,ZR,0,0,0,0,80,80
HPR,RF,10,10,20,0.9575289575289575,90,2
HPR,ZR,0,0,0,0,90,88
HPR,RF,10,10,20,0.9396887159533074,100,2
HPR,ZR,0,0,0,0,100,99
IIM,RF,10,10,20,0.8061349693251534,10,7
IIM,ZR,0,0,0,0,10,7
HUN,RF,20,50,20,0.8634686346863468,10,10
HUN,ZR,0,0,0,0,10,8
HUN,RF,10,40,20,0.9014869888475836,20,17
HUN,ZR,0,0,0,0,20,6
HUN,RF,20,50,20,0.9101123595505618,30,19
HUN,ZR,0,0,0,0,30,9
HUN,RF,10,40,20,0.9245283018867925,40,21
HUN,ZR,0,0,0,0,40,27
HUN,RF,10,40,20,0.9315589353612167,50,35
HUN,ZR,0,0,0,0,50,27
HUN,RF,20,20,20,0.9329501915708812,60,37
HUN,ZR,0,0,0,0,60,17
HUN,RF,10,40,20,0.9498069498069498,70,18
HUN,ZR,0,0,0,0,70,8
HUN,RF,10,50,20,0.9688715953307393,80,23
HUN,ZR,0,0,0,0,80,4
HTD,RF,30,10,20,0.7891156462585034,10,7
HTD,ZR,0,0,0,0,10,10
HTD,RF,10,30,20,0.910958904109589,20,20
HTD,ZR,0,0,0,0,20,16
HTD,RF,40,30,20,0.9413793103448276,30,24
HTD,ZR,0,0,0,0,30,17
HTD,RF,20,40,20,0.9253472222222222,40,14
HTD,ZR,0,0,0,0,40,40
HTD,RF,10,20,20,0.9475524475524476,50,49
HTD,ZR,0,0,0,0,50,50
HTD,RF,10,20,20,0.9436619718309859,60,60
HTD,ZR,0,0,0,0,60,60
HTD,RF,10,10,20,0.9592198581560284,70,70
HTD,ZR,0,0,0,0,70,70
HTD,RF,10,50,20,0.9535714285714286,80,8
HTD,ZR,0,0,0,0,80,80
HTD,RF,10,40,20,0.9730215827338129,90,28
HTD,ZR,0,0,0,0,90,90
HTD,RF,40,40,20,0.9782608695652174,100,49
HTD,ZR,0,0,0,0,100,100
HSY,RF,10,10,20,0.7104294478527607,10,8
HSY,ZR,0,0,0,0,10,8
HSY,RF,10,10,20,0.8199753390875463,20,20
HSY,ZR,0,0,0,0,20,19
HSY,RF,10,10,20,0.9008674101610905,30,30
HSY,ZR,0,0,0,0,30,30
HSY,RF,10,10,20,0.9140722291407223,40,40
HSY,ZR,0,0,0,0,40,40
HSY,RF,10,20,20,0.9411764705882353,50,50
HSY,ZR,0,0,0,0,50,50
HSY,RF,10,10,20,0.939622641509434,60,60
HSY,ZR,0,0,0,0,60,60
HSY,RF,30,40,20,0.9633375474083439,70,4
HSY,ZR,0,0,0,0,70,70
HUN,RF,20,50,20,0.8634686346863468,10,10
HUN,ZR,0,0,0,0,10,8
HUN,RF,10,40,20,0.9014869888475836,20,17
HUN,ZR,0,0,0,0,20,6
HUN,RF,20,50,20,0.9101123595505618,30,19
HUN,ZR,0,0,0,0,30,9
HUN,RF,10,40,20,0.9245283018867925,40,21
HUN,ZR,0,0,0,0,40,27
HUN,RF,10,40,20,0.9315589353612167,50,35
HUN,ZR,0,0,0,0,50,27
HUN,RF,20,20,20,0.9329501915708812,60,37
HUN,ZR,0,0,0,0,60,17
HUN,RF,10,40,20,0.9498069498069498,70,18
HUN,ZR,0,0,0,0,70,8
HUN,RF,10,50,20,0.9688715953307393,80,23
HUN,ZR,0,0,0,0,80,4
HUN,RF,10,30,20,0.9627450980392157,90,39
HUN,ZR,0,0,0,0,90,10
IIM,RF,10,10,20,0.8061349693251534,10,7
IIM,ZR,0,0,0,0,10,7
IIM,RF,10,10,20,0.8372379778051788,20,20
IIM,ZR,0,0,0,0,20,19
INGR,RF,10,10,20,0.7496932515337423,10,8
INGR,ZR,0,0,0,0,10,8
HUN,RF,20,50,20,0.8634686346863468,10,10
HUN,ZR,0,0,0,0,10,8
HUN,RF,10,40,20,0.9014869888475836,20,17
HUN,ZR,0,0,0,0,20,6
HUN,RF,20,50,20,0.9101123595505618,30,19
HUN,ZR,0,0,0,0,30,9
HUN,RF,10,40,20,0.9245283018867925,40,21
HUN,ZR,0,0,0,0,40,27
HUN,RF,10,40,20,0.9315589353612167,50,35
HUN,ZR,0,0,0,0,50,27
HUN,RF,20,20,20,0.9329501915708812,60,37
HUN,ZR,0,0,0,0,60,17
HUN,RF,10,40,20,0.9498069498069498,70,18
HUN,ZR,0,0,0,0,70,8
HUN,RF,10,50,20,0.9688715953307393,80,23
HUN,ZR,0,0,0,0,80,4
HUN,RF,10,30,20,0.9627450980392157,90,39
HUN,ZR,0,0,0,0,90,10
HUN,RF,10,50,20,0.9624505928853755,100,48
HUN,ZR,0,0,0,0,100,25
HSY,RF,10,10,20,0.7104294478527607,10,8
HSY,ZR,0,0,0,0,10,8
HSY,RF,10,10,20,0.8199753390875463,20,20
HSY,ZR,0,0,0,0,20,19
HSY,RF,10,10,20,0.9008674101610905,30,30
HSY,ZR,0,0,0,0,30,30
HSY,RF,10,10,20,0.9140722291407223,40,40
HSY,ZR,0,0,0,0,40,40
HSY,RF,10,20,20,0.9411764705882353,50,50
HSY,ZR,0,0,0,0,50,50
HSY,RF,10,10,20,0.939622641509434,60,60
HSY,ZR,0,0,0,0,60,60
HSY,RF,30,40,20,0.9633375474083439,70,4
HSY,ZR,0,0,0,0,70,70
HSY,RF,20,10,20,0.9593392630241423,80,14
HSY,ZR,0,0,0,0,80,80
IIM,RF,10,10,20,0.8061349693251534,10,7
IIM,ZR,0,0,0,0,10,7
IIM,RF,10,10,20,0.8372379778051788,20,20
IIM,ZR,0,0,0,0,20,19
IIM,RF,10,10,20,0.9021065675340768,30,30
IIM,ZR,0,0,0,0,30,30
INGR,RF,10,10,20,0.7496932515337423,10,8
INGR,ZR,0,0,0,0,10,8
INGR,RF,30,20,20,0.8754623921085081,20,18
INGR,ZR,0,0,0,0,20,6
HSY,RF,10,10,20,0.7104294478527607,10,8
HSY,ZR,0,0,0,0,10,8
HSY,RF,10,10,20,0.8199753390875463,20,20
HSY,ZR,0,0,0,0,20,19
HSY,RF,10,10,20,0.9008674101610905,30,30
HSY,ZR,0,0,0,0,30,30
HSY,RF,10,10,20,0.9140722291407223,40,40
HSY,ZR,0,0,0,0,40,40
HSY,RF,10,20,20,0.9411764705882353,50,50
HSY,ZR,0,0,0,0,50,50
HSY,RF,10,10,20,0.939622641509434,60,60
HSY,ZR,0,0,0,0,60,60
HSY,RF,30,40,20,0.9633375474083439,70,4
HSY,ZR,0,0,0,0,70,70
HSY,RF,20,10,20,0.9593392630241423,80,14
HSY,ZR,0,0,0,0,80,80
HSY,RF,10,40,20,0.9489144316730523,90,29
HSY,ZR,0,0,0,0,90,90
IIM,RF,10,10,20,0.8061349693251534,10,7
IIM,ZR,0,0,0,0,10,7
IIM,RF,10,10,20,0.8372379778051788,20,20
IIM,ZR,0,0,0,0,20,19
IIM,RF,10,10,20,0.9021065675340768,30,30
IIM,ZR,0,0,0,0,30,30
IIM,RF,30,20,20,0.9402241594022416,40,32
IIM,ZR,0,0,0,0,40,40
HSY,RF,10,10,20,0.7104294478527607,10,8
HSY,ZR,0,0,0,0,10,8
HSY,RF,10,10,20,0.8199753390875463,20,20
HSY,ZR,0,0,0,0,20,19
HSY,RF,10,10,20,0.9008674101610905,30,30
HSY,ZR,0,0,0,0,30,30
HSY,RF,10,10,20,0.9140722291407223,40,40
HSY,ZR,0,0,0,0,40,40
HSY,RF,10,20,20,0.9411764705882353,50,50
HSY,ZR,0,0,0,0,50,50
HSY,RF,10,10,20,0.939622641509434,60,60
HSY,ZR,0,0,0,0,60,60
HSY,RF,30,40,20,0.9633375474083439,70,4
HSY,ZR,0,0,0,0,70,70
HSY,RF,20,10,20,0.9593392630241423,80,14
HSY,ZR,0,0,0,0,80,80
HSY,RF,10,40,20,0.9489144316730523,90,29
HSY,ZR,0,0,0,0,90,90
HSY,RF,10,20,20,0.9691912708600771,100,42
HSY,ZR,0,0,0,0,100,100
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,30,error
IPOA,ZR,0,0,0,0,30,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,30,error
IPOA,ZR,0,0,0,0,30,error
IPOA,RF,0,0,20,0,40,error
IPOA,ZR,0,0,0,0,40,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,30,error
IPOA,ZR,0,0,0,0,30,error
IPOA,RF,0,0,20,0,40,error
IPOA,ZR,0,0,0,0,40,error
IPOA,RF,0,0,20,0,50,error
IPOA,ZR,0,0,0,0,50,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,30,error
IPOA,ZR,0,0,0,0,30,error
IPOA,RF,0,0,20,0,40,error
IPOA,ZR,0,0,0,0,40,error
IPOA,RF,0,0,20,0,50,error
IPOA,ZR,0,0,0,0,50,error
IPOA,RF,0,0,20,0,60,error
IPOA,ZR,0,0,0,0,60,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,30,error
IPOA,ZR,0,0,0,0,30,error
IPOA,RF,0,0,20,0,40,error
IPOA,ZR,0,0,0,0,40,error
IPOA,RF,0,0,20,0,50,error
IPOA,ZR,0,0,0,0,50,error
IPOA,RF,0,0,20,0,60,error
IPOA,ZR,0,0,0,0,60,error
IPOA,RF,0,0,20,0,70,error
IPOA,ZR,0,0,0,0,70,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,30,error
IPOA,ZR,0,0,0,0,30,error
IPOA,RF,0,0,20,0,40,error
IPOA,ZR,0,0,0,0,40,error
IPOA,RF,0,0,20,0,50,error
IPOA,ZR,0,0,0,0,50,error
IPOA,RF,0,0,20,0,60,error
IPOA,ZR,0,0,0,0,60,error
IPOA,RF,0,0,20,0,70,error
IPOA,ZR,0,0,0,0,70,error
IPOA,RF,0,0,20,0,80,error
IPOA,ZR,0,0,0,0,80,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,30,error
IPOA,ZR,0,0,0,0,30,error
IPOA,RF,0,0,20,0,40,error
IPOA,ZR,0,0,0,0,40,error
IPOA,RF,0,0,20,0,50,error
IPOA,ZR,0,0,0,0,50,error
IPOA,RF,0,0,20,0,60,error
IPOA,ZR,0,0,0,0,60,error
IPOA,RF,0,0,20,0,70,error
IPOA,ZR,0,0,0,0,70,error
IPOA,RF,0,0,20,0,80,error
IPOA,ZR,0,0,0,0,80,error
IPOA,RF,0,0,20,0,90,error
IPOA,ZR,0,0,0,0,90,error
IPOA,RF,0,0,20,0,10,error
IPOA,ZR,0,0,0,0,10,error
IPOA,RF,0,0,20,0,20,error
IPOA,ZR,0,0,0,0,20,error
IPOA,RF,0,0,20,0,30,error
IPOA,ZR,0,0,0,0,30,error
IPOA,RF,0,0,20,0,40,error
IPOA,ZR,0,0,0,0,40,error
IPOA,RF,0,0,20,0,50,error
IPOA,ZR,0,0,0,0,50,error
IPOA,RF,0,0,20,0,60,error
IPOA,ZR,0,0,0,0,60,error
IPOA,RF,0,0,20,0,70,error
IPOA,ZR,0,0,0,0,70,error
IPOA,RF,0,0,20,0,80,error
IPOA,ZR,0,0,0,0,80,error
IPOA,RF,0,0,20,0,90,error
IPOA,ZR,0,0,0,0,90,error
IPOA,RF,0,0,20,0,100,error
IPOA,ZR,0,0,0,0,100,error
INGR,RF,10,10,20,0.7496932515337423,10,8
INGR,ZR,0,0,0,0,10,8
INGR,RF,30,20,20,0.8754623921085081,20,18
INGR,ZR,0,0,0,0,20,6
INGR,RF,40,30,20,0.9343246592317225,30,28
INGR,ZR,0,0,0,0,30,5
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
INXN,RF,10,10,20,0.8553719008264463,10,8
INXN,ZR,0,0,0,0,10,8
IPHI,RF,10,20,20,0.8735177865612648,10,10
IPHI,ZR,0,0,0,0,10,0
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IIM,RF,10,10,20,0.8061349693251534,10,7
IIM,ZR,0,0,0,0,10,7
IIM,RF,10,10,20,0.8372379778051788,20,20
IIM,ZR,0,0,0,0,20,19
IIM,RF,10,10,20,0.9021065675340768,30,30
IIM,ZR,0,0,0,0,30,30
IIM,RF,30,20,20,0.9402241594022416,40,32
IIM,ZR,0,0,0,0,40,40
IIM,RF,10,50,20,0.9436795994993742,50,41
IIM,ZR,0,0,0,0,50,50
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IRT,RF,10,10,20,0.8785046728971962,30,30
IRT,ZR,0,0,0,0,30,30
INXN,RF,10,10,20,0.8553719008264463,10,8
INXN,ZR,0,0,0,0,10,8
INXN,RF,30,10,20,0.8571428571428571,20,12
INXN,ZR,0,0,0,0,20,18
IPHI,RF,10,20,20,0.8735177865612648,10,10
IPHI,ZR,0,0,0,0,10,0
IPHI,RF,10,10,20,0.8714859437751004,20,16
IPHI,ZR,0,0,0,0,20,10
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IRT,RF,10,10,20,0.8785046728971962,30,30
IRT,ZR,0,0,0,0,30,30
IRT,RF,10,10,20,0.9514563106796117,40,40
IRT,ZR,0,0,0,0,40,40
IRS,RF,10,30,20,0.8555417185554172,10,8
IRS,ZR,0,0,0,0,10,2
INXN,RF,10,10,20,0.8553719008264463,10,8
INXN,ZR,0,0,0,0,10,8
INXN,RF,30,10,20,0.8571428571428571,20,12
INXN,ZR,0,0,0,0,20,18
INXN,RF,20,30,20,0.9444444444444444,30,19
INXN,ZR,0,0,0,0,30,27
IPHI,RF,10,20,20,0.8735177865612648,10,10
IPHI,ZR,0,0,0,0,10,0
IPHI,RF,10,10,20,0.8714859437751004,20,16
IPHI,ZR,0,0,0,0,20,10
IPHI,RF,20,10,20,0.9183673469387755,30,7
IPHI,ZR,0,0,0,0,30,25
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IRT,RF,10,10,20,0.8785046728971962,30,30
IRT,ZR,0,0,0,0,30,30
IRT,RF,10,10,20,0.9514563106796117,40,40
IRT,ZR,0,0,0,0,40,40
IRT,RF,10,20,20,0.8888888888888888,50,50
IRT,ZR,0,0,0,0,50,50
INT,RF,10,10,20,0.7656441717791411,10,7
INT,ZR,0,0,0,0,10,7
INGR,RF,10,10,20,0.7496932515337423,10,8
INGR,ZR,0,0,0,0,10,8
INGR,RF,30,20,20,0.8754623921085081,20,18
INGR,ZR,0,0,0,0,20,6
INGR,RF,40,30,20,0.9343246592317225,30,28
INGR,ZR,0,0,0,0,30,5
INGR,RF,10,30,20,0.9215442092154421,40,29
INGR,ZR,0,0,0,0,40,11
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IRT,RF,10,10,20,0.8785046728971962,30,30
IRT,ZR,0,0,0,0,30,30
IRT,RF,10,10,20,0.9514563106796117,40,40
IRT,ZR,0,0,0,0,40,40
IRT,RF,10,20,20,0.8888888888888888,50,50
IRT,ZR,0,0,0,0,50,50
IRT,RF,10,10,20,0.9157894736842105,60,60
IRT,ZR,0,0,0,0,60,60
INXN,RF,10,10,20,0.8553719008264463,10,8
INXN,ZR,0,0,0,0,10,8
INXN,RF,30,10,20,0.8571428571428571,20,12
INXN,ZR,0,0,0,0,20,18
INXN,RF,20,30,20,0.9444444444444444,30,19
INXN,ZR,0,0,0,0,30,27
INXN,RF,10,10,20,0.9260869565217391,40,38
INXN,ZR,0,0,0,0,40,38
IIM,RF,10,10,20,0.8061349693251534,10,7
IIM,ZR,0,0,0,0,10,7
IIM,RF,10,10,20,0.8372379778051788,20,20
IIM,ZR,0,0,0,0,20,19
IIM,RF,10,10,20,0.9021065675340768,30,30
IIM,ZR,0,0,0,0,30,30
IIM,RF,30,20,20,0.9402241594022416,40,32
IIM,ZR,0,0,0,0,40,40
IIM,RF,10,50,20,0.9436795994993742,50,41
IIM,ZR,0,0,0,0,50,50
IIM,RF,10,50,20,0.9509433962264151,60,55
IIM,ZR,0,0,0,0,60,60
IPHI,RF,10,20,20,0.8735177865612648,10,10
IPHI,ZR,0,0,0,0,10,0
IPHI,RF,10,10,20,0.8714859437751004,20,16
IPHI,ZR,0,0,0,0,20,10
IPHI,RF,20,10,20,0.9183673469387755,30,7
IPHI,ZR,0,0,0,0,30,25
IPHI,RF,20,10,20,0.921161825726141,40,9
IPHI,ZR,0,0,0,0,40,39
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IRT,RF,10,10,20,0.8785046728971962,30,30
IRT,ZR,0,0,0,0,30,30
IRT,RF,10,10,20,0.9514563106796117,40,40
IRT,ZR,0,0,0,0,40,40
IRT,RF,10,20,20,0.8888888888888888,50,50
IRT,ZR,0,0,0,0,50,50
IRT,RF,10,10,20,0.9157894736842105,60,60
IRT,ZR,0,0,0,0,60,60
IRT,RF,10,20,20,0.9560439560439561,70,70
IRT,ZR,0,0,0,0,70,70
INXN,RF,10,10,20,0.8553719008264463,10,8
INXN,ZR,0,0,0,0,10,8
INXN,RF,30,10,20,0.8571428571428571,20,12
INXN,ZR,0,0,0,0,20,18
INXN,RF,20,30,20,0.9444444444444444,30,19
INXN,ZR,0,0,0,0,30,27
INXN,RF,10,10,20,0.9260869565217391,40,38
INXN,ZR,0,0,0,0,40,38
INXN,RF,10,30,20,0.9513274336283186,50,49
INXN,ZR,0,0,0,0,50,49
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IRT,RF,10,10,20,0.8785046728971962,30,30
IRT,ZR,0,0,0,0,30,30
IRT,RF,10,10,20,0.9514563106796117,40,40
IRT,ZR,0,0,0,0,40,40
IRT,RF,10,20,20,0.8888888888888888,50,50
IRT,ZR,0,0,0,0,50,50
IRT,RF,10,10,20,0.9157894736842105,60,60
IRT,ZR,0,0,0,0,60,60
IRT,RF,10,20,20,0.9560439560439561,70,70
IRT,ZR,0,0,0,0,70,70
IRT,RF,10,10,20,0.8850574712643678,80,80
IRT,ZR,0,0,0,0,80,80
IPHI,RF,10,20,20,0.8735177865612648,10,10
IPHI,ZR,0,0,0,0,10,0
IPHI,RF,10,10,20,0.8714859437751004,20,16
IPHI,ZR,0,0,0,0,20,10
IPHI,RF,20,10,20,0.9183673469387755,30,7
IPHI,ZR,0,0,0,0,30,25
IPHI,RF,20,10,20,0.921161825726141,40,9
IPHI,ZR,0,0,0,0,40,39
IPHI,RF,10,10,20,0.9240506329113924,50,24
IPHI,ZR,0,0,0,0,50,50
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IRT,RF,10,10,20,0.8785046728971962,30,30
IRT,ZR,0,0,0,0,30,30
IRT,RF,10,10,20,0.9514563106796117,40,40
IRT,ZR,0,0,0,0,40,40
IRT,RF,10,20,20,0.8888888888888888,50,50
IRT,ZR,0,0,0,0,50,50
IRT,RF,10,10,20,0.9157894736842105,60,60
IRT,ZR,0,0,0,0,60,60
IRT,RF,10,20,20,0.9560439560439561,70,70
IRT,ZR,0,0,0,0,70,70
IRT,RF,10,10,20,0.8850574712643678,80,80
IRT,ZR,0,0,0,0,80,80
IRT,RF,10,10,20,0.9759036144578314,90,90
IRT,ZR,0,0,0,0,90,90
IRS,RF,10,30,20,0.8555417185554172,10,8
IRS,ZR,0,0,0,0,10,2
IRS,RF,30,50,20,0.8986232790988736,20,18
IRS,ZR,0,0,0,0,20,1
INXN,RF,10,10,20,0.8553719008264463,10,8
INXN,ZR,0,0,0,0,10,8
INXN,RF,30,10,20,0.8571428571428571,20,12
INXN,ZR,0,0,0,0,20,18
INXN,RF,20,30,20,0.9444444444444444,30,19
INXN,ZR,0,0,0,0,30,27
INXN,RF,10,10,20,0.9260869565217391,40,38
INXN,ZR,0,0,0,0,40,38
INXN,RF,10,30,20,0.9513274336283186,50,49
INXN,ZR,0,0,0,0,50,49
INXN,RF,50,20,20,0.9504504504504504,60,56
INXN,ZR,0,0,0,0,60,60
IRT,RF,10,10,20,0.7565217391304347,10,7
IRT,ZR,0,0,0,0,10,7
IRT,RF,10,10,20,0.8288288288288288,20,20
IRT,ZR,0,0,0,0,20,20
IRT,RF,10,10,20,0.8785046728971962,30,30
IRT,ZR,0,0,0,0,30,30
IRT,RF,10,10,20,0.9514563106796117,40,40
IRT,ZR,0,0,0,0,40,40
IRT,RF,10,20,20,0.8888888888888888,50,50
IRT,ZR,0,0,0,0,50,50
IRT,RF,10,10,20,0.9157894736842105,60,60
IRT,ZR,0,0,0,0,60,60
IRT,RF,10,20,20,0.9560439560439561,70,70
IRT,ZR,0,0,0,0,70,70
IRT,RF,10,10,20,0.8850574712643678,80,80
IRT,ZR,0,0,0,0,80,80
IRT,RF,10,10,20,0.9759036144578314,90,90
IRT,ZR,0,0,0,0,90,90
IRT,RF,10,10,20,0.9367088607594937,100,100
IRT,ZR,0,0,0,0,100,100
IPHI,RF,10,20,20,0.8735177865612648,10,10
IPHI,ZR,0,0,0,0,10,0
IPHI,RF,10,10,20,0.8714859437751004,20,16
IPHI,ZR,0,0,0,0,20,10
IPHI,RF,20,10,20,0.9183673469387755,30,7
IPHI,ZR,0,0,0,0,30,25
IPHI,RF,20,10,20,0.921161825726141,40,9
IPHI,ZR,0,0,0,0,40,39
IPHI,RF,10,10,20,0.9240506329113924,50,24
IPHI,ZR,0,0,0,0,50,50
IPHI,RF,30,40,20,0.8969957081545065,60,43
IPHI,ZR,0,0,0,0,60,60
INGR,RF,10,10,20,0.7496932515337423,10,8
INGR,ZR,0,0,0,0,10,8
INGR,RF,30,20,20,0.8754623921085081,20,18
INGR,ZR,0,0,0,0,20,6
INGR,RF,40,30,20,0.9343246592317225,30,28
INGR,ZR,0,0,0,0,30,5
INGR,RF,10,30,20,0.9215442092154421,40,29
INGR,ZR,0,0,0,0,40,11
INGR,RF,30,30,20,0.9486858573216521,50,12
INGR,ZR,0,0,0,0,50,2
IIM,RF,10,10,20,0.8061349693251534,10,7
IIM,ZR,0,0,0,0,10,7
IIM,RF,10,10,20,0.8372379778051788,20,20
IIM,ZR,0,0,0,0,20,19
IIM,RF,10,10,20,0.9021065675340768,30,30
IIM,ZR,0,0,0,0,30,30
IIM,RF,30,20,20,0.9402241594022416,40,32
IIM,ZR,0,0,0,0,40,40
IIM,RF,10,50,20,0.9436795994993742,50,41
IIM,ZR,0,0,0,0,50,50
IIM,RF,10,50,20,0.9509433962264151,60,55
IIM,ZR,0,0,0,0,60,60
IIM,RF,20,50,20,0.9620733249051833,70,70
IIM,ZR,0,0,0,0,70,70
INT,RF,10,10,20,0.7656441717791411,10,7
