Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 ABR,ZR,0,0,0,0,20.77777777777778,30,-1,-1,-1,16
 ABR,KNN,0,0,euclidean,11,22.22222222222222,40,-1,-1,3,18
 ABR,RF,20,50,0,-1,25.666666666666668,40,-1,-1,-1,30
 ABR,SVM,0,0,linear,-1,27.88888888888889,40,0.5,1,-1,34
 ABR,ZR,0,0,0,0,28.0,40,-1,-1,-1,34
 ABR,KNN,0,0,canberra,11,21.333333333333332,50,-1,-1,7,24
 ABR,RF,10,10,0,-1,28.88888888888889,50,-1,-1,-1,38
 ABR,SVM,0,0,linear,-1,30.11111111111111,50,0.5,1,-1,42
 ABR,ZR,0,0,0,0,30.0,50,-1,-1,-1,42
 ABR,KNN,0,0,canberra,11,25.77777777777778,60,-1,-1,11,26
 ABR,RF,30,20,0,-1,36.22222222222222,60,-1,-1,-1,33
 ABR,SVM,0,0,linear,-1,38.22222222222222,60,0.5,1,-1,33
 ABR,ZR,0,0,0,0,38.22222222222222,60,-1,-1,-1,33
 ABR,KNN,0,0,euclidean,11,33.55555555555556,70,-1,-1,11,37
 ABR,RF,30,50,0,-1,44.0,70,-1,-1,-1,44
 ABR,SVM,0,0,linear,-1,49.22222222222222,70,0.5,1,-1,61
 ABR,ZR,0,0,0,0,49.22222222222222,70,-1,-1,-1,61
 ABR,KNN,0,0,chebyshev,11,43.142857142857146,80,-1,-1,9,56
 ABR,RF,20,10,0,-1,52.0,80,-1,-1,-1,59
 ABR,SVM,0,0,linear,-1,55.42857142857143,80,0.5,1,-1,80
 ABR,ZR,0,0,0,0,55.42857142857143,80,-1,-1,-1,80
 ABR,KNN,0,0,euclidean,11,48.0,90,-1,-1,11,70
 ABR,RF,30,20,0,-1,61.5,90,-1,-1,-1,52
 ABR,SVM,0,0,linear,-1,66.5,90,0.5,1,-1,85
 ABR,ZR,0,0,0,0,66.5,90,-1,-1,-1,85
 ABR,KNN,0,0,euclidean,11,56.4,100,-1,-1,11,76
 ABR,RF,20,30,0,-1,62.6,100,-1,-1,-1,59
 ABR,SVM,0,0,linear,-1,74.4,100,0.5,1,-1,30
 ABR,ZR,0,0,0,0,74.4,100,-1,-1,-1,95
 INXN,KNN,0,0,chebyshev,11,8.11111111111111,10,-1,-1,9,9
 INXN,RF,10,40,0,-1,7.888888888888889,10,-1,-1,-1,9
 INXN,SVM,0,0,poly,-1,8.222222222222221,10,0.5,1,-1,9
 INXN,ZR,0,0,0,0,8.222222222222221,10,-1,-1,-1,9
 INXN,KNN,0,0,euclidean,11,9.11111111111111,20,-1,-1,7,13
 INXN,RF,20,20,0,-1,9.555555555555555,20,-1,-1,-1,9
 INXN,SVM,0,0,poly,-1,10.0,20,10,2,-1,10
 INXN,ZR,0,0,0,0,9.11111111111111,20,-1,-1,-1,9
 INXN,KNN,0,0,euclidean,11,10.444444444444445,30,-1,-1,9,16
 INXN,RF,50,20,0,-1,13.666666666666666,30,-1,-1,-1,19
 INXN,SVM,0,0,poly,-1,15.0,30,5,2,-1,23
 INXN,ZR,0,0,0,0,14.333333333333334,30,-1,-1,-1,27
 INXN,KNN,0,0,euclidean,11,17.75,40,-1,-1,7,20
 INXN,RF,30,40,0,-1,20.625,40,-1,-1,-1,25
 INXN,SVM,0,0,linear,-1,22.0,40,0.5,1,-1,33
 INXN,ZR,0,0,0,0,22.0,40,-1,-1,-1,33
 INXN,KNN,0,0,chebyshev,11,23.333333333333332,50,-1,-1,11,33
 INXN,RF,20,10,0,-1,27.833333333333332,50,-1,-1,-1,43
 INXN,SVM,0,0,poly,-1,29.166666666666668,50,1,2,-1,46
