Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 CO,SVM,0,0,Linear,10,19.1,30,1,24
 CO,ZR,0,0,0,0,15.2,30,-1,16
 CO,KNN,0,0,hamming,all,18.8,40,-1,24
 CO,RF,10,20,0,10,21.9,40,-1,18
 CO,SVM,0,0,Linear,10,23.8,40,0.5,26
 CO,ZR,0,0,0,0,19.4,40,-1,25
 CO,KNN,0,0,canberra,all,27.77777777777778,50,-1,32
 CO,RF,50,30,0,15,31.88888888888889,50,-1,45
 CO,SVM,0,0,Linear,10,27.555555555555557,50,0.5,23
 CO,ZR,0,0,0,0,21.333333333333332,50,-1,5
 CO,KNN,0,0,euclidean,all,36.142857142857146,60,-1,44
 CO,RF,40,10,0,24,33.142857142857146,60,-1,51
 CO,SVM,0,0,Linear,10,30.571428571428573,60,100,10
 CO,ZR,0,0,0,0,26.571428571428573,60,-1,5
 CO,KNN,0,0,braycurtis,all,37.333333333333336,70,-1,54
 CO,RF,40,10,0,20,38.833333333333336,70,-1,58
 CO,SVM,0,0,Linear,10,35.0,70,100,13
 CO,ZR,0,0,0,0,29.166666666666668,70,-1,12
 CO,KNN,0,0,braycurtis,all,46.4,80,-1,55
 CO,RF,10,50,0,20,44.8,80,-1,44
 CO,SVM,0,0,Linear,10,33.2,80,1,20
 CO,ZR,0,0,0,0,32.8,80,-1,17
 CO,KNN,0,0,euclidean,all,45.5,90,-1,50
 CO,RF,30,30,0,15,54.5,90,-1,73
 CO,SVM,0,0,Linear,10,44.25,90,100,45
 CO,ZR,0,0,0,0,36.0,90,-1,13
 CO,KNN,0,0,chebyshev,all,54.75,100,-1,55
 CO,RF,10,10,0,10,51.75,100,-1,61
 CO,SVM,0,0,Linear,10,43.5,100,100,32
 CO,ZR,0,0,0,0,35.0,100,-1,30
 AHC,KNN,0,0,canberra,all,6.1,10,-1,8
 AHC,RF,10,10,0,10,5.3,10,-1,8
 AHC,SVM,0,0,Linear,10,5.9,10,0.5,5
 AHC,ZR,0,0,0,0,6.2,10,-1,8
 AHC,KNN,0,0,hamming,all,8.0,20,-1,7
 AHC,RF,10,10,0,10,10.4,20,-1,15
 AHC,SVM,0,0,Linear,10,10.3,20,100,13
 AHC,ZR,0,0,0,0,7.9,20,-1,5
 AHC,KNN,0,0,chebyshev,all,13.3,30,-1,14
 AHC,RF,10,50,0,15,14.2,30,-1,20
 AHC,SVM,0,0,Linear,10,16.0,30,5,16
 AHC,ZR,0,0,0,0,11.6,30,-1,24
 AHC,KNN,0,0,hamming,all,20.4,40,-1,24
 AHC,RF,20,30,0,20,19.4,40,-1,26
 AHC,SVM,0,0,Linear,10,20.5,40,0.5,29
 AHC,ZR,0,0,0,0,13.7,40,-1,19
 AHC,KNN,0,0,chebyshev,all,25.1,50,-1,36
 AHC,RF,30,40,0,10,30.6,50,-1,48
 AHC,SVM,0,0,Linear,10,34.2,50,1,44
 AHC,ZR,0,0,0,0,17.3,50,-1,5
 AHC,KNN,0,0,hamming,all,25.625,60,-1,49
 AHC,RF,20,40,0,24,29.375,60,-1,57
 AHC,SVM,0,0,Linear,10,37.625,60,1,43
 AHC,ZR,0,0,0,0,21.875,60,-1,5
 AHC,KNN,0,0,hamming,all,34.42857142857143,70,-1,44
 AHC,RF,10,50,0,20,39.857142857142854,70,-1,60
 AHC,SVM,0,0,Linear,10,27.0,70,0.5,34
 AHC,ZR,0,0,0,0,30.428571428571427,70,-1,15
 AHC,KNN,0,0,manhattan,all,40.333333333333336,80,-1,48
 AHC,RF,20,10,0,15,47.166666666666664,80,-1,77
 AHC,SVM,0,0,Linear,10,34.0,80,10,58
 AHC,ZR,0,0,0,0,31.833333333333332,80,-1,26
 AHC,KNN,0,0,braycurtis,all,51.8,90,-1,59
 AHC,RF,30,40,0,10,57.8,90,-1,67
 AHC,SVM,0,0,Linear,10,46.4,90,1,50
 AHC,ZR,0,0,0,0,21.8,90,-1,26
 AHC,KNN,0,0,euclidean,all,55.5,100,-1,63
 AHC,RF,10,10,0,24,65.5,100,-1,89
 AHC,SVM,0,0,Linear,10,35.0,100,0.5,26
 AHC,ZR,0,0,0,0,21.25,100,-1,20
 CBS,KNN,0,0,braycurtis,all,4.9,10,-1,5
 CBS,RF,10,30,0,20,6.0,10,-1,7
 CBS,SVM,0,0,Linear,10,6.1,10,0.5,2
 CBS,ZR,0,0,0,0,6.0,10,-1,2
 CBS,KNN,0,0,canberra,all,7.4,20,-1,9
 CBS,RF,10,50,0,10,11.0,20,-1,8
 CBS,SVM,0,0,Linear,10,8.7,20,0.5,12
 CBS,ZR,0,0,0,0,6.8,20,-1,5
 CBS,KNN,0,0,hamming,all,15.0,30,-1,18
 CBS,RF,20,40,0,22,17.3,30,-1,24
 CBS,SVM,0,0,Linear,10,17.4,30,1,17
 CBS,ZR,0,0,0,0,14.0,30,-1,8
 CBS,KNN,0,0,braycurtis,all,19.6,40,-1,22
 CBS,RF,10,30,0,10,24.9,40,-1,34
 CBS,SVM,0,0,Linear,10,27.3,40,5,27
 CBS,ZR,0,0,0,0,18.1,40,-1,4
 CBS,KNN,0,0,hamming,all,23.2,50,-1,23
 CBS,RF,10,10,0,10,26.3,50,-1,12
 CBS,SVM,0,0,Linear,10,24.8,50,0.5,12
 CBS,ZR,0,0,0,0,23.1,50,-1,12
 CBS,KNN,0,0,canberra,all,34.9,60,-1,52
 CBS,RF,20,10,0,10,31.4,60,-1,55
 CBS,SVM,0,0,Linear,10,31.9,60,100,55
 CBS,ZR,0,0,0,0,33.6,60,-1,55
 CBS,KNN,0,0,euclidean,all,37.5,70,-1,58
 CBS,RF,40,40,0,10,42.25,70,-1,67
 CBS,SVM,0,0,Linear,10,39.375,70,0.5,66
 CBS,ZR,0,0,0,0,40.5,70,-1,66
 CBS,KNN,0,0,manhattan,all,45.142857142857146,80,-1,57
 CBS,RF,30,10,0,22,51.714285714285715,80,-1,63
 CBS,SVM,0,0,Linear,10,45.714285714285715,80,0.5,56
 CBS,ZR,0,0,0,0,46.714285714285715,80,-1,59
 CBS,KNN,0,0,hamming,all,49.166666666666664,90,-1,59
 CBS,RF,10,10,0,15,49.5,90,-1,60
 CBS,SVM,0,0,Linear,10,52.0,90,0.5,55
 CBS,ZR,0,0,0,0,52.666666666666664,90,-1,67
 CBS,KNN,0,0,euclidean,all,56.2,100,-1,65
 CBS,RF,30,50,0,10,55.6,100,-1,80
 CBS,SVM,0,0,Linear,10,59.0,100,0.5,79
 CBS,ZR,0,0,0,0,59.0,100,-1,79
 WIA,KNN,0,0,euclidean,all,10.0,10,-1,10
 WIA,RF,10,10,0,10,10.0,10,-1,10
 WIA,SVM,0,0,Linear,10,10.0,10,0.5,10
 WIA,ZR,0,0,0,0,10.0,10,-1,10
 WIA,KNN,0,0,euclidean,all,20.0,20,-1,20
 WIA,RF,10,10,0,10,20.0,20,-1,20
 WIA,SVM,0,0,Linear,10,20.0,20,0.5,20
 WIA,ZR,0,0,0,0,20.0,20,-1,20
 WIA,KNN,0,0,canberra,all,28.7,30,-1,30
 WIA,RF,10,10,0,10,29.6,30,-1,30
 WIA,SVM,0,0,Linear,10,28.5,30,0.5,30
 WIA,ZR,0,0,0,0,28.5,30,-1,30
 WIA,KNN,0,0,canberra,all,37.1,40,-1,40
 WIA,RF,10,10,0,10,37.5,40,-1,40
 WIA,SVM,0,0,Linear,10,37.1,40,0.5,40
 WIA,ZR,0,0,0,0,37.1,40,-1,40
 WIA,KNN,0,0,manhattan,all,44.1,50,-1,50
 WIA,RF,10,10,0,10,43.4,50,-1,50
 WIA,SVM,0,0,Linear,10,44.1,50,0.5,50
 WIA,ZR,0,0,0,0,44.1,50,-1,50
 WIA,KNN,0,0,manhattan,all,52.1,60,-1,60
 WIA,RF,10,10,0,10,51.1,60,-1,60
 WIA,SVM,0,0,Linear,10,52.2,60,0.5,60
 WIA,ZR,0,0,0,0,52.2,60,-1,60
 WIA,KNN,0,0,hamming,all,48.1,70,-1,42
 WIA,RF,50,20,0,10,56.3,70,-1,32
 WIA,SVM,0,0,Linear,10,57.4,70,100,28
 WIA,ZR,0,0,0,0,57.3,70,-1,28
 WIA,KNN,0,0,euclidean,all,61.25,80,-1,63
 WIA,RF,10,10,0,10,64.125,80,-1,46
 WIA,SVM,0,0,Linear,10,66.75,80,10,63
 WIA,ZR,0,0,0,0,66.625,80,-1,63
 WIA,KNN,0,0,braycurtis,all,64.14285714285714,90,-1,61
 WIA,RF,10,40,0,10,68.85714285714286,90,-1,74
 WIA,SVM,0,0,Linear,10,69.28571428571429,90,0.5,53
 WIA,ZR,0,0,0,0,70.0,90,-1,53
 WIA,KNN,0,0,hamming,all,53.42857142857143,100,-1,44
 WIA,RF,10,50,0,10,70.14285714285714,100,-1,34
 WIA,SVM,0,0,Linear,10,64.42857142857143,100,0.5,10
 WIA,ZR,0,0,0,0,70.42857142857143,100,-1,33
 ABR,KNN,0,0,euclidean,all,7.8,10,-1,10
 ABR,RF,10,10,0,10,7.8,10,-1,10
 ABR,SVM,0,0,Linear,10,8.4,10,0.5,10
 ABR,ZR,0,0,0,0,8.4,10,-1,10
 ABR,KNN,0,0,euclidean,all,7.7,20,-1,7
 ABR,RF,30,20,0,20,12.5,20,-1,15
 ABR,SVM,0,0,Linear,10,8.2,20,0.5,5
 ABR,ZR,0,0,0,0,7.6,20,-1,2
 ABR,KNN,0,0,chebyshev,all,19.1,30,-1,18
 ABR,RF,10,10,0,10,20.2,30,-1,16
 ABR,SVM,0,0,Linear,10,19.6,30,100,16
 ABR,ZR,0,0,0,0,20.3,30,-1,16
 ABR,KNN,0,0,canberra,all,26.6,40,-1,26
 ABR,RF,40,30,0,10,31.4,40,-1,35
 ABR,SVM,0,0,Linear,10,29.0,40,5,34
 ABR,ZR,0,0,0,0,28.6,40,-1,34
 ABR,KNN,0,0,euclidean,all,25.4,50,-1,33
 ABR,RF,20,10,0,15,28.4,50,-1,40
 ABR,SVM,0,0,Linear,10,28.2,50,100,20
 ABR,ZR,0,0,0,0,31.2,50,-1,42
 ABR,KNN,0,0,chebyshev,all,31.5,60,-1,35
 ABR,RF,10,50,0,22,34.1,60,-1,41
 ABR,SVM,0,0,Linear,10,33.6,60,0.5,36
 ABR,ZR,0,0,0,0,37.7,60,-1,33
 ABR,KNN,0,0,braycurtis,all,43.77777777777778,70,-1,48
 ABR,RF,20,50,0,10,49.888888888888886,70,-1,70
 ABR,SVM,0,0,Linear,10,49.333333333333336,70,0.5,70
 ABR,ZR,0,0,0,0,49.22222222222222,70,-1,70
 ABR,KNN,0,0,braycurtis,all,43.875,80,-1,46
 ABR,RF,10,30,0,24,52.5,80,-1,70
 ABR,SVM,0,0,Linear,10,58.0,80,1,78
 ABR,ZR,0,0,0,0,58.5,80,-1,80
 ABR,KNN,0,0,chebyshev,all,47.714285714285715,90,-1,56
 ABR,RF,50,50,0,20,57.0,90,-1,76
 ABR,SVM,0,0,Linear,10,65.14285714285714,90,0.5,72
 ABR,ZR,0,0,0,0,69.14285714285714,90,-1,85
 ABR,KNN,0,0,hamming,all,46.666666666666664,100,-1,62
 ABR,RF,10,30,0,20,52.333333333333336,100,-1,87
 ABR,SVM,0,0,Linear,10,67.83333333333333,100,5,93
 ABR,ZR,0,0,0,0,77.83333333333333,100,-1,95
 AU,KNN,0,0,braycurtis,all,5.6,10,-1,6
 AU,RF,40,10,0,15,6.4,10,-1,9
 AU,SVM,0,0,Linear,10,5.9,10,0.5,5
 AU,ZR,0,0,0,0,5.2,10,-1,8
 AU,KNN,0,0,braycurtis,all,13.6,20,-1,17
 AU,RF,30,50,0,15,14.2,20,-1,20
 AU,SVM,0,0,Linear,10,14.3,20,0.5,16
 AU,ZR,0,0,0,0,6.1,20,-1,1
 AU,KNN,0,0,canberra,all,15.6,30,-1,18
 AU,RF,10,10,0,10,18.5,30,-1,22
 AU,SVM,0,0,Linear,10,19.2,30,0.5,16
 AU,ZR,0,0,0,0,12.5,30,-1,18
 AU,KNN,0,0,chebyshev,all,22.7,40,-1,24
 AU,RF,10,50,0,20,24.0,40,-1,24
 AU,SVM,0,0,Linear,10,25.9,40,5,16
 AU,ZR,0,0,0,0,14.8,40,-1,14
 AU,KNN,0,0,euclidean,all,26.5,50,-1,25
 AU,RF,10,50,0,15,25.1,50,-1,29
 AU,SVM,0,0,Linear,10,25.2,50,0.5,21
 AU,ZR,0,0,0,0,21.5,50,-1,26
 AU,KNN,0,0,braycurtis,all,34.2,60,-1,42
 AU,RF,10,40,0,22,32.2,60,-1,50
 AU,SVM,0,0,Linear,10,28.7,60,1,42
 AU,ZR,0,0,0,0,28.3,60,-1,42
 AU,KNN,0,0,chebyshev,all,34.9,70,-1,40
 AU,RF,20,50,0,10,39.4,70,-1,32
 AU,SVM,0,0,Linear,10,33.6,70,100,22
 AU,ZR,0,0,0,0,32.0,70,-1,17
 AU,KNN,0,0,euclidean,all,40.5,80,-1,47
 AU,RF,30,40,0,15,40.8,80,-1,53
 AU,SVM,0,0,Linear,10,40.0,80,100,44
 AU,ZR,0,0,0,0,37.9,80,-1,44
 AU,KNN,0,0,canberra,all,48.6,90,-1,59
 AU,RF,20,20,0,22,50.0,90,-1,62
 AU,SVM,0,0,Linear,10,49.0,90,10,59
 AU,ZR,0,0,0,0,47.0,90,-1,59
 AU,KNN,0,0,hamming,all,52.0,100,-1,55
 AU,RF,10,50,0,22,52.0,100,-1,58
 AU,SVM,0,0,Linear,10,50.0,100,0.5,53
 AU,ZR,0,0,0,0,51.111111111111114,100,-1,53
 ET,KNN,0,0,hamming,all,5.5,10,-1,8
 ET,RF,10,10,0,10,7.5,10,-1,10
 ET,SVM,0,0,Linear,10,7.4,10,100,10
 ET,ZR,0,0,0,0,7.9,10,-1,10
 ET,KNN,0,0,chebyshev,all,7.5,20,-1,6
 ET,RF,10,30,0,15,11.0,20,-1,3
 ET,SVM,0,0,Linear,10,7.4,20,0.5,2
 ET,ZR,0,0,0,0,4.3,20,-1,2
 ET,KNN,0,0,hamming,all,13.0,30,-1,26
 ET,RF,10,30,0,10,18.1,30,-1,30
 ET,SVM,0,0,Linear,10,17.3,30,1,20
 ET,ZR,0,0,0,0,13.3,30,-1,17
 ET,KNN,0,0,manhattan,all,17.1,40,-1,25
 ET,RF,50,20,0,10,22.8,40,-1,32
 ET,SVM,0,0,Linear,10,24.0,40,1,14
 ET,ZR,0,0,0,0,20.6,40,-1,13
 ET,KNN,0,0,canberra,all,24.0,50,-1,25
 ET,RF,10,40,0,22,31.6,50,-1,34
 ET,SVM,0,0,Linear,10,26.8,50,10,13
 ET,ZR,0,0,0,0,22.8,50,-1,11
 ET,KNN,0,0,hamming,all,29.2,60,-1,38
 ET,RF,10,30,0,20,32.8,60,-1,26
 ET,SVM,0,0,Linear,10,30.2,60,5,22
 ET,ZR,0,0,0,0,26.7,60,-1,21
 ET,KNN,0,0,canberra,all,38.1,70,-1,47
 ET,RF,10,50,0,24,40.1,70,-1,50
 ET,SVM,0,0,Linear,10,32.0,70,0.5,42
 ET,ZR,0,0,0,0,32.9,70,-1,43
 ET,KNN,0,0,chebyshev,all,41.9,80,-1,43
 ET,RF,10,50,0,10,54.0,80,-1,61
 ET,SVM,0,0,Linear,10,39.8,80,1,58
 ET,ZR,0,0,0,0,35.6,80,-1,22
 ET,KNN,0,0,canberra,all,42.0,90,-1,31
 ET,RF,10,30,0,15,51.55555555555556,90,-1,67
 ET,SVM,0,0,Linear,10,43.333333333333336,90,10,57
 ET,ZR,0,0,0,0,39.44444444444444,90,-1,16
 ET,KNN,0,0,hamming,all,45.5,100,-1,37
 ET,RF,10,30,0,15,51.75,100,-1,44
 ET,SVM,0,0,Linear,10,42.375,100,0.5,20
 ET,ZR,0,0,0,0,42.625,100,-1,18
 CNX,KNN,0,0,euclidean,all,4.7,10,-1,5
 CNX,RF,30,40,0,10,5.2,10,-1,6
 CNX,SVM,0,0,Linear,10,5.1,10,0.5,3
 CNX,ZR,0,0,0,0,1.7,10,-1,0
 CNX,KNN,0,0,chebyshev,all,11.4,20,-1,10
 CNX,RF,20,30,0,10,12.9,20,-1,13
 CNX,SVM,0,0,Linear,10,12.7,20,0.5,8
 CNX,ZR,0,0,0,0,5.4,20,-1,1
 CNX,KNN,0,0,braycurtis,all,16.9,30,-1,17
 CNX,RF,30,40,0,10,18.6,30,-1,23
 CNX,SVM,0,0,Linear,10,18.7,30,5,13
 CNX,ZR,0,0,0,0,10.0,30,-1,11
 CNX,KNN,0,0,canberra,all,19.2,40,-1,28
 CNX,RF,10,30,0,15,25.8,40,-1,36
 CNX,SVM,0,0,Linear,10,25.4,40,5,29
 CNX,ZR,0,0,0,0,16.8,40,-1,25
 CNX,KNN,0,0,canberra,all,27.1,50,-1,33
 CNX,RF,10,40,0,10,27.4,50,-1,33
 CNX,SVM,0,0,Linear,10,26.2,50,0.5,28
 CNX,ZR,0,0,0,0,21.4,50,-1,26
 CNX,KNN,0,0,euclidean,all,30.6,60,-1,36
 CNX,RF,20,30,0,24,30.8,60,-1,41
 CNX,SVM,0,0,Linear,10,28.9,60,100,29
 CNX,ZR,0,0,0,0,27.0,60,-1,34
 CNX,KNN,0,0,canberra,all,36.8,70,-1,45
 CNX,RF,50,30,0,10,37.7,70,-1,47
 CNX,SVM,0,0,Linear,10,36.4,70,0.5,26
 CNX,ZR,0,0,0,0,34.5,70,-1,41
 CNX,KNN,0,0,canberra,all,38.4,80,-1,50
 CNX,RF,30,30,0,10,39.0,80,-1,60
 CNX,SVM,0,0,Linear,10,39.2,80,10,35
 CNX,ZR,0,0,0,0,38.4,80,-1,22
 CNX,KNN,0,0,manhattan,all,42.9,90,-1,51
 CNX,RF,20,30,0,10,47.3,90,-1,55
 CNX,SVM,0,0,Linear,10,42.1,90,10,50
 CNX,ZR,0,0,0,0,41.8,90,-1,36
 CNX,KNN,0,0,braycurtis,all,49.888888888888886,100,-1,53
 CNX,RF,20,40,0,24,47.111111111111114,100,-1,78
 CNX,SVM,0,0,Linear,10,58.111111111111114,100,0.5,66
 CNX,ZR,0,0,0,0,46.888888888888886,100,-1,41
 BDC,KNN,0,0,hamming,all,4.8,10,-1,3
 BDC,RF,10,20,0,10,4.4,10,-1,6
 BDC,SVM,0,0,Linear,10,3.0,10,0.5,0
 BDC,ZR,0,0,0,0,2.1,10,-1,0
 BDC,KNN,0,0,canberra,all,9.9,20,-1,13
 BDC,RF,20,30,0,15,12.8,20,-1,15
 BDC,SVM,0,0,Linear,10,12.2,20,5,12
 BDC,ZR,0,0,0,0,7.3,20,-1,1
 BDC,KNN,0,0,chebyshev,all,18.0,30,-1,19
 BDC,RF,10,20,0,24,18.1,30,-1,21
 BDC,SVM,0,0,Linear,10,20.7,30,0.5,21
 BDC,ZR,0,0,0,0,13.1,30,-1,9
 BDC,KNN,0,0,euclidean,all,22.4,40,-1,26
 BDC,RF,10,10,0,15,24.5,40,-1,34
 BDC,SVM,0,0,Linear,10,29.7,40,0.5,30
 BDC,ZR,0,0,0,0,18.3,40,-1,30
 BDC,KNN,0,0,canberra,all,28.1,50,-1,40
 BDC,RF,30,30,0,10,31.7,50,-1,44
 BDC,SVM,0,0,Linear,10,31.2,50,5,22
 BDC,ZR,0,0,0,0,20.9,50,-1,22
 BDC,KNN,0,0,hamming,all,35.5,60,-1,44
 BDC,RF,10,20,0,20,32.9,60,-1,36
 BDC,SVM,0,0,Linear,10,30.8,60,5,23
 BDC,ZR,0,0,0,0,24.4,60,-1,11
 BDC,KNN,0,0,canberra,all,33.9,70,-1,38
 BDC,RF,20,10,0,15,37.6,70,-1,44
 BDC,SVM,0,0,Linear,10,31.9,70,5,40
 BDC,ZR,0,0,0,0,26.4,70,-1,45
 BDC,KNN,0,0,hamming,all,43.6,80,-1,46
 BDC,RF,10,50,0,10,43.6,80,-1,51
 BDC,SVM,0,0,Linear,10,39.0,80,100,48
 BDC,ZR,0,0,0,0,35.2,80,-1,31
 BDC,KNN,0,0,canberra,all,43.3,90,-1,57
 BDC,RF,10,40,0,22,47.8,90,-1,72
 BDC,SVM,0,0,Linear,10,49.4,90,100,62
 BDC,ZR,0,0,0,0,35.1,90,-1,37
 BDC,KNN,0,0,canberra,all,49.77777777777778,100,-1,67
 BDC,RF,20,20,0,22,55.111111111111114,100,-1,72
 BDC,SVM,0,0,Linear,10,43.55555555555556,100,100,55
 BDC,ZR,0,0,0,0,42.888888888888886,100,-1,67
 DNI,KNN,0,0,manhattan,all,9.1,10,-1,10
 DNI,RF,10,10,0,10,8.9,10,-1,10
 DNI,SVM,0,0,Linear,10,8.9,10,0.5,10
 DNI,ZR,0,0,0,0,8.9,10,-1,10
 DNI,KNN,0,0,canberra,all,9.7,20,-1,15
 DNI,RF,10,30,0,10,12.3,20,-1,17
 DNI,SVM,0,0,Linear,10,11.0,20,5,9
 DNI,ZR,0,0,0,0,8.8,20,-1,9
 DNI,KNN,0,0,canberra,all,18.8,30,-1,24
 DNI,RF,50,10,0,10,23.4,30,-1,29
 DNI,SVM,0,0,Linear,10,21.0,30,0.5,14
 DNI,ZR,0,0,0,0,15.2,30,-1,12
 DNI,KNN,0,0,hamming,all,13.5,40,-1,20
 DNI,RF,10,20,0,10,25.2,40,-1,29
 DNI,SVM,0,0,Linear,10,25.0,40,5,31
 DNI,ZR,0,0,0,0,13.4,40,-1,37
 DNI,KNN,0,0,euclidean,all,26.6,50,-1,33
 DNI,RF,20,30,0,10,31.6,50,-1,49
 DNI,SVM,0,0,Linear,10,29.0,50,0.5,45
 DNI,ZR,0,0,0,0,15.0,50,-1,1
 DNI,KNN,0,0,braycurtis,all,29.5,60,-1,40
 DNI,RF,10,10,0,15,33.2,60,-1,51
 DNI,SVM,0,0,Linear,10,31.7,60,100,42
 DNI,ZR,0,0,0,0,22.3,60,-1,14
 DNI,KNN,0,0,braycurtis,all,43.8,70,-1,43
 DNI,RF,10,10,0,10,39.8,70,-1,51
 DNI,SVM,0,0,Linear,10,40.8,70,5,50
 DNI,ZR,0,0,0,0,34.0,70,-1,51
 DNI,KNN,0,0,braycurtis,all,46.0,80,-1,52
 DNI,RF,30,30,0,10,48.1,80,-1,69
 DNI,SVM,0,0,Linear,10,38.9,80,100,12
 DNI,ZR,0,0,0,0,37.2,80,-1,11
 DNI,KNN,0,0,braycurtis,all,43.5,90,-1,35
 DNI,RF,10,20,0,24,44.0,90,-1,53
 DNI,SVM,0,0,Linear,10,39.6,90,5,12
 DNI,ZR,0,0,0,0,40.2,90,-1,9
 DNI,KNN,0,0,euclidean,all,50.55555555555556,100,-1,37
 DNI,RF,30,20,0,15,50.0,100,-1,50
 DNI,SVM,0,0,Linear,10,48.0,100,0.5,20
 DNI,ZR,0,0,0,0,46.44444444444444,100,-1,16
 MMU,KNN,0,0,euclidean,all,9.3,10,-1,10
 MMU,RF,10,10,0,10,9.3,10,-1,10
 MMU,SVM,0,0,Linear,10,9.3,10,0.5,10
 MMU,ZR,0,0,0,0,9.3,10,-1,10
 MMU,KNN,0,0,chebyshev,all,14.5,20,-1,16
 MMU,RF,50,10,0,20,15.4,20,-1,20
 MMU,SVM,0,0,Linear,10,14.5,20,100,11
 MMU,ZR,0,0,0,0,15.0,20,-1,11
 MMU,KNN,0,0,braycurtis,all,22.5,30,-1,30
 MMU,RF,10,10,0,10,23.6,30,-1,30
 MMU,SVM,0,0,Linear,10,24.9,30,0.5,30
 MMU,ZR,0,0,0,0,21.1,30,-1,30
 MMU,KNN,0,0,braycurtis,all,29.2,40,-1,40
 MMU,RF,10,10,0,10,29.1,40,-1,40
 MMU,SVM,0,0,Linear,10,29.6,40,1,40
 MMU,ZR,0,0,0,0,26.8,40,-1,40
 MMU,KNN,0,0,hamming,all,28.4,50,-1,48
 MMU,RF,20,10,0,22,35.5,50,-1,47
 MMU,SVM,0,0,Linear,10,40.7,50,10,49
 MMU,ZR,0,0,0,0,32.1,50,-1,49
 MMU,KNN,0,0,chebyshev,all,25.4,60,-1,9
 MMU,RF,10,50,0,10,21.8,60,-1,22
 MMU,SVM,0,0,Linear,10,34.5,60,1,20
 MMU,ZR,0,0,0,0,32.0,60,-1,0
 MMU,KNN,0,0,braycurtis,all,27.1,70,-1,40
 MMU,RF,10,20,0,10,32.7,70,-1,51
 MMU,SVM,0,0,Linear,10,25.8,70,100,42
 MMU,ZR,0,0,0,0,30.5,70,-1,42
 MMU,KNN,0,0,canberra,all,27.5,80,-1,51
 MMU,RF,40,50,0,24,40.6,80,-1,61
 MMU,SVM,0,0,Linear,10,26.7,80,100,45
 MMU,ZR,0,0,0,0,24.6,80,-1,45
 MMU,KNN,0,0,hamming,all,27.6,90,-1,26
 MMU,RF,10,30,0,24,40.9,90,-1,14
 MMU,SVM,0,0,Linear,10,33.2,90,100,9
 MMU,ZR,0,0,0,0,30.6,90,-1,9
 MMU,KNN,0,0,euclidean,all,45.55555555555556,100,-1,41
 MMU,RF,10,30,0,15,45.77777777777778,100,-1,48
 MMU,SVM,0,0,Linear,10,39.77777777777778,100,0.5,38
 MMU,ZR,0,0,0,0,40.666666666666664,100,-1,38
 KMT,KNN,0,0,hamming,all,4.4,10,-1,3
 KMT,RF,10,50,0,10,3.6,10,-1,4
 KMT,SVM,0,0,Linear,10,5.3,10,0.5,1
 KMT,ZR,0,0,0,0,3.4,10,-1,2
 KMT,KNN,0,0,euclidean,all,9.3,20,-1,10
 KMT,RF,10,20,0,10,9.6,20,-1,12
 KMT,SVM,0,0,Linear,10,9.6,20,5,12
 KMT,ZR,0,0,0,0,8.7,20,-1,9
 KMT,KNN,0,0,hamming,all,16.5,30,-1,20
 KMT,RF,20,40,0,20,18.3,30,-1,25
 KMT,SVM,0,0,Linear,10,19.4,30,10,23
 KMT,ZR,0,0,0,0,13.5,30,-1,6
 KMT,KNN,0,0,canberra,all,25.4,40,-1,35
 KMT,RF,20,10,0,15,27.7,40,-1,40
 KMT,SVM,0,0,Linear,10,30.8,40,5,40
 KMT,ZR,0,0,0,0,21.8,40,-1,40
 KMT,KNN,0,0,chebyshev,all,26.5,50,-1,26
 KMT,RF,10,30,0,22,25.6,50,-1,26
 KMT,SVM,0,0,Linear,10,26.4,50,0.5,26
 KMT,ZR,0,0,0,0,26.9,50,-1,27
 KMT,KNN,0,0,manhattan,all,31.1,60,-1,33
 KMT,RF,10,30,0,22,34.1,60,-1,33
 KMT,SVM,0,0,Linear,10,34.0,60,10,30
 KMT,ZR,0,0,0,0,31.7,60,-1,22
 KMT,KNN,0,0,hamming,all,37.2,70,-1,45
 KMT,RF,50,10,0,20,40.5,70,-1,53
 KMT,SVM,0,0,Linear,10,38.4,70,10,54
 KMT,ZR,0,0,0,0,39.9,70,-1,57
 KMT,KNN,0,0,chebyshev,all,42.3,80,-1,47
 KMT,RF,10,20,0,24,44.4,80,-1,60
 KMT,SVM,0,0,Linear,10,38.3,80,100,39
 KMT,ZR,0,0,0,0,43.9,80,-1,30
 KMT,KNN,0,0,chebyshev,all,48.0,90,-1,59
 KMT,RF,40,10,0,10,48.4,90,-1,68
 KMT,SVM,0,0,Linear,10,46.4,90,10,51
 KMT,ZR,0,0,0,0,47.2,90,-1,50
 KMT,KNN,0,0,euclidean,all,52.22222222222222,100,-1,59
 KMT,RF,30,50,0,20,48.44444444444444,100,-1,54
 KMT,SVM,0,0,Linear,10,48.55555555555556,100,0.5,57
 KMT,ZR,0,0,0,0,50.44444444444444,100,-1,59
 VVR,KNN,0,0,euclidean,all,10.0,10,-1,10
 VVR,RF,10,10,0,10,10.0,10,-1,10
 VVR,SVM,0,0,Linear,10,10.0,10,0.5,10
 VVR,ZR,0,0,0,0,10.0,10,-1,10
 VVR,KNN,0,0,manhattan,all,17.0,20,-1,20
 VVR,RF,10,10,0,10,15.7,20,-1,20
