Stock,Algorithm,Estimators,Depth,Metric,No_of_features,Model_Score,Future_day,Our_test_score
 GMED,KNN,0,0,canberra,0,0.8469387755102041,90,61
 GLW,KNN,0,0,hamming,0,0.5045395590142672,60,31
 GNT,KNN,0,0,euclidean,0,0.6233183856502242,30,13
 GMZ,KNN,0,0,canberra,0,0.9166666666666666,100,55
 GNC,KNN,0,0,hamming,0,0.4879518072289157,90,63
 GPI,KNN,0,0,manhattan,0,0.5191122071516646,10,5
 GRA,KNN,0,0,chebyshev,0,0.5881627620221949,10,8
 GMED,KNN,0,0,manhattan,0,0.8777777777777778,100,61
 GNT,KNN,0,0,chebyshev,0,0.5627906976744186,40,16
 GNC,KNN,0,0,hamming,0,0.5759493670886076,100,61
 GLW,KNN,0,0,manhattan,0,0.6605504587155964,70,40
 GPI,KNN,0,0,braycurtis,0,0.5902864259028643,20,13
 GNT,KNN,0,0,canberra,0,0.6908212560386473,50,27
 GRA,KNN,0,0,chebyshev,0,0.5566625155666252,20,12
 GLW,KNN,0,0,canberra,0,0.7112582781456953,80,57
 GNT,KNN,0,0,braycurtis,0,0.6582914572864321,60,49
 GPI,KNN,0,0,canberra,0,0.6742138364779874,30,16
 GRA,KNN,0,0,hamming,0,0.4138364779874214,30,16
 GNT,KNN,0,0,hamming,0,0.4869109947643979,70,60
 GLW,KNN,0,0,canberra,0,0.6706827309236948,90,70
 GPI,KNN,0,0,canberra,0,0.6416772554002541,40,28
 GRA,KNN,0,0,chebyshev,0,0.5628970775095299,40,16
 GNT,KNN,0,0,hamming,0,0.5081967213114754,80,63
 GLW,KNN,0,0,canberra,0,0.6481732070365359,100,66
 GNT,KNN,0,0,chebyshev,0,0.5371428571428571,90,72
 HBB,KNN,0,0,error,0,-1,10,-1
 HBB,KNN,0,0,error,0,-1,20,-1
 HBB,KNN,0,0,error,0,-1,30,-1
 HBB,KNN,0,0,error,0,-1,40,-1
 GPI,KNN,0,0,chebyshev,0,0.5532734274711169,50,31
 HBB,KNN,0,0,error,0,-1,50,-1
 HBB,KNN,0,0,error,0,-1,60,-1
 GRA,KNN,0,0,euclidean,0,0.5853658536585366,50,39
 HBB,KNN,0,0,error,0,-1,70,-1
 HBB,KNN,0,0,error,0,-1,80,-1
 HBB,KNN,0,0,error,0,-1,90,-1
 HBB,KNN,0,0,error,0,-1,100,-1
 HCR,KNN,0,0,chebyshev,0,0.546583850931677,10,7
 GNT,KNN,0,0,euclidean,0,0.6227544910179641,100,57
 HCI,KNN,0,0,hamming,0,0.4565826330532213,10,8
 HDB,KNN,0,0,chebyshev,0,0.5223463687150838,10,5
 GPI,KNN,0,0,manhattan,0,0.6121919584954605,60,33
 GRA,KNN,0,0,manhattan,0,0.5901426718547341,60,46
 HCR,KNN,0,0,canberra,0,0.6535947712418301,20,10
 HCI,KNN,0,0,hamming,0,0.4383954154727794,20,4
 HEP,KNN,0,0,manhattan,0,0.5869947275922671,10,8
 HDB,KNN,0,0,hamming,0,0.4661016949152542,20,8
 HCR,KNN,0,0,hamming,0,0.5103448275862069,30,25
 GPI,KNN,0,0,hamming,0,0.526867627785059,70,41
 GRA,KNN,0,0,canberra,0,0.6435124508519003,70,43
 HCI,KNN,0,0,canberra,0,0.6422287390029325,30,7
 HCR,KNN,0,0,euclidean,0,0.6058394160583942,40,27
 HEP,KNN,0,0,chebyshev,0,0.5133689839572193,20,7
 HDB,KNN,0,0,canberra,0,0.6757142857142857,30,22
 HCI,KNN,0,0,euclidean,0,0.6576576576576577,40,26
 GPI,KNN,0,0,euclidean,0,0.5986754966887418,80,51
 GRA,KNN,0,0,hamming,0,0.5112582781456954,80,39
 HCR,KNN,0,0,hamming,0,0.5503875968992248,50,33
 HEP,KNN,0,0,canberra,0,0.6455696202531646,30,12
 HDB,KNN,0,0,braycurtis,0,0.6734104046242775,40,35
 HCI,KNN,0,0,hamming,0,0.5107692307692308,50,21
 HCR,KNN,0,0,canberra,0,0.6446280991735537,60,33
 GPI,KNN,0,0,braycurtis,0,0.6372155287817939,90,53
 GRA,KNN,0,0,euclidean,0,0.5769745649263721,90,48
 HEP,KNN,0,0,hamming,0,0.45871559633027525,40,25
 HCR,KNN,0,0,euclidean,0,0.6371681415929203,70,30
 HCI,KNN,0,0,manhattan,0,0.694006309148265,60,37
 HDB,KNN,0,0,euclidean,0,0.6374269005847953,50,31
 HCR,KNN,0,0,canberra,0,0.7047619047619048,80,49
 GPI,KNN,0,0,chebyshev,0,0.6048714479025711,100,56
 GRA,KNN,0,0,euclidean,0,0.618403247631935,100,60
 HCI,KNN,0,0,hamming,0,0.5663430420711975,70,41
 HEP,KNN,0,0,hamming,0,0.5046554934823091,50,30
 HDB,KNN,0,0,euclidean,0,0.6094674556213018,60,45
 HCR,KNN,0,0,chebyshev,0,0.4536082474226804,90,50
 HCI,KNN,0,0,euclidean,0,0.6212624584717608,80,43
 HHC,KNN,0,0,euclidean,0,0.64,10,9
 HEP,KNN,0,0,hamming,0,0.5236294896030246,60,35
 HI,KNN,0,0,canberra,0,0.6858638743455497,10,5
 HLF,KNN,0,0,chebyshev,0,0.5128205128205128,10,8
 HCR,KNN,0,0,braycurtis,0,0.6292134831460674,100,60
 HIO,KNN,0,0,hamming,0,0.8692971639950678,10,10
 HDB,KNN,0,0,chebyshev,0,0.6362275449101796,70,37
 HCI,KNN,0,0,canberra,0,0.6962457337883959,90,50
 HHC,KNN,0,0,chebyshev,0,0.5454545454545454,20,19
 HI,KNN,0,0,braycurtis,0,0.5721925133689839,20,11
 HEP,KNN,0,0,chebyshev,0,0.6276391554702495,70,36
 HLF,KNN,0,0,hamming,0,0.4962825278810409,20,9
 HHC,KNN,0,0,hamming,0,0.46153846153846156,30,23
 HCI,KNN,0,0,canberra,0,0.6631578947368421,100,65
 HDB,KNN,0,0,hamming,0,0.5424242424242425,80,55
 HIO,KNN,0,0,hamming,0,0.7484433374844334,20,17
 HI,KNN,0,0,hamming,0,0.4426229508196721,30,20
 HEP,KNN,0,0,braycurtis,0,0.6764132553606238,80,45
 HLF,KNN,0,0,hamming,0,0.47924528301886793,30,24
 HHC,KNN,0,0,braycurtis,0,0.7610619469026548,40,20
 HI,KNN,0,0,euclidean,0,0.5614525139664804,40,27
 HDB,KNN,0,0,canberra,0,0.7116564417177914,90,61
 HIO,KNN,0,0,hamming,0,0.6716981132075471,30,28
 HEP,KNN,0,0,euclidean,0,0.6534653465346535,90,60
 HPF,KNN,0,0,hamming,0,0.7966101694915254,10,10
 HLF,KNN,0,0,chebyshev,0,0.5957854406130269,40,22
 HHC,KNN,0,0,euclidean,0,0.7706422018348624,50,32
 HOV,KNN,0,0,hamming,0,0.5080346106304079,10,5
 HI,KNN,0,0,hamming,0,0.48857142857142855,50,31
 HDB,KNN,0,0,hamming,0,0.5698757763975155,100,69
 HHC,KNN,0,0,euclidean,0,0.719047619047619,60,41
 HEP,KNN,0,0,hamming,0,0.5271629778672032,100,56
 HLF,KNN,0,0,manhattan,0,0.6750972762645915,50,36
 HIO,KNN,0,0,hamming,0,0.4764930114358323,40,13
 HPF,KNN,0,0,canberra,0,0.8112324492979719,20,15
 HI,KNN,0,0,euclidean,0,0.6169590643274854,60,37
 HOV,KNN,0,0,chebyshev,0,0.5617977528089888,20,16
 HHC,KNN,0,0,chebyshev,0,0.6831683168316832,70,61
 HLF,KNN,0,0,hamming,0,0.541501976284585,60,33
 HPF,KNN,0,0,hamming,0,0.48973143759873616,30,27
 HIO,KNN,0,0,manhattan,0,0.6790757381258024,50,24
 HI,KNN,0,0,hamming,0,0.5419161676646707,70,37
 HPR,KNN,0,0,chebyshev,0,0.5319926873857403,10,10
 HHC,KNN,0,0,hamming,0,0.5979381443298969,80,62
 HSY,KNN,0,0,manhattan,0,0.8039457459926017,10,10
 HOV,KNN,0,0,chebyshev,0,0.5649432534678437,30,17
 HLF,KNN,0,0,hamming,0,0.4819277108433735,70,36
 HI,KNN,0,0,hamming,0,0.4723926380368098,80,39
 HPF,KNN,0,0,braycurtis,0,0.6944,40,22
 HPR,KNN,0,0,hamming,0,0.47309833024118736,20,15
 HHC,KNN,0,0,manhattan,0,0.7580645161290323,90,59
 HIO,KNN,0,0,euclidean,0,0.6199740596627756,60,41
 HSY,KNN,0,0,canberra,0,0.6400996264009963,20,10
 HOV,KNN,0,0,hamming,0,0.49044585987261147,40,28
 HI,KNN,0,0,euclidean,0,0.6886792452830188,90,56
 HLF,KNN,0,0,chebyshev,0,0.6163265306122448,80,51
 HHC,KNN,0,0,manhattan,0,0.7528089887640449,100,65
 HPR,KNN,0,0,canberra,0,0.5969868173258004,30,20
 HPF,KNN,0,0,chebyshev,0,0.5656401944894651,50,33
 HIO,KNN,0,0,chebyshev,0,0.5307994757536042,70,36
 HI,KNN,0,0,manhattan,0,0.6870967741935484,100,68
 HSY,KNN,0,0,canberra,0,0.6528301886792452,30,14
 HLF,KNN,0,0,euclidean,0,0.6224066390041494,90,50
 HOV,KNN,0,0,chebyshev,0,0.5727155727155727,50,29
 HPR,KNN,0,0,hamming,0,0.5277246653919694,40,27
 HPF,KNN,0,0,hamming,0,0.4088669950738916,60,41
 HTFA,KNN,0,0,error,0,-1,10,-1
 HTFA,KNN,0,0,error,0,-1,20,-1
 HTFA,KNN,0,0,error,0,-1,30,-1
 HTFA,KNN,0,0,error,0,-1,40,-1
 HTFA,KNN,0,0,error,0,-1,50,-1
 HTFA,KNN,0,0,error,0,-1,60,-1
 HTFA,KNN,0,0,error,0,-1,70,-1
 HTD,KNN,0,0,braycurtis,0,0.8478632478632478,10,10
 HTFA,KNN,0,0,error,0,-1,80,-1
 HTFA,KNN,0,0,error,0,-1,90,-1
 HTFA,KNN,0,0,error,0,-1,100,-1
 HIO,KNN,0,0,hamming,0,0.40794701986754967,80,30
 HLF,KNN,0,0,hamming,0,0.4936708860759494,100,59
 HPR,KNN,0,0,hamming,0,0.47184466019417476,50,26
 HSY,KNN,0,0,manhattan,0,0.6581956797966964,40,23
 HOV,KNN,0,0,chebyshev,0,0.5864759427828349,60,39
 HPF,KNN,0,0,hamming,0,0.4509151414309484,70,40
 HTD,KNN,0,0,chebyshev,0,0.658578856152513,20,15
 HIO,KNN,0,0,hamming,0,0.4524765729585007,90,23
 HPR,KNN,0,0,hamming,0,0.534516765285996,60,34
 HSY,KNN,0,0,canberra,0,0.6739409499358151,50,34
 HPF,KNN,0,0,hamming,0,0.4620573355817875,80,38
 HOV,KNN,0,0,braycurtis,0,0.5873850197109067,70,46
 HTD,KNN,0,0,chebyshev,0,0.562390158172232,30,20
 HPR,KNN,0,0,chebyshev,0,0.5851703406813628,70,45
 HIO,KNN,0,0,hamming,0,0.4709066305818674,100,12
 HPF,KNN,0,0,chebyshev,0,0.611965811965812,90,52
 HTD,KNN,0,0,canberra,0,0.696969696969697,40,20
 HSY,KNN,0,0,canberra,0,0.7159533073929961,60,28
 HOV,KNN,0,0,euclidean,0,0.5697211155378487,80,47
 HPR,KNN,0,0,euclidean,0,0.5723014256619144,80,42
 HY,KNN,0,0,braycurtis,0,0.6493506493506493,10,6
 HPF,KNN,0,0,hamming,0,0.48353552859618715,100,75
 HTD,KNN,0,0,braycurtis,0,0.6618444846292948,50,29
 HUN,KNN,0,0,hamming,0,0.4628252788104089,10,7
 HSY,KNN,0,0,chebyshev,0,0.6657929226736566,70,47
 HOV,KNN,0,0,chebyshev,0,0.5583892617449664,90,56
 HPR,KNN,0,0,braycurtis,0,0.6004140786749482,90,55
 HY,KNN,0,0,braycurtis,0,0.636986301369863,20,12
 HTD,KNN,0,0,canberra,0,0.7486238532110092,60,39
 HUN,KNN,0,0,manhattan,0,0.6075471698113207,20,16
 HY,KNN,0,0,euclidean,0,0.6594202898550725,30,28
 HSY,KNN,0,0,chebyshev,0,0.6993377483443709,80,67
 HOV,KNN,0,0,canberra,0,0.6227951153324288,100,69
 HPR,KNN,0,0,chebyshev,0,0.5094736842105263,100,52
 IHTA,KNN,0,0,error,0,-1,10,-1
 IHTA,KNN,0,0,error,0,-1,20,-1
 IHTA,KNN,0,0,error,0,-1,30,-1
 IHTA,KNN,0,0,error,0,-1,40,-1
 IHTA,KNN,0,0,error,0,-1,50,-1
 IHTA,KNN,0,0,error,0,-1,60,-1
 HTD,KNN,0,0,chebyshev,0,0.6405959031657356,70,46
 IHTA,KNN,0,0,error,0,-1,70,-1
 HUN,KNN,0,0,hamming,0,0.5708812260536399,30,20
 IHTA,KNN,0,0,error,0,-1,80,-1
 IHTA,KNN,0,0,error,0,-1,90,-1
 IHTA,KNN,0,0,error,0,-1,100,-1
 HY,KNN,0,0,hamming,0,0.43846153846153846,40,26
 HSY,KNN,0,0,chebyshev,0,0.6840696117804551,90,75
 HY,KNN,0,0,chebyshev,0,0.680327868852459,50,30
 HTD,KNN,0,0,hamming,0,0.502835538752363,80,24
 HUN,KNN,0,0,braycurtis,0,0.669260700389105,40,25
 IIM,KNN,0,0,hamming,0,0.9136868064118372,10,10
 INGR,KNN,0,0,hamming,0,0.5795314426633785,10,10
 HY,KNN,0,0,canberra,0,0.7368421052631579,60,37
 HSY,KNN,0,0,hamming,0,0.5534506089309879,100,62
 HUN,KNN,0,0,chebyshev,0,0.6245059288537549,50,27
 HTD,KNN,0,0,braycurtis,0,0.7715930902111324,90,55
 IIM,KNN,0,0,hamming,0,0.8044831880448319,20,19
 HY,KNN,0,0,hamming,0,0.5094339622641509,70,45
 INGR,KNN,0,0,hamming,0,0.3848069738480697,20,10
 HUN,KNN,0,0,manhattan,0,0.6767068273092369,60,35
 HTD,KNN,0,0,braycurtis,0,0.7719298245614035,100,78
 HY,KNN,0,0,chebyshev,0,0.5510204081632653,80,55
 INT,KNN,0,0,canberra,0,0.562268803945746,10,7
 IIM,KNN,0,0,hamming,0,0.6566037735849056,30,19
 INGR,KNN,0,0,chebyshev,0,0.5345911949685535,30,22
 HY,KNN,0,0,hamming,0,0.45555555555555555,90,57
 HUN,KNN,0,0,hamming,0,0.5224489795918368,70,41
 IPHI,KNN,0,0,braycurtis,0,0.5943775100401606,10,6
 INXN,KNN,0,0,hamming,0,0.7058823529411765,10,6
 INT,KNN,0,0,hamming,0,0.38854296388542964,20,12
 HY,KNN,0,0,canberra,0,0.7682926829268293,100,63
 IIM,KNN,0,0,hamming,0,0.5057179161372299,40,40
 INGR,KNN,0,0,canberra,0,0.6848792884371029,40,10
 HUN,KNN,0,0,hamming,0,0.5186721991701245,80,51
 IPHI,KNN,0,0,canberra,0,0.6680497925311203,20,15
 INXN,KNN,0,0,euclidean,0,0.5608695652173913,20,13
 INT,KNN,0,0,canberra,0,0.6553459119496855,30,23
 IIM,KNN,0,0,chebyshev,0,0.6675224646983312,50,25
 IPHI,KNN,0,0,chebyshev,0,0.6266094420600858,30,19
 INXN,KNN,0,0,hamming,0,0.4369369369369369,30,25
 INGR,KNN,0,0,euclidean,0,0.6482670089858793,50,32
 HUN,KNN,0,0,hamming,0,0.510548523206751,90,52
 IPHI,KNN,0,0,manhattan,0,0.6977777777777778,40,27
 INXN,KNN,0,0,canberra,0,0.7242990654205608,40,34
 INT,KNN,0,0,canberra,0,0.6543837357052097,40,25
 HUN,KNN,0,0,hamming,0,0.5343347639484979,100,58
 IIM,KNN,0,0,chebyshev,0,0.6368352788586251,60,32
 INGR,KNN,0,0,euclidean,0,0.6809338521400778,60,35
 IPOA,KNN,0,0,error,0,-1,10,-1
 IPOA,KNN,0,0,error,0,-1,20,-1
 IPOA,KNN,0,0,error,0,-1,30,-1
 IPOA,KNN,0,0,error,0,-1,40,-1
 IPOA,KNN,0,0,error,0,-1,50,-1
 INXN,KNN,0,0,braycurtis,0,0.7669902912621359,50,36
 IPOA,KNN,0,0,error,0,-1,60,-1
 IPHI,KNN,0,0,manhattan,0,0.6728110599078341,50,38
 IPOA,KNN,0,0,error,0,-1,70,-1
 IPOA,KNN,0,0,error,0,-1,80,-1
 IPOA,KNN,0,0,error,0,-1,90,-1
 IPOA,KNN,0,0,error,0,-1,100,-1
 IRT,KNN,0,0,euclidean,0,0.7387387387387387,10,1
 INT,KNN,0,0,euclidean,0,0.5969191270860077,50,35
 INXN,KNN,0,0,chebyshev,0,0.6111111111111112,60,29
 IPHI,KNN,0,0,canberra,0,0.7081339712918661,60,34
 INGR,KNN,0,0,euclidean,0,0.7064220183486238,70,46
 IIM,KNN,0,0,chebyshev,0,0.5714285714285714,70,43
 IRS,KNN,0,0,hamming,0,0.47684605757196497,10,7
 IRT,KNN,0,0,chebyshev,0,0.5242718446601942,20,5
 INXN,KNN,0,0,chebyshev,0,0.7263157894736842,70,38
 IPHI,KNN,0,0,chebyshev,0,0.572139303482587,70,49
 INT,KNN,0,0,braycurtis,0,0.6433203631647212,60,37
 IRT,KNN,0,0,euclidean,0,0.5578947368421052,30,13
 INGR,KNN,0,0,manhattan,0,0.6900662251655629,80,38
 IIM,KNN,0,0,chebyshev,0,0.6105960264900663,80,43
 IRS,KNN,0,0,chebyshev,0,0.572692793931732,20,11
 INXN,KNN,0,0,braycurtis,0,0.7637362637362637,80,57
 IPHI,KNN,0,0,braycurtis,0,0.6476683937823834,80,46
 IRT,KNN,0,0,canberra,0,0.7816091954022989,40,22
 INT,KNN,0,0,canberra,0,0.6802096985583224,70,40
 INXN,KNN,0,0,manhattan,0,0.8045977011494253,90,60
 INGR,KNN,0,0,hamming,0,0.5622489959839357,90,47
 IPHI,KNN,0,0,hamming,0,0.5621621621621622,90,52
 IIM,KNN,0,0,hamming,0,0.42570281124497994,90,28
 IRS,KNN,0,0,euclidean,0,0.6232439335887612,30,17
 IRT,KNN,0,0,euclidean,0,0.5063291139240507,50,31
 INXN,KNN,0,0,chebyshev,0,0.6506024096385542,100,70
 IPHI,KNN,0,0,canberra,0,0.6949152542372882,100,63
 IRT,KNN,0,0,hamming,0,0.43661971830985913,60,41
 INT,KNN,0,0,chebyshev,0,0.6066225165562914,80,48
 INGR,KNN,0,0,hamming,0,0.4993234100135318,100,60
 IIM,KNN,0,0,hamming,0,0.44113667117726657,100,26
 IRS,KNN,0,0,euclidean,0,0.6090322580645161,40,26
 IRT,KNN,0,0,chebyshev,0,0.7777777777777778,70,48
 INT,KNN,0,0,chebyshev,0,0.6010709504685409,90,53
 IRT,KNN,0,0,canberra,0,0.9090909090909091,80,33
 IRS,KNN,0,0,hamming,0,0.5410691003911343,50,30
 IX,KNN,0,0,euclidean,0,0.5167701863354037,10,7
 ITT,KNN,0,0,manhattan,0,0.6362515413070283,10,8
 IRT,KNN,0,0,chebyshev,0,0.5531914893617021,90,40
 INT,KNN,0,0,manhattan,0,0.6508795669824087,100,63
 IRS,KNN,0,0,chebyshev,0,0.6100131752305665,60,30
 JELD,KNN,0,0,error,0,-1,10,-1
 JELD,KNN,0,0,error,0,-1,20,-1
 JELD,KNN,0,0,error,0,-1,30,-1
 IRT,KNN,0,0,canberra,0,0.8974358974358975,100,34
 JELD,KNN,0,0,error,0,-1,40,-1
 JELD,KNN,0,0,error,0,-1,50,-1
 JELD,KNN,0,0,error,0,-1,60,-1
 IX,KNN,0,0,chebyshev,0,0.5194479297365119,20,11
 JELD,KNN,0,0,error,0,-1,70,-1
 JELD,KNN,0,0,error,0,-1,80,-1
 ITT,KNN,0,0,chebyshev,0,0.5130759651307597,20,14
 JELD,KNN,0,0,error,0,-1,90,-1
 JELD,KNN,0,0,error,0,-1,100,-1
 JCAP,KNN,0,0,chebyshev,0,0.7666666666666667,10,10
 JCO,KNN,0,0,euclidean,0,1.0,10,10
 JCO,KNN,0,0,error,0,-1,20,-1
 JCO,KNN,0,0,error,0,-1,30,-1
 JCO,KNN,0,0,error,0,-1,40,-1
 JCO,KNN,0,0,error,0,-1,50,-1
 JCO,KNN,0,0,error,0,-1,60,-1
 JCO,KNN,0,0,error,0,-1,70,-1
 JCO,KNN,0,0,error,0,-1,80,-1
 JCO,KNN,0,0,error,0,-1,90,-1
 JHS,KNN,0,0,canberra,0,0.9469790382244143,10,10
 IRS,KNN,0,0,hamming,0,0.4966711051930759,70,38
 JCO,KNN,0,0,error,0,-1,100,-1
 JCAP,KNN,0,0,euclidean,0,0.7272727272727273,20,20
 IX,KNN,0,0,chebyshev,0,0.5449936628643853,30,4
 ITT,KNN,0,0,manhattan,0,0.620125786163522,30,16
 JCAP,KNN,0,0,chebyshev,0,0.9285714285714286,30,23
 IRS,KNN,0,0,hamming,0,0.4899057873485868,80,50
 JHS,KNN,0,0,hamming,0,0.8318804483188045,20,19
 IX,KNN,0,0,chebyshev,0,0.5685019206145967,40,28
 ITT,KNN,0,0,braycurtis,0,0.6556543837357052,40,33
 JCAP,KNN,0,0,euclidean,0,0.6666666666666666,40,0
 JCAP,KNN,0,0,error,0,-1,50,-1
 JCAP,KNN,0,0,error,0,-1,60,-1
 JCAP,KNN,0,0,error,0,-1,70,-1
 JCAP,KNN,0,0,error,0,-1,80,-1
 JCAP,KNN,0,0,error,0,-1,90,-1
 JCAP,KNN,0,0,error,0,-1,100,-1
 IRS,KNN,0,0,hamming,0,0.4666666666666667,90,51
 JHS,KNN,0,0,chebyshev,0,0.7534591194968554,30,28
 IX,KNN,0,0,euclidean,0,0.6235446313065977,50,30
 ITT,KNN,0,0,hamming,0,0.5160462130937099,50,36
 IRS,KNN,0,0,hamming,0,0.48418156808803303,100,56
 JHS,KNN,0,0,chebyshev,0,0.6747141041931385,40,25
 IX,KNN,0,0,canberra,0,0.6339869281045751,60,27
 ITT,KNN,0,0,hamming,0,0.5421530479896238,60,26
 JMPD,KNN,0,0,error,0,-1,10,-1
 JMPD,KNN,0,0,error,0,-1,20,-1
 JMPD,KNN,0,0,error,0,-1,30,-1
 JMPD,KNN,0,0,error,0,-1,40,-1
 JMPD,KNN,0,0,error,0,-1,50,-1
 JMPD,KNN,0,0,error,0,-1,60,-1
 JMPD,KNN,0,0,error,0,-1,70,-1
 JMPD,KNN,0,0,error,0,-1,80,-1
 JMPD,KNN,0,0,error,0,-1,90,-1
 JMPD,KNN,0,0,error,0,-1,100,-1
 JHS,KNN,0,0,canberra,0,0.7291399229781772,50,23
 IX,KNN,0,0,hamming,0,0.49273447820343463,70,40
 JRS,KNN,0,0,hamming,0,0.6153846153846154,10,9
 ITT,KNN,0,0,euclidean,0,0.6500655307994757,70,35
 JHS,KNN,0,0,braycurtis,0,0.6796368352788587,60,38
 JRS,KNN,0,0,canberra,0,0.654178674351585,20,14
 IX,KNN,0,0,canberra,0,0.6635514018691588,80,48
 ITT,KNN,0,0,chebyshev,0,0.6370860927152318,80,49
 JHS,KNN,0,0,chebyshev,0,0.5950196592398427,70,32
 JRS,KNN,0,0,chebyshev,0,0.5583090379008746,30,14
 IX,KNN,0,0,hamming,0,0.4979757085020243,90,46
 ITT,KNN,0,0,chebyshev,0,0.6358768406961178,90,61
 JRS,KNN,0,0,euclidean,0,0.6312684365781711,40,14
 JHS,KNN,0,0,hamming,0,0.4370860927152318,80,17
 IX,KNN,0,0,chebyshev,0,0.5811732605729877,100,56
 ITT,KNN,0,0,hamming,0,0.5588633288227334,100,69
 JRS,KNN,0,0,chebyshev,0,0.6059701492537314,50,35
 JHS,KNN,0,0,euclidean,0,0.6693440428380187,90,23
 KMF,KNN,0,0,hamming,0,0.4717741935483871,10,9
 JTD,KNN,0,0,euclidean,0,0.8506024096385543,10,10
 KMT,KNN,0,0,chebyshev,0,0.49445129469790383,10,8
 KF,KNN,0,0,canberra,0,0.6827757125154895,10,9
 KAI,KNN,0,0,chebyshev,0,0.4987562189054726,10,5
 KMF,KNN,0,0,euclidean,0,0.5708333333333333,20,6
 JRS,KNN,0,0,hamming,0,0.4909365558912387,60,32
 JTD,KNN,0,0,chebyshev,0,0.7371007371007371,20,11
 JHS,KNN,0,0,canberra,0,0.7212449255751014,100,25
 KMF,KNN,0,0,manhattan,0,0.646551724137931,30,10
 KMT,KNN,0,0,hamming,0,0.45454545454545453,20,16
 KAI,KNN,0,0,braycurtis,0,0.5866834170854272,20,10
 KF,KNN,0,0,hamming,0,0.3954943679599499,20,11
 JTD,KNN,0,0,chebyshev,0,0.5914786967418546,30,23
 JRS,KNN,0,0,manhattan,0,0.6712538226299695,70,50
 KOS,KNN,0,0,chebyshev,0,0.4888888888888889,10,7
 KMF,KNN,0,0,hamming,0,0.47767857142857145,40,17
 KRC,KNN,0,0,manhattan,0,0.7003699136868065,10,9
 JTD,KNN,0,0,canberra,0,0.7007672634271099,40,26
 KAI,KNN,0,0,chebyshev,0,0.5862944162436549,30,23
 KMT,KNN,0,0,euclidean,0,0.5911949685534591,30,19
 KF,KNN,0,0,hamming,0,0.43742098609355246,30,23
 KOS,KNN,0,0,hamming,0,0.5898617511520737,20,14
 JRS,KNN,0,0,chebyshev,0,0.5479876160990712,80,47
 KMF,KNN,0,0,manhattan,0,0.7638888888888888,50,30
 JTD,KNN,0,0,hamming,0,0.42297650130548303,50,30
 KOS,KNN,0,0,braycurtis,0,0.7033492822966507,30,24
 KRC,KNN,0,0,chebyshev,0,0.5404732254047323,20,9
 KMF,KNN,0,0,chebyshev,0,0.6538461538461539,60,47
 KAI,KNN,0,0,canberra,0,0.6230769230769231,40,27
 KMT,KNN,0,0,manhattan,0,0.650571791613723,40,21
 KF,KNN,0,0,manhattan,0,0.6717752234993615,40,29
 JRS,KNN,0,0,braycurtis,0,0.6677115987460815,90,58
 KOS,KNN,0,0,manhattan,0,0.6915422885572139,40,30
 JTD,KNN,0,0,manhattan,0,0.6506666666666666,60,38
 KMF,KNN,0,0,braycurtis,0,0.71,70,57
 KRC,KNN,0,0,canberra,0,0.589937106918239,30,6
 JRS,KNN,0,0,braycurtis,0,0.7031746031746032,100,78
 KOS,KNN,0,0,chebyshev,0,0.616580310880829,50,35
 KAI,KNN,0,0,hamming,0,0.48575129533678757,50,31
 KMT,KNN,0,0,hamming,0,0.4878048780487805,50,32
 KF,KNN,0,0,manhattan,0,0.6464516129032258,50,28
 JTD,KNN,0,0,hamming,0,0.46321525885558584,70,34
 KMF,KNN,0,0,canberra,0,0.7760416666666666,80,55
 KOS,KNN,0,0,hamming,0,0.4702702702702703,60,35
 KRC,KNN,0,0,hamming,0,0.5667090216010165,40,20
 KMF,KNN,0,0,braycurtis,0,0.6956521739130435,90,54
 JTD,KNN,0,0,chebyshev,0,0.5933147632311978,80,44
 KAI,KNN,0,0,hamming,0,0.4908376963350785,60,36
 KF,KNN,0,0,chebyshev,0,0.6284224250325945,60,37
 KMT,KNN,0,0,chebyshev,0,0.5836575875486382,60,36
 KSS,KNN,0,0,euclidean,0,0.5067817509247842,10,3
 KOS,KNN,0,0,euclidean,0,0.5875706214689266,70,40
 KMF,KNN,0,0,hamming,0,0.4772727272727273,100,50
 JTD,KNN,0,0,chebyshev,0,0.603988603988604,90,63
 KRC,KNN,0,0,canberra,0,0.675224646983312,50,32
 KOS,KNN,0,0,braycurtis,0,0.6686390532544378,80,48
 KAI,KNN,0,0,chebyshev,0,0.5727513227513228,70,43
 KF,KNN,0,0,chebyshev,0,0.616600790513834,70,34
 KMT,KNN,0,0,manhattan,0,0.6382699868938401,70,44
 KSS,KNN,0,0,hamming,0,0.43586550435865506,20,9
 JTD,KNN,0,0,hamming,0,0.5597667638483965,100,69
 KOS,KNN,0,0,chebyshev,0,0.5279503105590062,90,66
 KRC,KNN,0,0,braycurtis,0,0.7042801556420234,60,42
 KAI,KNN,0,0,braycurtis,0,0.6203208556149733,80,49
 KF,KNN,0,0,chebyshev,0,0.5792276964047937,80,38
 KMT,KNN,0,0,euclidean,0,0.5947019867549669,80,55
 KOS,KNN,0,0,chebyshev,0,0.5620915032679739,100,54
 KSS,KNN,0,0,hamming,0,0.4666666666666667,30,17
 KSU,KNN,0,0,chebyshev,0,0.5437731196054254,10,4
 KRC,KNN,0,0,hamming,0,0.4927916120576671,70,40
