Stock,Algorithm,Estimators,Depth,No_of_features,Model_Score,Future_day,Our_test_score
BFO,RF,0,0,20,0,60,error
BFO,ZR,0,0,0,0,60,error
BFO,RF,0,0,20,0,70,error
BFO,ZR,0,0,0,0,70,error
BFO,RF,0,0,20,0,80,error
BFO,ZR,0,0,0,0,80,error
BFO,RF,0,0,20,0,90,error
BFO,ZR,0,0,0,0,90,error
BFO,RF,0,0,20,0,100,error
BFO,ZR,0,0,0,0,100,error
BDC,RF,10,20,20,0.8559622195985832,10,9
BDC,ZR,0,0,0,0,10,9
BDC,RF,30,20,20,0.9125748502994012,20,19
BDC,ZR,0,0,0,0,20,6
BDC,RF,10,40,20,0.9088699878493317,30,25
BDC,ZR,0,0,0,0,30,0
BDC,RF,10,40,20,0.9247842170160296,40,11
BDC,ZR,0,0,0,0,40,7
BDC,RF,10,50,20,0.934918648310388,50,12
BDC,ZR,0,0,0,0,50,3
BDC,RF,10,40,20,0.940279542566709,60,17
BDC,ZR,0,0,0,0,60,13
BDC,RF,10,30,20,0.9612903225806452,70,38
BDC,ZR,0,0,0,0,70,18
BDC,RF,20,30,20,0.9462647444298821,80,25
BDC,ZR,0,0,0,0,80,23
BDC,RF,10,40,20,0.9387483355525965,90,53
BDC,ZR,0,0,0,0,90,38
BDC,RF,10,10,20,0.9377537212449256,100,54
BDC,ZR,0,0,0,0,100,53
BMI,RF,0,0,20,0,10,error
BMI,ZR,0,0,0,0,10,error
BMI,RF,0,0,20,0,20,error
BMI,ZR,0,0,0,0,20,error
BMI,RF,0,0,20,0,30,error
BMI,ZR,0,0,0,0,30,error
BMI,RF,0,0,20,0,40,error
BMI,ZR,0,0,0,0,40,error
BMI,RF,0,0,20,0,50,error
BMI,ZR,0,0,0,0,50,error
BMI,RF,0,0,20,0,60,error
BMI,ZR,0,0,0,0,60,error
BMI,RF,0,0,20,0,70,error
BMI,ZR,0,0,0,0,70,error
BMI,RF,0,0,20,0,80,error
BMI,ZR,0,0,0,0,80,error
BMI,RF,0,0,20,0,90,error
BMI,ZR,0,0,0,0,90,error
BMI,RF,0,0,20,0,100,error
BMI,ZR,0,0,0,0,100,error
BGX,RF,40,20,20,0.8669201520912547,10,9
BGX,ZR,0,0,0,0,10,4
BGX,RF,40,30,20,0.9083665338645418,20,16
BGX,ZR,0,0,0,0,20,2
BGX,RF,20,10,20,0.9372384937238494,30,28
BGX,ZR,0,0,0,0,30,7
BGX,RF,10,30,20,0.933920704845815,40,29
BGX,ZR,0,0,0,0,40,11
BGX,RF,10,30,20,0.9395348837209302,50,35
BGX,ZR,0,0,0,0,50,35
BGX,RF,10,10,20,0.9113300492610837,60,54
BGX,ZR,0,0,0,0,60,54
BGX,RF,10,10,20,0.9528795811518325,70,49
BGX,ZR,0,0,0,0,70,64
BGX,RF,10,40,20,0.9441340782122905,80,31
BGX,ZR,0,0,0,0,80,78
BGX,RF,20,40,20,0.9880239520958084,90,26
BGX,ZR,0,0,0,0,90,73
BGX,RF,10,40,20,0.9741935483870968,100,35
BGX,ZR,0,0,0,0,100,65
BIP,RF,10,10,20,0.8074324324324325,10,9
BIP,ZR,0,0,0,0,10,10
BIP,RF,10,10,20,0.9014084507042254,20,20
BIP,ZR,0,0,0,0,20,20
BIP,RF,10,10,20,0.9301470588235294,30,18
BIP,ZR,0,0,0,0,30,22
BIP,RF,10,30,20,0.9230769230769231,40,27
BIP,ZR,0,0,0,0,40,16
BIP,RF,30,20,20,0.9838709677419355,50,28
BIP,ZR,0,0,0,0,50,27
BIP,RF,10,10,20,0.961864406779661,60,38
BIP,ZR,0,0,0,0,60,38
BIP,RF,30,40,20,0.96875,70,58
BIP,ZR,0,0,0,0,70,58
BIP,RF,20,20,20,0.9481132075471698,80,75
BIP,ZR,0,0,0,0,80,75
BIP,RF,20,50,20,0.94,90,77
BIP,ZR,0,0,0,0,90,90
BIP,RF,20,50,20,0.9574468085106383,100,48
BIP,ZR,0,0,0,0,100,100
BFS,RF,0,0,20,0,10,error
BFS,ZR,0,0,0,0,10,error
BFS,RF,0,0,20,0,20,error
BFS,ZR,0,0,0,0,20,error
BFS,RF,0,0,20,0,30,error
BFS,ZR,0,0,0,0,30,error
BFS,RF,0,0,20,0,40,error
BFS,ZR,0,0,0,0,40,error
BFS,RF,40,20,20,0.9321789321789322,50,47
BFS,ZR,0,0,0,0,50,14
BFS,RF,30,20,20,0.9118942731277533,60,54
BFS,ZR,0,0,0,0,60,7
BFS,RF,20,30,20,0.9372197309417041,70,53
BFS,ZR,0,0,0,0,70,1
BFS,RF,10,50,20,0.9375951293759512,80,74
BFS,ZR,0,0,0,0,80,5
BFS,RF,30,20,20,0.9550387596899225,90,60
BFS,ZR,0,0,0,0,90,11
BFS,RF,30,40,20,0.9541864139020537,100,79
BFS,ZR,0,0,0,0,100,29
BQH,RF,0,0,20,0,10,error
BQH,ZR,0,0,0,0,10,error
BQH,RF,0,0,20,0,20,error
BQH,ZR,0,0,0,0,20,error
BQH,RF,0,0,20,0,30,error
BQH,ZR,0,0,0,0,30,error
BQH,RF,0,0,20,0,40,error
BQH,ZR,0,0,0,0,40,error
BQH,RF,0,0,20,0,50,error
BQH,ZR,0,0,0,0,50,error
BQH,RF,0,0,20,0,60,error
BQH,ZR,0,0,0,0,60,error
BQH,RF,0,0,20,0,70,error
BQH,ZR,0,0,0,0,70,error
BQH,RF,0,0,20,0,80,error
BQH,ZR,0,0,0,0,80,error
BQH,RF,0,0,20,0,90,error
BQH,ZR,0,0,0,0,90,error
BQH,RF,0,0,20,0,100,error
BQH,ZR,0,0,0,0,100,error
BHP,RF,10,10,20,0.8070175438596491,10,6
BHP,ZR,0,0,0,0,10,10
BHP,RF,20,40,20,0.8957475994513031,20,20
BHP,ZR,0,0,0,0,20,20
BHP,RF,30,40,20,0.9316596931659693,30,13
BHP,ZR,0,0,0,0,30,22
BHP,RF,10,10,20,0.9304964539007092,40,14
BHP,ZR,0,0,0,0,40,26
BHP,RF,10,50,20,0.9466089466089466,50,38
BHP,ZR,0,0,0,0,50,25
BHP,RF,30,50,20,0.9618208516886931,60,50
BHP,ZR,0,0,0,0,60,19
BHP,RF,30,30,20,0.9551569506726457,70,51
BHP,ZR,0,0,0,0,70,21
BHP,RF,30,50,20,0.958904109589041,80,50
BHP,ZR,0,0,0,0,80,32
BHP,RF,10,40,20,0.9426356589147287,90,63
BHP,ZR,0,0,0,0,90,28
BHP,RF,10,50,20,0.9494470774091627,100,47
BHP,ZR,0,0,0,0,100,45
BKE,RF,20,10,20,0.7768595041322314,10,10
BKE,ZR,0,0,0,0,10,10
BKE,RF,10,20,20,0.8778443113772455,20,16
BKE,ZR,0,0,0,0,20,4
BKE,RF,10,50,20,0.9149453219927096,30,25
BKE,ZR,0,0,0,0,30,22
BKE,RF,20,20,20,0.9309494451294698,40,37
BKE,ZR,0,0,0,0,40,40
BKE,RF,40,20,20,0.9274092615769712,50,34
BKE,ZR,0,0,0,0,50,42
BKE,RF,30,20,20,0.9504447268106735,60,48
BKE,ZR,0,0,0,0,60,38
BKE,RF,20,20,20,0.9380645161290323,70,50
BKE,ZR,0,0,0,0,70,32
BKE,RF,30,10,20,0.9436435124508519,80,51
BKE,ZR,0,0,0,0,80,37
BKE,RF,30,30,20,0.96271637816245,90,64
BKE,ZR,0,0,0,0,90,42
BKE,RF,10,50,20,0.9607577807848444,100,62
BKE,ZR,0,0,0,0,100,58
BSMX,RF,10,20,20,0.8705882352941177,10,10
BSMX,ZR,0,0,0,0,10,9
BSMX,RF,10,30,20,0.9178082191780822,20,20
BSMX,ZR,0,0,0,0,20,20
BSMX,RF,30,40,20,0.9016393442622951,30,24
BSMX,ZR,0,0,0,0,30,30
BSMX,RF,30,40,20,0.9591836734693877,40,40
BSMX,ZR,0,0,0,0,40,40
BSMX,RF,10,20,20,0.9459459459459459,50,50
BSMX,ZR,0,0,0,0,50,50
BSMX,RF,10,40,20,1.0,60,23
BSMX,ZR,0,0,0,0,60,60
BSMX,RF,10,10,20,1.0,70,61
BSMX,ZR,0,0,0,0,70,70
BSMX,RF,10,10,20,1.0,80,80
BSMX,ZR,0,0,0,0,80,80
BSMX,RF,0,0,20,0,90,error
BSMX,ZR,0,0,0,0,90,error
BSMX,RF,0,0,20,0,100,error
BSMX,ZR,0,0,0,0,100,error
BIG,RF,10,10,20,0.7827626918536009,10,10
BIG,ZR,0,0,0,0,10,8
BIG,RF,20,50,20,0.9233532934131736,20,20
BIG,ZR,0,0,0,0,20,2
BIG,RF,20,30,20,0.9307411907654921,30,28
BIG,ZR,0,0,0,0,30,0
BIG,RF,10,40,20,0.9099876695437731,40,38
BIG,ZR,0,0,0,0,40,1
BIG,RF,30,50,20,0.9261576971214017,50,42
BIG,ZR,0,0,0,0,50,0
BIG,RF,30,40,20,0.9440914866581956,60,56
BIG,ZR,0,0,0,0,60,0
BIG,RF,10,50,20,0.9290322580645162,70,46
BIG,ZR,0,0,0,0,70,0
BIG,RF,10,20,20,0.944954128440367,80,35
BIG,ZR,0,0,0,0,80,0
BIG,RF,10,40,20,0.9547270306258322,90,44
BIG,ZR,0,0,0,0,90,13
BIG,RF,10,20,20,0.9404600811907984,100,45
BIG,ZR,0,0,0,0,100,16
BMY,RF,10,10,20,0.7674144037780402,10,10
BMY,ZR,0,0,0,0,10,10
BMY,RF,10,10,20,0.859880239520958,20,20
BMY,ZR,0,0,0,0,20,20
BMY,RF,20,10,20,0.8979343863912516,30,27
BMY,ZR,0,0,0,0,30,23
BMY,RF,50,40,20,0.9346485819975339,40,31
BMY,ZR,0,0,0,0,40,21
BMY,RF,10,20,20,0.9311639549436797,50,38
BMY,ZR,0,0,0,0,50,26
BMY,RF,30,30,20,0.9542566709021602,60,37
BMY,ZR,0,0,0,0,60,30
BMY,RF,10,20,20,0.9303225806451613,70,37
BMY,ZR,0,0,0,0,70,24
BMY,RF,20,10,20,0.9239842726081258,80,45
BMY,ZR,0,0,0,0,80,25
BMY,RF,10,10,20,0.9254327563249002,90,36
BMY,ZR,0,0,0,0,90,27
BMY,RF,30,20,20,0.9539918809201624,100,43
BMY,ZR,0,0,0,0,100,20
CAPL,RF,10,20,20,0.8518518518518519,10,10
CAPL,ZR,0,0,0,0,10,7
CAPL,RF,10,20,20,0.9047619047619048,20,14
CAPL,ZR,0,0,0,0,20,15
CAPL,RF,10,50,20,0.8333333333333334,30,20
CAPL,ZR,0,0,0,0,30,15
CAPL,RF,10,10,20,0.9444444444444444,40,36
CAPL,ZR,0,0,0,0,40,30
CAPL,RF,30,40,20,0.8333333333333334,50,38
CAPL,ZR,0,0,0,0,50,37
CAPL,RF,0,0,20,0,60,error
CAPL,ZR,0,0,0,0,60,error
CAPL,RF,0,0,20,0,70,error
CAPL,ZR,0,0,0,0,70,error
CAPL,RF,0,0,20,0,80,error
CAPL,ZR,0,0,0,0,80,error
CAPL,RF,0,0,20,0,90,error
CAPL,ZR,0,0,0,0,90,error
CAPL,RF,0,0,20,0,100,error
CAPL,ZR,0,0,0,0,100,error
CBPX,RF,10,20,20,0.8699186991869918,10,10
CBPX,ZR,0,0,0,0,10,10
CBPX,RF,30,50,20,0.918918918918919,20,18
CBPX,ZR,0,0,0,0,20,8
CBPX,RF,10,20,20,0.9696969696969697,30,20
CBPX,ZR,0,0,0,0,30,6
CBPX,RF,20,50,20,0.9540229885057471,40,32
CBPX,ZR,0,0,0,0,40,15
CBPX,RF,20,30,20,0.92,50,39
CBPX,ZR,0,0,0,0,50,34
CBPX,RF,10,40,20,0.9047619047619048,60,41
CBPX,ZR,0,0,0,0,60,33
CBPX,RF,10,40,20,0.9803921568627451,70,25
CBPX,ZR,0,0,0,0,70,52
CBPX,RF,40,20,20,0.9743589743589743,80,25
CBPX,ZR,0,0,0,0,80,66
CBPX,RF,10,40,20,1.0,90,83
CBPX,ZR,0,0,0,0,90,76
CBPX,RF,10,10,20,1.0,100,84
CBPX,ZR,0,0,0,0,100,84
BRC,RF,20,30,20,0.8326585695006747,10,8
BRC,ZR,0,0,0,0,10,2
BRC,RF,10,10,20,0.8888888888888888,20,19
BRC,ZR,0,0,0,0,20,0
BRC,RF,10,40,20,0.9274755927475593,30,9
BRC,ZR,0,0,0,0,30,0
BRC,RF,20,20,20,0.902127659574468,40,40
BRC,ZR,0,0,0,0,40,0
BRC,RF,10,20,20,0.9191919191919192,50,50
BRC,ZR,0,0,0,0,50,0
BRC,RF,20,20,20,0.9368575624082232,60,30
BRC,ZR,0,0,0,0,60,2
BRC,RF,10,30,20,0.9327354260089686,70,58
BRC,ZR,0,0,0,0,70,19
BRC,RF,10,40,20,0.9360730593607306,80,65
BRC,ZR,0,0,0,0,80,34
BRC,RF,10,30,20,0.9503875968992248,90,55
BRC,ZR,0,0,0,0,90,50
BRC,RF,10,10,20,0.9115323854660348,100,60
BRC,ZR,0,0,0,0,100,52
CAI,RF,10,30,20,0.8301886792452831,10,8
CAI,ZR,0,0,0,0,10,10
CAI,RF,10,50,20,0.8717948717948718,20,18
CAI,ZR,0,0,0,0,20,4
CAI,RF,10,30,20,0.9073275862068966,30,27
CAI,ZR,0,0,0,0,30,1
CAI,RF,20,10,20,0.9152173913043479,40,35
CAI,ZR,0,0,0,0,40,9
CAI,RF,10,20,20,0.9364035087719298,50,45
CAI,ZR,0,0,0,0,50,8
CAI,RF,50,50,20,0.9247787610619469,60,50
CAI,ZR,0,0,0,0,60,12
CAI,RF,50,30,20,0.9263392857142857,70,55
CAI,ZR,0,0,0,0,70,19
CAI,RF,10,10,20,0.9346846846846847,80,65
CAI,ZR,0,0,0,0,80,24
CAI,RF,20,40,20,0.9295454545454546,90,81
CAI,ZR,0,0,0,0,90,21
CAI,RF,10,30,20,0.9403669724770642,100,74
CAI,ZR,0,0,0,0,100,32
CBS,RF,10,20,20,0.8504672897196262,10,10
CBS,ZR,0,0,0,0,10,8
CBS,RF,30,10,20,0.90625,20,20
CBS,ZR,0,0,0,0,20,20
CBS,RF,40,10,20,0.9207920792079208,30,4
CBS,ZR,0,0,0,0,30,30
CBS,RF,10,40,20,0.9413265306122449,40,29
CBS,ZR,0,0,0,0,40,23
CBS,RF,10,40,20,0.9263157894736842,50,47
CBS,ZR,0,0,0,0,50,14
CBS,RF,20,10,20,0.9402173913043478,60,54
CBS,ZR,0,0,0,0,60,8
CBS,RF,30,40,20,0.9747191011235955,70,58
CBS,ZR,0,0,0,0,70,8
CBS,RF,10,10,20,0.9593023255813954,80,62
CBS,ZR,0,0,0,0,80,21
CBS,RF,10,40,20,0.9578313253012049,90,64
CBS,ZR,0,0,0,0,90,28
CBS,RF,50,40,20,0.9875,100,70
CBS,ZR,0,0,0,0,100,46
CAG,RF,10,20,20,0.8559622195985832,10,8
CAG,ZR,0,0,0,0,10,5
CAG,RF,30,40,20,0.9173652694610779,20,19
CAG,ZR,0,0,0,0,20,11
CAG,RF,30,30,20,0.9356014580801945,30,25
CAG,ZR,0,0,0,0,30,19
CAG,RF,20,30,20,0.9408138101109741,40,29
CAG,ZR,0,0,0,0,40,27
CAG,RF,20,20,20,0.9499374217772215,50,40
CAG,ZR,0,0,0,0,50,17
CAG,RF,20,40,20,0.9555273189326556,60,48
CAG,ZR,0,0,0,0,60,23
CAG,RF,40,10,20,0.952258064516129,70,62
CAG,ZR,0,0,0,0,70,47
CAG,RF,30,20,20,0.9567496723460026,80,79
CAG,ZR,0,0,0,0,80,59
CAG,RF,50,20,20,0.966711051930759,90,90
CAG,ZR,0,0,0,0,90,75
CAG,RF,20,20,20,0.9566982408660352,100,72
CAG,ZR,0,0,0,0,100,77
CAH,RF,40,40,20,0.8500590318772137,10,8
CAH,ZR,0,0,0,0,10,6
CAH,RF,10,20,20,0.8910179640718563,20,16
CAH,ZR,0,0,0,0,20,5
CAH,RF,10,30,20,0.9015795868772782,30,10
CAH,ZR,0,0,0,0,30,8
CAH,RF,10,40,20,0.9309494451294698,40,24
CAH,ZR,0,0,0,0,40,13
CAH,RF,10,20,20,0.9474342928660826,50,32
CAH,ZR,0,0,0,0,50,25
CAH,RF,10,30,20,0.9351969504447268,60,29
CAH,ZR,0,0,0,0,60,23
CAH,RF,10,50,20,0.9406451612903226,70,35
CAH,ZR,0,0,0,0,70,15
CAH,RF,10,40,20,0.944954128440367,80,39
CAH,ZR,0,0,0,0,80,6
CAH,RF,10,30,20,0.9454061251664447,90,68
CAH,ZR,0,0,0,0,90,12
CAH,RF,50,40,20,0.9634641407307172,100,92
CAH,ZR,0,0,0,0,100,12
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,40,error
CHAP,ZR,0,0,0,0,40,error
CHAP,RF,0,0,20,0,50,error
CHAP,ZR,0,0,0,0,50,error
CHAP,RF,0,0,20,0,60,error
CHAP,ZR,0,0,0,0,60,error
CHAP,RF,0,0,20,0,70,error
CHAP,ZR,0,0,0,0,70,error
CHAP,RF,0,0,20,0,80,error
CHAP,ZR,0,0,0,0,80,error
CHAP,RF,0,0,20,0,90,error
CHAP,ZR,0,0,0,0,90,error
CHAP,RF,0,0,20,0,100,error
CHAP,ZR,0,0,0,0,100,error
CBB,RF,10,10,20,0.7768595041322314,10,9
CBB,ZR,0,0,0,0,10,1
CBB,RF,10,10,20,0.8323353293413174,20,19
CBB,ZR,0,0,0,0,20,1
CBB,RF,20,20,20,0.9088699878493317,30,26
CBB,ZR,0,0,0,0,30,13
CBB,RF,30,50,20,0.9210850801479655,40,33
CBB,ZR,0,0,0,0,40,28
CBB,RF,10,20,20,0.8923654568210263,50,44
CBB,ZR,0,0,0,0,50,43
CBB,RF,10,10,20,0.9034307496823379,60,59
CBB,ZR,0,0,0,0,60,57
CBB,RF,10,40,20,0.9174193548387096,70,70
CBB,ZR,0,0,0,0,70,69
CBB,RF,10,20,20,0.9292267365661862,80,78
CBB,ZR,0,0,0,0,80,80
CBB,RF,30,10,20,0.9121171770972037,90,90
CBB,ZR,0,0,0,0,90,85
CBB,RF,40,10,20,0.9269282814614344,100,99
CBB,ZR,0,0,0,0,100,6
CEQP,RF,0,0,20,0,10,error
CEQP,ZR,0,0,0,0,10,error
CEQP,RF,0,0,20,0,20,error
CEQP,ZR,0,0,0,0,20,error
CEQP,RF,0,0,20,0,30,error
CEQP,ZR,0,0,0,0,30,error
CEQP,RF,0,0,20,0,40,error
CEQP,ZR,0,0,0,0,40,error
CEQP,RF,0,0,20,0,50,error
CEQP,ZR,0,0,0,0,50,error
CEQP,RF,0,0,20,0,60,error
CEQP,ZR,0,0,0,0,60,error
CEQP,RF,0,0,20,0,70,error
CEQP,ZR,0,0,0,0,70,error
CEQP,RF,0,0,20,0,80,error
CEQP,ZR,0,0,0,0,80,error
CEQP,RF,0,0,20,0,90,error
CEQP,ZR,0,0,0,0,90,error
CEQP,RF,0,0,20,0,100,error
CEQP,ZR,0,0,0,0,100,error
CBRE,RF,10,10,20,0.7993421052631579,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,10,20,0.9043624161073825,20,18
CBRE,ZR,0,0,0,0,20,8
CBRE,RF,10,30,20,0.934931506849315,30,23
CBRE,ZR,0,0,0,0,30,18
CBRE,RF,20,20,20,0.9108391608391608,40,27
CBRE,ZR,0,0,0,0,40,33
CBRE,RF,10,10,20,0.9214285714285714,50,8
CBRE,ZR,0,0,0,0,50,46
CBRE,RF,20,50,20,0.9598540145985401,60,18
CBRE,ZR,0,0,0,0,60,57
CBRE,RF,10,20,20,0.9347014925373134,70,15
CBRE,ZR,0,0,0,0,70,56
CBRE,RF,10,40,20,0.9618320610687023,80,32
CBRE,ZR,0,0,0,0,80,61
CBRE,RF,10,40,20,0.943359375,90,83
CBRE,ZR,0,0,0,0,90,83
CBRE,RF,10,40,20,0.966,100,81
CBRE,ZR,0,0,0,0,100,96
CIR,RF,0,0,20,0,10,error
CIR,ZR,0,0,0,0,10,error
CIR,RF,0,0,20,0,20,error
CIR,ZR,0,0,0,0,20,error
CIR,RF,0,0,20,0,30,error
CIR,ZR,0,0,0,0,30,error
CIR,RF,0,0,20,0,40,error
CIR,ZR,0,0,0,0,40,error
CIR,RF,0,0,20,0,50,error
CIR,ZR,0,0,0,0,50,error
CIR,RF,0,0,20,0,60,error
CIR,ZR,0,0,0,0,60,error
CIR,RF,0,0,20,0,70,error
CIR,ZR,0,0,0,0,70,error
CIR,RF,0,0,20,0,80,error
CIR,ZR,0,0,0,0,80,error
CIR,RF,10,10,20,0.9015625,90,54
CIR,ZR,0,0,0,0,90,25
CIR,RF,30,40,20,0.9506369426751592,100,58
CIR,ZR,0,0,0,0,100,39
CHKR,RF,10,10,20,0.8222222222222222,10,9
CHKR,ZR,0,0,0,0,10,9
CHKR,RF,40,20,20,0.9024390243902439,20,6
CHKR,ZR,0,0,0,0,20,20
CHKR,RF,10,50,20,0.8828828828828829,30,6
CHKR,ZR,0,0,0,0,30,25
CHKR,RF,40,10,20,0.9191919191919192,40,33
CHKR,ZR,0,0,0,0,40,31
CHKR,RF,20,30,20,0.8850574712643678,50,46
CHKR,ZR,0,0,0,0,50,45
CHKR,RF,10,10,20,0.9333333333333333,60,55
CHKR,ZR,0,0,0,0,60,55
CHKR,RF,10,10,20,0.9523809523809523,70,68
CHKR,ZR,0,0,0,0,70,2
CHKR,RF,10,20,20,0.9803921568627451,80,76
CHKR,ZR,0,0,0,0,80,4
CHKR,RF,10,10,20,0.9743589743589743,90,87
CHKR,ZR,0,0,0,0,90,8
CHKR,RF,10,50,20,0.9629629629629629,100,30
CHKR,ZR,0,0,0,0,100,28
CLDT,RF,10,40,20,0.7993630573248408,10,8
CLDT,ZR,0,0,0,0,10,6
CLDT,RF,10,50,20,0.9072847682119205,20,18
CLDT,ZR,0,0,0,0,20,4
CLDT,RF,10,10,20,0.8655172413793103,30,9
CLDT,ZR,0,0,0,0,30,0
CLDT,RF,10,50,20,0.9028776978417267,40,23
CLDT,ZR,0,0,0,0,40,1
CLDT,RF,10,50,20,0.9360902255639098,50,42
CLDT,ZR,0,0,0,0,50,0
CLDT,RF,50,50,20,0.9566929133858267,60,30
CLDT,ZR,0,0,0,0,60,5
CLDT,RF,10,50,20,0.9628099173553719,70,58
CLDT,ZR,0,0,0,0,70,17
CLDT,RF,10,40,20,0.9391304347826087,80,71
CLDT,ZR,0,0,0,0,80,19
CLDT,RF,10,30,20,0.9862385321100917,90,82
CLDT,ZR,0,0,0,0,90,30
CLDT,RF,10,20,20,0.9660194174757282,100,85
CLDT,ZR,0,0,0,0,100,57
CII,RF,10,10,20,0.8415841584158416,10,10
CII,ZR,0,0,0,0,10,10
CII,RF,50,10,20,0.8701825557809331,20,20
CII,ZR,0,0,0,0,20,20
CII,RF,10,10,20,0.918918918918919,30,30
CII,ZR,0,0,0,0,30,30
CII,RF,10,10,20,0.9339019189765458,40,40
CII,ZR,0,0,0,0,40,40
CII,RF,20,10,20,0.9234135667396062,50,50
CII,ZR,0,0,0,0,50,50
CII,RF,10,40,20,0.9662921348314607,60,60
CII,ZR,0,0,0,0,60,60
CII,RF,50,30,20,0.9676674364896074,70,39
CII,ZR,0,0,0,0,70,70
CII,RF,10,30,20,0.9596199524940617,80,70
CII,ZR,0,0,0,0,80,80
CII,RF,10,10,20,0.9511002444987775,90,90
CII,ZR,0,0,0,0,90,90
CII,RF,10,20,20,0.9445843828715366,100,100
CII,ZR,0,0,0,0,100,100
CCL,RF,20,30,20,0.8441558441558441,10,8
CCL,ZR,0,0,0,0,10,4
CCL,RF,40,50,20,0.8994011976047904,20,12
CCL,ZR,0,0,0,0,20,4
CCL,RF,10,40,20,0.9125151883353585,30,9
CCL,ZR,0,0,0,0,30,5
CCL,RF,10,20,20,0.9124537607891492,40,30
CCL,ZR,0,0,0,0,40,6
CCL,RF,10,30,20,0.9286608260325406,50,37
CCL,ZR,0,0,0,0,50,4
CCL,RF,10,40,20,0.9351969504447268,60,46
CCL,ZR,0,0,0,0,60,0
CCL,RF,10,40,20,0.9329032258064516,70,53
CCL,ZR,0,0,0,0,70,0
CCL,RF,10,20,20,0.9239842726081258,80,48
CCL,ZR,0,0,0,0,80,0
CCL,RF,10,50,20,0.9267643142476698,90,71
CCL,ZR,0,0,0,0,90,15
CCL,RF,30,30,20,0.9282814614343707,100,92
CCL,ZR,0,0,0,0,100,17
CHK,RF,10,20,20,0.8299881936245572,10,6
CHK,ZR,0,0,0,0,10,5
CHK,RF,20,20,20,0.888622754491018,20,20
CHK,ZR,0,0,0,0,20,5
CHK,RF,10,20,20,0.905224787363305,30,28
CHK,ZR,0,0,0,0,30,2
CHK,RF,10,50,20,0.9297163995067818,40,40
CHK,ZR,0,0,0,0,40,0
CHK,RF,10,30,20,0.9249061326658323,50,49
CHK,ZR,0,0,0,0,50,1
CHK,RF,50,10,20,0.9301143583227446,60,59
CHK,ZR,0,0,0,0,60,2
CHK,RF,10,40,20,0.9225806451612903,70,53
CHK,ZR,0,0,0,0,70,0
CHK,RF,10,20,20,0.9528178243774574,80,12
CHK,ZR,0,0,0,0,80,0
CHK,RF,10,10,20,0.9454061251664447,90,10
CHK,ZR,0,0,0,0,90,10
CHK,RF,10,30,20,0.9621109607577808,100,19
CHK,ZR,0,0,0,0,100,18
CO,RF,0,0,20,0,10,error
CO,ZR,0,0,0,0,10,error
CO,RF,0,0,20,0,20,error
CO,ZR,0,0,0,0,20,error
CO,RF,0,0,20,0,30,error
CO,ZR,0,0,0,0,30,error
CO,RF,0,0,20,0,40,error
CO,ZR,0,0,0,0,40,error
CO,RF,0,0,20,0,50,error
CO,ZR,0,0,0,0,50,error
CO,RF,0,0,20,0,60,error
CO,ZR,0,0,0,0,60,error
CO,RF,0,0,20,0,70,error
CO,ZR,0,0,0,0,70,error
CO,RF,0,0,20,0,80,error
CO,ZR,0,0,0,0,80,error
CO,RF,0,0,20,0,90,error
CO,ZR,0,0,0,0,90,error
CO,RF,0,0,20,0,100,error
CO,ZR,0,0,0,0,100,error
CNHI,RF,10,10,20,0.7857142857142857,10,10
CNHI,ZR,0,0,0,0,10,10
CNHI,RF,10,20,20,0.9,20,17
CNHI,ZR,0,0,0,0,20,10
CNHI,RF,10,20,20,1.0,30,22
CNHI,ZR,0,0,0,0,30,10
CNHI,RF,10,10,20,1.0,40,15
CNHI,ZR,0,0,0,0,40,15
CNHI,RF,0,0,20,0,50,error
CNHI,ZR,0,0,0,0,50,error
CNHI,RF,0,0,20,0,60,error
CNHI,ZR,0,0,0,0,60,error
CNHI,RF,0,0,20,0,70,error
CNHI,ZR,0,0,0,0,70,error
CNHI,RF,0,0,20,0,80,error
CNHI,ZR,0,0,0,0,80,error
CNHI,RF,0,0,20,0,90,error
CNHI,ZR,0,0,0,0,90,error
CNHI,RF,0,0,20,0,100,error
CNHI,ZR,0,0,0,0,100,error
CORR,RF,10,30,20,0.8448275862068966,10,10
CORR,ZR,0,0,0,0,10,5
CORR,RF,10,40,20,0.9326923076923077,20,16
CORR,ZR,0,0,0,0,20,5
CORR,RF,40,10,20,0.9565217391304348,30,19
CORR,ZR,0,0,0,0,30,14
CORR,RF,30,20,20,0.95,40,25
CORR,ZR,0,0,0,0,40,28
CORR,RF,10,40,20,0.9117647058823529,50,15
CORR,ZR,0,0,0,0,50,48
CORR,RF,40,30,20,0.9285714285714286,60,17
CORR,ZR,0,0,0,0,60,53
CORR,RF,10,30,20,0.9545454545454546,70,19
CORR,ZR,0,0,0,0,70,6
CORR,RF,40,50,20,1.0,80,25
CORR,ZR,0,0,0,0,80,9
CORR,RF,30,20,20,0.95,90,59
CORR,ZR,0,0,0,0,90,83
CORR,RF,10,10,20,0.875,100,100
