Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,No_of_neighbors,Our_test_score
 ATO,SVM,0,0,Linear,10,52.111111111111114,70,0.5,-1,66
 ATO,ZR,0,0,0,0,52.111111111111114,70,-1,-1,66
 ATO,KNN,0,0,canberra,all,60.55555555555556,80,-1,11,53
 ATO,RF,40,10,0,24,64.77777777777777,80,-1,-1,67
 ATO,SVM,0,0,Linear,15,64.88888888888889,80,0.5,-1,67
 ATO,ZR,0,0,0,0,64.88888888888889,80,-1,-1,66
 ATO,KNN,0,0,canberra,all,69.55555555555556,90,-1,11,43
 ATO,RF,30,10,0,20,72.88888888888889,90,-1,-1,32
 ATO,SVM,0,0,Linear,15,69.33333333333333,90,5,-1,26
 ATO,ZR,0,0,0,0,74.33333333333333,90,-1,-1,42
 ATO,KNN,0,0,canberra,all,77.25,100,-1,11,46
 ATO,RF,30,10,0,20,73.75,100,-1,-1,42
 ATO,SVM,0,0,Linear,10,81.875,100,0.5,-1,49
 ATO,ZR,0,0,0,0,82.0,100,-1,-1,49
 CUZ,KNN,0,0,chebyshev,all,6.666666666666667,10,-1,5,1
 CUZ,RF,10,40,0,10,6.888888888888889,10,-1,-1,1
 CUZ,SVM,0,0,Linear,10,6.555555555555555,10,0.5,-1,1
 CUZ,ZR,0,0,0,0,6.555555555555555,10,-1,-1,1
 CUZ,KNN,0,0,chebyshev,all,10.777777777777779,20,-1,7,5
 CUZ,RF,50,50,0,10,12.222222222222221,20,-1,-1,16
 CUZ,SVM,0,0,Linear,15,10.0,20,0.5,-1,12
 CUZ,ZR,0,0,0,0,6.333333333333333,20,-1,-1,0
 CUZ,KNN,0,0,canberra,all,16.22222222222222,30,-1,11,17
 CUZ,RF,10,50,0,10,19.555555555555557,30,-1,-1,21
 CUZ,SVM,0,0,Linear,10,18.333333333333332,30,0.5,-1,18
 CUZ,ZR,0,0,0,0,8.666666666666666,30,-1,-1,15
 CUZ,KNN,0,0,canberra,all,18.22222222222222,40,-1,11,9
 CUZ,RF,40,30,0,10,23.0,40,-1,-1,31
 CUZ,SVM,0,0,Linear,20,24.77777777777778,40,100,-1,6
 CUZ,ZR,0,0,0,0,14.0,40,-1,-1,2
 CUZ,KNN,0,0,canberra,all,22.0,50,-1,7,38
 CUZ,RF,40,20,0,10,32.888888888888886,50,-1,-1,37
 CUZ,SVM,0,0,Linear,15,24.88888888888889,50,5,-1,34
 CUZ,ZR,0,0,0,0,19.77777777777778,50,-1,-1,34
 CUZ,KNN,0,0,canberra,all,30.666666666666668,60,-1,9,24
 CUZ,RF,30,30,0,10,36.44444444444444,60,-1,-1,24
 CUZ,SVM,0,0,Linear,20,31.444444444444443,60,100,-1,18
 CUZ,ZR,0,0,0,0,26.0,60,-1,-1,24
 CUZ,KNN,0,0,canberra,all,37.666666666666664,70,-1,11,33
 CUZ,RF,10,20,0,15,41.888888888888886,70,-1,-1,12
 CUZ,SVM,0,0,Linear,20,36.888888888888886,70,5,-1,61
 CUZ,ZR,0,0,0,0,32.44444444444444,70,-1,-1,61
 CUZ,KNN,0,0,hamming,all,44.0,80,-1,3,48
 CUZ,RF,30,50,0,20,45.111111111111114,80,-1,-1,53
 CUZ,SVM,0,0,Linear,20,43.0,80,0.5,-1,49
 CUZ,ZR,0,0,0,0,41.333333333333336,80,-1,-1,36
 CUZ,KNN,0,0,canberra,all,50.666666666666664,90,-1,11,37
 CUZ,RF,20,20,0,20,55.0,90,-1,-1,25
 CUZ,SVM,0,0,Linear,15,46.666666666666664,90,0.5,-1,28
 CUZ,ZR,0,0,0,0,46.333333333333336,90,-1,-1,28
 CUZ,KNN,0,0,canberra,all,54.625,100,-1,5,36
 CUZ,RF,10,10,0,20,61.25,100,-1,-1,26
 CUZ,SVM,0,0,Linear,10,56.375,100,1,-1,12
 CUZ,ZR,0,0,0,0,55.125,100,-1,-1,12
 AQNB,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,10,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,20,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,30,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,40,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,50,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,60,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,70,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,80,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,90,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,100,-1,-1,-1
 GJP,KNN,0,0,manhattan,all,5.166666666666667,10,-1,7,5
 GJP,RF,50,20,0,10,6.166666666666667,10,-1,-1,6
 GJP,SVM,0,0,Linear,10,5.333333333333333,10,5,-1,5
 GJP,ZR,0,0,0,0,5.166666666666667,10,-1,-1,6
 GJP,KNN,0,0,euclidean,all,8.5,20,-1,11,8
 GJP,RF,10,10,0,24,12.0,20,-1,-1,10
 GJP,SVM,0,0,Linear,20,4.5,20,0.5,-1,3
 GJP,ZR,0,0,0,0,12.0,20,-1,-1,15
 GJP,KNN,0,0,hamming,all,16.0,30,-1,11,17
 GJP,RF,40,50,0,10,10.0,30,-1,-1,10
 GJP,SVM,0,0,Linear,15,9.0,30,0.5,-1,12
 GJP,ZR,0,0,0,0,17.0,30,-1,-1,19
 GJP,KNN,0,0,euclidean,all,-1,40,-1,3,22
 GJP,RF,10,20,0,24,-1,40,-1,-1,21
 GJP,SVM,0,0,Linear,20,-1,40,100,-1,16
 GJP,ZR,0,0,0,0,-1,40,-1,-1,19
 GJP,KNN,0,0,manhattan,all,-1,50,-1,9,31
 GJP,RF,50,30,0,10,-1,50,-1,-1,36
 GJP,SVM,0,0,Linear,15,-1,50,1,-1,33
 GJP,ZR,0,0,0,0,-1,50,-1,-1,30
 GJP,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,60,-1,-1,-1
 GJP,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,70,-1,-1,-1
 GJP,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,80,-1,-1,-1
 GJP,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,90,-1,-1,-1
 GJP,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,100,-1,-1,-1
 JCO,KNN,0,0,chebyshev,all,10.0,10,-1,3,10
 JCO,RF,10,10,0,10,10.0,10,-1,-1,10
 JCO,SVM,0,0,Linear,10,10.0,10,0.5,-1,10
 JCO,ZR,0,0,0,0,10.0,10,-1,-1,10
 JCO,KNN,0,0,hamming,all,20.0,20,-1,11,20
 JCO,RF,10,30,0,10,20.0,20,-1,-1,20
 JCO,SVM,0,0,Linear,10,20.0,20,0.5,-1,11
 JCO,ZR,0,0,0,0,20.0,20,-1,-1,20
 JCO,KNN,0,0,hamming,all,29.0,30,-1,5,14
 JCO,RF,10,10,0,20,29.5,30,-1,-1,22
 JCO,SVM,0,0,Linear,10,29.5,30,100,-1,5
 JCO,ZR,0,0,0,0,29.5,30,-1,-1,14
 JCO,KNN,0,0,hamming,all,25.0,40,-1,5,2
 JCO,RF,20,20,0,22,26.0,40,-1,-1,14
 JCO,SVM,0,0,Linear,20,20.0,40,10,-1,9
 JCO,ZR,0,0,0,0,25.0,40,-1,-1,1
 JCO,KNN,0,0,canberra,all,-1,50,-1,3,17
 JCO,RF,10,10,0,22,-1,50,-1,-1,19
 JCO,SVM,0,0,Linear,20,-1,50,100,-1,21
 JCO,ZR,0,0,0,0,-1,50,-1,-1,4
 JCO,KNN,0,0,manhattan,all,-1,60,-1,5,40
 JCO,RF,10,40,0,15,-1,60,-1,-1,42
 JCO,SVM,0,0,Linear,15,-1,60,0.5,-1,35
 JCO,ZR,0,0,0,0,-1,60,-1,-1,0
 JCO,KNN,0,0,hamming,all,-1,70,-1,3,10
 JCO,RF,10,10,0,10,-1,70,-1,-1,9
 JCO,SVM,0,0,Linear,10,-1,70,0.5,-1,9
 JCO,ZR,0,0,0,0,-1,70,-1,-1,9
 JCO,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,80,-1,-1,-1
 JCO,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,90,-1,-1,-1
 JCO,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,100,-1,-1,-1
 JCAP,KNN,0,0,canberra,all,9.11111111111111,10,-1,9,10
 JCAP,RF,20,10,0,24,9.0,10,-1,-1,10
 JCAP,SVM,0,0,Linear,10,9.222222222222221,10,0.5,-1,10
 JCAP,ZR,0,0,0,0,9.222222222222221,10,-1,-1,10
 JCAP,KNN,0,0,braycurtis,all,11.0,20,-1,3,11
 JCAP,RF,30,40,0,24,14.0,20,-1,-1,15
 JCAP,SVM,0,0,Linear,20,14.571428571428571,20,0.5,-1,17
 JCAP,ZR,0,0,0,0,3.5714285714285716,20,-1,-1,17
 JCAP,KNN,0,0,canberra,all,13.75,30,-1,3,23
 JCAP,RF,10,20,0,22,17.5,30,-1,-1,27
 JCAP,SVM,0,0,Linear,20,13.25,30,5,-1,26
 JCAP,ZR,0,0,0,0,8.25,30,-1,-1,27
 JCAP,KNN,0,0,braycurtis,all,19.333333333333332,40,-1,11,33
 JCAP,RF,20,50,0,10,32.333333333333336,40,-1,-1,32
 JCAP,SVM,0,0,Linear,20,20.0,40,100,-1,28
 JCAP,ZR,0,0,0,0,19.333333333333332,40,-1,-1,33
 JCAP,KNN,0,0,manhattan,all,31.5,50,-1,11,36
 JCAP,RF,10,10,0,10,34.0,50,-1,-1,41
 JCAP,SVM,0,0,Linear,10,32.5,50,0.5,-1,37
 JCAP,ZR,0,0,0,0,34.0,50,-1,-1,37
 JCAP,KNN,0,0,chebyshev,all,43.0,60,-1,11,46
 JCAP,RF,30,20,0,15,41.0,60,-1,-1,47
 JCAP,SVM,0,0,Linear,10,41.0,60,0.5,-1,47
 JCAP,ZR,0,0,0,0,41.0,60,-1,-1,47
 JCAP,KNN,0,0,braycurtis,all,58.0,70,-1,11,44
 JCAP,RF,20,10,0,15,65.0,70,-1,-1,45
 JCAP,SVM,0,0,Linear,15,55.0,70,100,-1,45
 JCAP,ZR,0,0,0,0,64.0,70,-1,-1,45
 JCAP,KNN,0,0,hamming,all,-1,80,-1,11,59
 JCAP,RF,10,40,0,10,-1,80,-1,-1,67
 JCAP,SVM,0,0,Linear,10,-1,80,0.5,-1,58
 JCAP,ZR,0,0,0,0,-1,80,-1,-1,58
 JCAP,KNN,0,0,canberra,all,-1,90,-1,7,62
 JCAP,RF,40,50,0,20,-1,90,-1,-1,66
 JCAP,SVM,0,0,Linear,10,-1,90,0.5,-1,65
 JCAP,ZR,0,0,0,0,-1,90,-1,-1,65
 JCAP,KNN,0,0,canberra,all,-1,100,-1,11,78
 JCAP,RF,10,50,0,10,-1,100,-1,-1,89
 JCAP,SVM,0,0,Linear,10,-1,100,0.5,-1,83
 JCAP,ZR,0,0,0,0,-1,100,-1,-1,83
 NPN,KNN,0,0,hamming,all,8.88888888888889,10,-1,3,10
 NPN,RF,20,40,0,15,9.777777777777779,10,-1,-1,10
 NPN,SVM,0,0,Linear,10,8.88888888888889,10,0.5,-1,10
 NPN,ZR,0,0,0,0,8.88888888888889,10,-1,-1,10
 NPN,KNN,0,0,braycurtis,all,13.0,20,-1,7,11
 NPN,RF,40,40,0,20,13.444444444444445,20,-1,-1,10
 NPN,SVM,0,0,Linear,20,11.11111111111111,20,0.5,-1,10
 NPN,ZR,0,0,0,0,12.777777777777779,20,-1,-1,10
 NPN,KNN,0,0,manhattan,all,18.25,30,-1,11,24
 NPN,RF,50,30,0,24,20.0,30,-1,-1,22
 NPN,SVM,0,0,Linear,20,18.25,30,0.5,-1,27
 NPN,ZR,0,0,0,0,17.125,30,-1,-1,27
 NPN,KNN,0,0,hamming,all,17.166666666666668,40,-1,11,7
 NPN,RF,40,30,0,15,17.666666666666668,40,-1,-1,25
 NPN,SVM,0,0,Linear,15,18.0,40,0.5,-1,7
 NPN,ZR,0,0,0,0,19.5,40,-1,-1,1
 NPN,KNN,0,0,hamming,all,17.0,50,-1,3,21
 NPN,RF,10,50,0,10,14.0,50,-1,-1,22
 NPN,SVM,0,0,Linear,10,14.75,50,100,-1,8
 NPN,ZR,0,0,0,0,12.0,50,-1,-1,24
 NPN,KNN,0,0,hamming,all,24.0,60,-1,3,21
 NPN,RF,20,30,0,20,14.333333333333334,60,-1,-1,10
 NPN,SVM,0,0,Linear,10,20.666666666666668,60,0.5,-1,23
 NPN,ZR,0,0,0,0,18.0,60,-1,-1,24
 NPN,KNN,0,0,hamming,all,33.5,70,-1,5,27
 NPN,RF,30,10,0,15,32.5,70,-1,-1,28
 NPN,SVM,0,0,Linear,10,33.5,70,0.5,-1,24
 NPN,ZR,0,0,0,0,33.5,70,-1,-1,24
 NPN,KNN,0,0,euclidean,all,40.5,80,-1,7,39
 NPN,RF,30,10,0,24,36.0,80,-1,-1,38
 NPN,SVM,0,0,Linear,10,40.5,80,0.5,-1,45
 NPN,ZR,0,0,0,0,44.0,80,-1,-1,45
 NPN,KNN,0,0,chebyshev,all,52.0,90,-1,5,37
 NPN,RF,30,50,0,10,53.0,90,-1,-1,41
 NPN,SVM,0,0,Linear,15,51.0,90,0.5,-1,41
 NPN,ZR,0,0,0,0,50.0,90,-1,-1,41
 NPN,KNN,0,0,canberra,all,68.0,100,-1,5,59
 NPN,RF,30,50,0,15,67.0,100,-1,-1,65
 NPN,SVM,0,0,Linear,10,64.0,100,0.5,-1,65
 NPN,ZR,0,0,0,0,64.0,100,-1,-1,65
 EDF,KNN,0,0,manhattan,all,7.888888888888889,10,-1,11,9
 EDF,RF,10,20,0,10,8.11111111111111,10,-1,-1,10
 EDF,SVM,0,0,Linear,10,8.11111111111111,10,10,-1,10
 EDF,ZR,0,0,0,0,8.0,10,-1,-1,10
 EDF,KNN,0,0,canberra,all,9.88888888888889,20,-1,9,11
 EDF,RF,10,10,0,22,10.666666666666666,20,-1,-1,8
 EDF,SVM,0,0,Linear,10,8.0,20,0.5,-1,8
 EDF,ZR,0,0,0,0,6.666666666666667,20,-1,-1,8
 EDF,KNN,0,0,hamming,all,12.88888888888889,30,-1,9,15
 EDF,RF,50,30,0,15,17.555555555555557,30,-1,-1,23
 EDF,SVM,0,0,Linear,15,15.0,30,100,-1,20
 EDF,ZR,0,0,0,0,10.222222222222221,30,-1,-1,0
 EDF,KNN,0,0,chebyshev,all,19.0,40,-1,5,15
 EDF,RF,30,20,0,22,25.125,40,-1,-1,32
 EDF,SVM,0,0,Linear,10,27.0,40,0.5,-1,33
 EDF,ZR,0,0,0,0,10.75,40,-1,-1,11
 EDF,KNN,0,0,canberra,all,23.666666666666668,50,-1,11,11
 EDF,RF,20,10,0,15,26.5,50,-1,-1,30
 EDF,SVM,0,0,Linear,10,35.833333333333336,50,0.5,-1,2
 EDF,ZR,0,0,0,0,17.5,50,-1,-1,2
 EDF,KNN,0,0,hamming,all,32.8,60,-1,9,24
 EDF,RF,10,20,0,20,37.2,60,-1,-1,25
 EDF,SVM,0,0,Linear,15,30.0,60,0.5,-1,25
 EDF,ZR,0,0,0,0,25.8,60,-1,-1,25
 EDF,KNN,0,0,hamming,all,43.5,70,-1,9,29
 EDF,RF,10,30,0,10,33.75,70,-1,-1,19
 EDF,SVM,0,0,Linear,15,18.5,70,0.5,-1,44
 EDF,ZR,0,0,0,0,28.25,70,-1,-1,44
 EDF,KNN,0,0,hamming,all,41.0,80,-1,11,36
 EDF,RF,10,30,0,10,45.333333333333336,80,-1,-1,8
 EDF,SVM,0,0,Linear,10,23.666666666666668,80,100,-1,44
 EDF,ZR,0,0,0,0,28.666666666666668,80,-1,-1,44
 EDF,KNN,0,0,hamming,all,55.0,90,-1,3,45
 EDF,RF,20,50,0,15,52.5,90,-1,-1,28
 EDF,SVM,0,0,Linear,10,28.5,90,0.5,-1,27
 EDF,ZR,0,0,0,0,28.5,90,-1,-1,27
 EDF,KNN,0,0,hamming,all,62.5,100,-1,7,55
 EDF,RF,10,20,0,20,50.5,100,-1,-1,70
 EDF,SVM,0,0,Linear,20,28.0,100,0.5,-1,70
 EDF,ZR,0,0,0,0,22.5,100,-1,-1,70
 RRTS,KNN,0,0,manhattan,all,5.555555555555555,10,-1,3,4
 RRTS,RF,40,20,0,10,5.777777777777778,10,-1,-1,2
 RRTS,SVM,0,0,Linear,15,5.888888888888889,10,0.5,-1,7
 RRTS,ZR,0,0,0,0,3.6666666666666665,10,-1,-1,7
 RRTS,KNN,0,0,manhattan,all,11.0,20,-1,3,16
 RRTS,RF,40,30,0,10,11.777777777777779,20,-1,-1,16
 RRTS,SVM,0,0,Linear,10,9.777777777777779,20,0.5,-1,16
 RRTS,ZR,0,0,0,0,9.88888888888889,20,-1,-1,16
 RRTS,KNN,0,0,braycurtis,all,17.88888888888889,30,-1,7,14
 RRTS,RF,30,40,0,22,19.666666666666668,30,-1,-1,21
 RRTS,SVM,0,0,Linear,15,16.88888888888889,30,0.5,-1,18
 RRTS,ZR,0,0,0,0,17.666666666666668,30,-1,-1,17
 RRTS,KNN,0,0,euclidean,all,22.88888888888889,40,-1,7,14
 RRTS,RF,10,10,0,20,26.333333333333332,40,-1,-1,27
 RRTS,SVM,0,0,Linear,10,25.555555555555557,40,0.5,-1,29
 RRTS,ZR,0,0,0,0,26.11111111111111,40,-1,-1,13
 RRTS,KNN,0,0,euclidean,all,28.571428571428573,50,-1,9,33
 RRTS,RF,40,50,0,24,32.714285714285715,50,-1,-1,24
 RRTS,SVM,0,0,Linear,10,28.428571428571427,50,5,-1,39
 RRTS,ZR,0,0,0,0,31.428571428571427,50,-1,-1,17
 RRTS,KNN,0,0,canberra,all,36.2,60,-1,5,36
 RRTS,RF,10,40,0,10,42.2,60,-1,-1,47
 RRTS,SVM,0,0,Linear,10,40.4,60,0.5,-1,29
 RRTS,ZR,0,0,0,0,40.6,60,-1,-1,20
 RRTS,KNN,0,0,manhattan,all,42.5,70,-1,3,33
 RRTS,RF,10,50,0,20,49.75,70,-1,-1,36
 RRTS,SVM,0,0,Linear,10,40.0,70,5,-1,15
 RRTS,ZR,0,0,0,0,41.25,70,-1,-1,23
 RRTS,KNN,0,0,hamming,all,41.666666666666664,80,-1,11,41
 RRTS,RF,10,30,0,20,54.333333333333336,80,-1,-1,39
 RRTS,SVM,0,0,Linear,10,47.0,80,10,-1,37
 RRTS,ZR,0,0,0,0,56.0,80,-1,-1,33
 RRTS,KNN,0,0,hamming,all,50.0,90,-1,7,39
 RRTS,RF,50,20,0,10,51.666666666666664,90,-1,-1,23
 RRTS,SVM,0,0,Linear,15,52.333333333333336,90,5,-1,31
 RRTS,ZR,0,0,0,0,54.333333333333336,90,-1,-1,41
 RRTS,KNN,0,0,euclidean,all,57.0,100,-1,3,44
 RRTS,RF,10,40,0,24,45.0,100,-1,-1,61
 RRTS,SVM,0,0,Linear,10,48.5,100,5,-1,35
 RRTS,ZR,0,0,0,0,41.0,100,-1,-1,35
 LRN,KNN,0,0,euclidean,all,5.222222222222222,10,-1,9,9
 LRN,RF,30,20,0,10,5.111111111111111,10,-1,-1,8
 LRN,SVM,0,0,Linear,20,6.0,10,10,-1,9
 LRN,ZR,0,0,0,0,2.4444444444444446,10,-1,-1,2
 LRN,KNN,0,0,braycurtis,all,11.555555555555555,20,-1,7,15
 LRN,RF,50,40,0,10,13.666666666666666,20,-1,-1,8
 LRN,SVM,0,0,Linear,10,13.444444444444445,20,100,-1,7
 LRN,ZR,0,0,0,0,11.88888888888889,20,-1,-1,11
 LRN,KNN,0,0,canberra,all,19.666666666666668,30,-1,11,26
 LRN,RF,40,30,0,24,19.22222222222222,30,-1,-1,29
 LRN,SVM,0,0,Linear,20,22.666666666666668,30,0.5,-1,16
 LRN,ZR,0,0,0,0,23.555555555555557,30,-1,-1,1
 LRN,KNN,0,0,canberra,all,23.666666666666668,40,-1,9,22
 LRN,RF,20,30,0,22,26.444444444444443,40,-1,-1,22
 LRN,SVM,0,0,Linear,20,30.444444444444443,40,1,-1,26
 LRN,ZR,0,0,0,0,27.444444444444443,40,-1,-1,4
 LRN,KNN,0,0,braycurtis,all,24.88888888888889,50,-1,11,35
 LRN,RF,20,30,0,10,28.333333333333332,50,-1,-1,34
 LRN,SVM,0,0,Linear,10,26.0,50,1,-1,49
 LRN,ZR,0,0,0,0,25.77777777777778,50,-1,-1,49
 LRN,KNN,0,0,hamming,all,34.57142857142857,60,-1,7,33
 LRN,RF,10,20,0,10,38.57142857142857,60,-1,-1,25
 LRN,SVM,0,0,Linear,10,32.42857142857143,60,100,-1,54
 LRN,ZR,0,0,0,0,29.0,60,-1,-1,54
 LRN,KNN,0,0,euclidean,all,40.166666666666664,70,-1,5,42
 LRN,RF,10,10,0,10,50.0,70,-1,-1,48
 LRN,SVM,0,0,Linear,20,34.833333333333336,70,10,-1,46
 LRN,ZR,0,0,0,0,34.333333333333336,70,-1,-1,48
 LRN,KNN,0,0,braycurtis,all,44.6,80,-1,3,35
 LRN,RF,40,50,0,10,54.0,80,-1,-1,29
 LRN,SVM,0,0,Linear,10,30.8,80,10,-1,58
 LRN,ZR,0,0,0,0,38.4,80,-1,-1,58
 LRN,KNN,0,0,euclidean,all,48.0,90,-1,11,40
 LRN,RF,10,20,0,24,57.0,90,-1,-1,27
 LRN,SVM,0,0,Linear,10,61.0,90,5,-1,65
 LRN,ZR,0,0,0,0,40.75,90,-1,-1,68
 LRN,KNN,0,0,euclidean,all,59.0,100,-1,3,45
 LRN,RF,20,10,0,20,75.66666666666667,100,-1,-1,49
 LRN,SVM,0,0,Linear,15,51.0,100,5,-1,77
 LRN,ZR,0,0,0,0,39.0,100,-1,-1,77
 JTD,KNN,0,0,manhattan,all,9.333333333333334,10,-1,9,10
 JTD,RF,10,10,0,10,9.444444444444445,10,-1,-1,10
 JTD,SVM,0,0,Linear,10,9.444444444444445,10,0.5,-1,10
 JTD,ZR,0,0,0,0,9.444444444444445,10,-1,-1,10
 JTD,KNN,0,0,braycurtis,all,11.666666666666666,20,-1,3,12
 JTD,RF,50,40,0,24,15.11111111111111,20,-1,-1,15
 JTD,SVM,0,0,Linear,20,11.666666666666666,20,10,-1,11
 JTD,ZR,0,0,0,0,10.444444444444445,20,-1,-1,9
 JTD,KNN,0,0,canberra,all,16.555555555555557,30,-1,3,15
 JTD,RF,20,10,0,10,22.0,30,-1,-1,18
 JTD,SVM,0,0,Linear,15,23.88888888888889,30,1,-1,16
 JTD,ZR,0,0,0,0,14.777777777777779,30,-1,-1,16
 JTD,KNN,0,0,canberra,all,15.555555555555555,40,-1,9,22
 JTD,RF,30,50,0,15,23.11111111111111,40,-1,-1,23
 JTD,SVM,0,0,Linear,20,23.666666666666668,40,0.5,-1,21
 JTD,ZR,0,0,0,0,13.777777777777779,40,-1,-1,24
 JTD,KNN,0,0,braycurtis,all,25.88888888888889,50,-1,3,45
 JTD,RF,40,30,0,22,33.55555555555556,50,-1,-1,49
 JTD,SVM,0,0,Linear,10,30.0,50,100,-1,48
 JTD,ZR,0,0,0,0,23.0,50,-1,-1,50
 JTD,KNN,0,0,canberra,all,33.857142857142854,60,-1,11,41
 JTD,RF,40,10,0,22,42.42857142857143,60,-1,-1,53
 JTD,SVM,0,0,Linear,20,39.57142857142857,60,100,-1,18
 JTD,ZR,0,0,0,0,31.571428571428573,60,-1,-1,60
 JTD,KNN,0,0,braycurtis,all,46.333333333333336,70,-1,11,22
 JTD,RF,10,20,0,10,55.666666666666664,70,-1,-1,54
 JTD,SVM,0,0,Linear,10,35.166666666666664,70,1,-1,12
 JTD,ZR,0,0,0,0,46.833333333333336,70,-1,-1,70
 JTD,KNN,0,0,braycurtis,all,56.0,80,-1,3,22
 JTD,RF,20,10,0,20,61.4,80,-1,-1,29
 JTD,SVM,0,0,Linear,10,43.4,80,10,-1,6
 JTD,ZR,0,0,0,0,60.8,80,-1,-1,74
 JTD,KNN,0,0,manhattan,all,67.75,90,-1,5,21
 JTD,RF,50,40,0,20,75.5,90,-1,-1,16
 JTD,SVM,0,0,Linear,20,52.75,90,0.5,-1,5
 JTD,ZR,0,0,0,0,74.0,90,-1,-1,85
 JTD,KNN,0,0,canberra,all,70.25,100,-1,9,47
 JTD,RF,50,30,0,20,88.25,100,-1,-1,24
 JTD,SVM,0,0,Linear,10,45.75,100,0.5,-1,53
