Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 IX,SVM,0,0,Linear,10,39.9,70,0.5,-1
 IX,ZR,0,0,0,0,43.1,70,-1,-1
 IX,SVM,0,0,Linear,10,45.5,80,100,-1
 IX,ZR,0,0,0,0,48.6,80,-1,-1
 IX,SVM,0,0,Linear,10,58.3,90,1,-1
 IX,ZR,0,0,0,0,54.0,90,-1,-1
 IX,SVM,0,0,Linear,20,60.44444444444444,100,100,-1
 IX,ZR,0,0,0,0,59.77777777777778,100,-1,-1
 APH,SVM,0,0,Linear,10,6.9,10,100,-1
 APH,ZR,0,0,0,0,5.7,10,-1,-1
 APH,SVM,0,0,Linear,25,12.3,20,100,-1
 APH,ZR,0,0,0,0,8.7,20,-1,-1
 APH,SVM,0,0,Linear,15,19.1,30,100,-1
 APH,ZR,0,0,0,0,12.7,30,-1,-1
 APH,SVM,0,0,Linear,15,21.1,40,5,-1
 APH,ZR,0,0,0,0,20.2,40,-1,-1
 APH,SVM,0,0,Linear,10,34.0,50,0.5,-1
 APH,ZR,0,0,0,0,29.1,50,-1,-1
 APH,SVM,0,0,Linear,10,40.6,60,100,-1
 APH,ZR,0,0,0,0,40.6,60,-1,-1
 APH,SVM,0,0,Linear,15,51.7,70,10,-1
 APH,ZR,0,0,0,0,51.1,70,-1,-1
 APH,SVM,0,0,Linear,10,56.6,80,0.5,-1
 APH,ZR,0,0,0,0,56.6,80,-1,-1
 APH,SVM,0,0,Linear,10,60.8,90,0.5,-1
 APH,ZR,0,0,0,0,60.5,90,-1,-1
 APH,SVM,0,0,Linear,20,69.22222222222223,100,5,-1
 APH,ZR,0,0,0,0,68.88888888888889,100,-1,-1
 MMU,SVM,0,0,Linear,10,9.3,10,0.5,-1
 MMU,ZR,0,0,0,0,9.3,10,-1,-1
 MMU,SVM,0,0,Linear,10,15.0,20,1,-1
 MMU,ZR,0,0,0,0,15.0,20,-1,-1
 MMU,SVM,0,0,Linear,10,25.1,30,100,-1
 MMU,ZR,0,0,0,0,21.1,30,-1,-1
 MMU,SVM,0,0,Linear,10,34.5,40,10,-1
 MMU,ZR,0,0,0,0,26.8,40,-1,-1
 MMU,SVM,0,0,Linear,20,40.7,50,10,-1
 MMU,ZR,0,0,0,0,32.3,50,-1,-1
 MMU,SVM,0,0,Linear,20,38.8,60,100,-1
 MMU,ZR,0,0,0,0,33.0,60,-1,-1
 MMU,SVM,0,0,Linear,25,25.8,70,100,-1
 MMU,ZR,0,0,0,0,22.7,70,-1,-1
 MMU,SVM,0,0,Linear,10,29.2,80,100,-1
 MMU,ZR,0,0,0,0,24.3,80,-1,-1
 MMU,SVM,0,0,Linear,20,31.2,90,100,-1
 MMU,ZR,0,0,0,0,29.8,90,-1,-1
 MMU,SVM,0,0,Linear,10,39.77777777777778,100,10,-1
 MMU,ZR,0,0,0,0,39.111111111111114,100,-1,-1
 DNI,SVM,0,0,Linear,10,8.9,10,0.5,-1
 DNI,ZR,0,0,0,0,8.9,10,-1,-1
 DNI,SVM,0,0,Linear,20,13.7,20,100,-1
 DNI,ZR,0,0,0,0,8.8,20,-1,-1
 DNI,SVM,0,0,Linear,25,23.3,30,100,-1
 DNI,ZR,0,0,0,0,15.2,30,-1,-1
 DNI,SVM,0,0,Linear,10,25.9,40,10,-1
 DNI,ZR,0,0,0,0,12.2,40,-1,-1
 DNI,SVM,0,0,Linear,10,32.3,50,100,-1
 DNI,ZR,0,0,0,0,15.7,50,-1,-1
 DNI,SVM,0,0,Linear,20,33.6,60,10,-1
 DNI,ZR,0,0,0,0,22.0,60,-1,-1
 DNI,SVM,0,0,Linear,20,41.5,70,5,-1
 DNI,ZR,0,0,0,0,33.7,70,-1,-1
 DNI,SVM,0,0,Linear,15,41.4,80,100,-1
 DNI,ZR,0,0,0,0,38.0,80,-1,-1
 DNI,SVM,0,0,Linear,10,40.9,90,0.5,-1
 DNI,ZR,0,0,0,0,40.3,90,-1,-1
 DNI,SVM,0,0,Linear,10,48.77777777777778,100,0.5,-1
 DNI,ZR,0,0,0,0,47.333333333333336,100,-1,-1
 VVR,SVM,0,0,Linear,10,10.0,10,0.5,-1
 VVR,ZR,0,0,0,0,10.0,10,-1,-1
 VVR,SVM,0,0,Linear,10,16.8,20,0.5,-1
 VVR,ZR,0,0,0,0,16.8,20,-1,-1
 VVR,SVM,0,0,Linear,10,24.2,30,5,-1
 VVR,ZR,0,0,0,0,24.3,30,-1,-1
 VVR,SVM,0,0,Linear,10,34.7,40,5,-1
 VVR,ZR,0,0,0,0,31.7,40,-1,-1
 VVR,SVM,0,0,Linear,15,42.3,50,100,-1
 VVR,ZR,0,0,0,0,41.1,50,-1,-1
 VVR,SVM,0,0,Linear,15,47.7,60,10,-1
 VVR,ZR,0,0,0,0,8.4,60,-1,-1
 VVR,SVM,0,0,Linear,10,57.6,70,5,-1
 VVR,ZR,0,0,0,0,20.5,70,-1,-1
 VVR,SVM,0,0,Linear,15,48.0,80,10,-1
 VVR,ZR,0,0,0,0,23.6,80,-1,-1
 VVR,SVM,0,0,Linear,10,43.0,90,100,-1
 VVR,ZR,0,0,0,0,26.6,90,-1,-1
 VVR,SVM,0,0,Linear,10,47.22222222222222,100,100,-1
 VVR,ZR,0,0,0,0,33.111111111111114,100,-1,-1
 KT,SVM,0,0,Linear,10,8.5,10,0.5,-1
 KT,ZR,0,0,0,0,8.5,10,-1,-1
 KT,SVM,0,0,Linear,20,11.5,20,10,-1
 KT,ZR,0,0,0,0,2.9,20,-1,-1
 KT,SVM,0,0,Linear,15,18.7,30,100,-1
 KT,ZR,0,0,0,0,10.5,30,-1,-1
 KT,SVM,0,0,Linear,10,27.4,40,5,-1
 KT,ZR,0,0,0,0,19.6,40,-1,-1
 KT,SVM,0,0,Linear,10,33.9,50,5,-1
 KT,ZR,0,0,0,0,28.5,50,-1,-1
 KT,SVM,0,0,Linear,15,37.2,60,100,-1
 KT,ZR,0,0,0,0,33.4,60,-1,-1
 KT,SVM,0,0,Linear,10,45.3,70,0.5,-1
 KT,ZR,0,0,0,0,34.9,70,-1,-1
 KT,SVM,0,0,Linear,10,51.8,80,5,-1
 KT,ZR,0,0,0,0,43.9,80,-1,-1
 KT,SVM,0,0,Linear,10,57.2,90,10,-1
 KT,ZR,0,0,0,0,50.8,90,-1,-1
 KT,SVM,0,0,Linear,10,63.111111111111114,100,0.5,-1
 KT,ZR,0,0,0,0,44.0,100,-1,-1
 GGT,SVM,0,0,Linear,10,9.0,10,0.5,-1
 GGT,ZR,0,0,0,0,9.0,10,-1,-1
 GGT,SVM,0,0,Linear,25,12.2,20,100,-1
 GGT,ZR,0,0,0,0,7.3,20,-1,-1
 GGT,SVM,0,0,Linear,20,20.3,30,10,-1
 GGT,ZR,0,0,0,0,7.9,30,-1,-1
 GGT,SVM,0,0,Linear,25,25.7,40,100,-1
 GGT,ZR,0,0,0,0,18.4,40,-1,-1
 GGT,SVM,0,0,Linear,10,33.7,50,5,-1
 GGT,ZR,0,0,0,0,31.4,50,-1,-1
 GGT,SVM,0,0,Linear,15,34.4,60,0.5,-1
 GGT,ZR,0,0,0,0,36.6,60,-1,-1
 GGT,SVM,0,0,Linear,10,47.8,70,100,-1
 GGT,ZR,0,0,0,0,45.9,70,-1,-1
 GGT,SVM,0,0,Linear,10,55.5,80,1,-1
 GGT,ZR,0,0,0,0,48.3,80,-1,-1
 GGT,SVM,0,0,Linear,10,54.3,90,5,-1
 GGT,ZR,0,0,0,0,49.3,90,-1,-1
 GGT,SVM,0,0,Linear,10,50.55555555555556,100,1,-1
 GGT,ZR,0,0,0,0,53.888888888888886,100,-1,-1
 UTX,SVM,0,0,Linear,10,6.5,10,0.5,-1
 UTX,ZR,0,0,0,0,6.5,10,-1,-1
 UTX,SVM,0,0,Linear,20,12.3,20,100,-1
 UTX,ZR,0,0,0,0,2.8,20,-1,-1
 UTX,SVM,0,0,Linear,20,20.5,30,100,-1
 UTX,ZR,0,0,0,0,13.5,30,-1,-1
 UTX,SVM,0,0,Linear,10,30.3,40,100,-1
 UTX,ZR,0,0,0,0,22.3,40,-1,-1
 UTX,SVM,0,0,Linear,15,31.3,50,0.5,-1
 UTX,ZR,0,0,0,0,28.1,50,-1,-1
 UTX,SVM,0,0,Linear,20,33.0,60,10,-1
 UTX,ZR,0,0,0,0,32.8,60,-1,-1
 UTX,SVM,0,0,Linear,10,41.9,70,0.5,-1
 UTX,ZR,0,0,0,0,44.1,70,-1,-1
 UTX,SVM,0,0,Linear,10,45.0,80,5,-1
 UTX,ZR,0,0,0,0,49.0,80,-1,-1
 UTX,SVM,0,0,Linear,10,45.7,90,1,-1
 UTX,ZR,0,0,0,0,48.8,90,-1,-1
 UTX,SVM,0,0,Linear,25,51.77777777777778,100,100,-1
 UTX,ZR,0,0,0,0,54.55555555555556,100,-1,-1
 CUZ,SVM,0,0,Linear,10,6.0,10,0.5,-1
 CUZ,ZR,0,0,0,0,6.0,10,-1,-1
 CUZ,SVM,0,0,Linear,10,10.5,20,0.5,-1
 CUZ,ZR,0,0,0,0,3.6,20,-1,-1
 CUZ,SVM,0,0,Linear,10,19.0,30,100,-1
 CUZ,ZR,0,0,0,0,9.3,30,-1,-1
 CUZ,SVM,0,0,Linear,20,22.5,40,100,-1
 CUZ,ZR,0,0,0,0,12.8,40,-1,-1
 CUZ,SVM,0,0,Linear,20,25.7,50,5,-1
 CUZ,ZR,0,0,0,0,21.2,50,-1,-1
 CUZ,SVM,0,0,Linear,15,31.7,60,100,-1
 CUZ,ZR,0,0,0,0,25.8,60,-1,-1
 CUZ,SVM,0,0,Linear,25,39.2,70,10,-1
 CUZ,ZR,0,0,0,0,35.3,70,-1,-1
 CUZ,SVM,0,0,Linear,15,44.0,80,0.5,-1
 CUZ,ZR,0,0,0,0,40.8,80,-1,-1
 CUZ,SVM,0,0,Linear,25,44.7,90,0.5,-1
 CUZ,ZR,0,0,0,0,44.5,90,-1,-1
 CUZ,SVM,0,0,Linear,15,51.44444444444444,100,5,-1
 CUZ,ZR,0,0,0,0,50.333333333333336,100,-1,-1
 ATO,SVM,0,0,Linear,10,10.0,10,0.5,-1
 ATO,ZR,0,0,0,0,10.0,10,-1,-1
 ATO,SVM,0,0,Linear,10,14.2,20,0.5,-1
 ATO,ZR,0,0,0,0,14.2,20,-1,-1
 ATO,SVM,0,0,Linear,10,21.9,30,0.5,-1
 ATO,ZR,0,0,0,0,11.3,30,-1,-1
 ATO,SVM,0,0,Linear,20,28.3,40,10,-1
 ATO,ZR,0,0,0,0,19.1,40,-1,-1
 ATO,SVM,0,0,Linear,20,33.2,50,10,-1
 ATO,ZR,0,0,0,0,31.4,50,-1,-1
 ATO,SVM,0,0,Linear,10,41.6,60,0.5,-1
 ATO,ZR,0,0,0,0,41.6,60,-1,-1
 ATO,SVM,0,0,Linear,10,53.5,70,0.5,-1
 ATO,ZR,0,0,0,0,53.5,70,-1,-1
 ATO,SVM,0,0,Linear,10,64.7,80,0.5,-1
 ATO,ZR,0,0,0,0,65.0,80,-1,-1
 ATO,SVM,0,0,Linear,10,66.3,90,0.5,-1
 ATO,ZR,0,0,0,0,71.1,90,-1,-1
 ATO,SVM,0,0,Linear,10,78.0,100,0.5,-1
 ATO,ZR,0,0,0,0,78.33333333333333,100,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,10,-1,-1
 AQNB,ZR,0,0,0,0,nan,10,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,20,-1,-1
 AQNB,ZR,0,0,0,0,nan,20,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,30,-1,-1
 AQNB,ZR,0,0,0,0,nan,30,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,40,-1,-1
 AQNB,ZR,0,0,0,0,nan,40,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,50,-1,-1
 AQNB,ZR,0,0,0,0,nan,50,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,60,-1,-1
 AQNB,ZR,0,0,0,0,nan,60,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,70,-1,-1
 AQNB,ZR,0,0,0,0,nan,70,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,80,-1,-1
 AQNB,ZR,0,0,0,0,nan,80,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,90,-1,-1
 AQNB,ZR,0,0,0,0,nan,90,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,100,-1,-1
 AQNB,ZR,0,0,0,0,nan,100,-1,-1
 JCO,SVM,0,0,Linear,10,10.0,10,0.5,-1
 JCO,ZR,0,0,0,0,10.0,10,-1,-1
 JCO,SVM,0,0,Linear,10,13.375,20,0.5,-1
 JCO,ZR,0,0,0,0,13.375,20,-1,-1
 JCO,SVM,0,0,Linear,10,18.6,30,0.5,-1
 JCO,ZR,0,0,0,0,18.6,30,-1,-1
 JCO,SVM,0,0,Linear,15,22.75,40,100,-1
 JCO,ZR,0,0,0,0,19.5,40,-1,-1
 JCO,SVM,0,0,Linear,10,23.0,50,5,-1
 JCO,ZR,0,0,0,0,18.333333333333332,50,-1,-1
 JCO,SVM,0,0,Linear,15,37.5,60,100,-1
 JCO,ZR,0,0,0,0,19.0,60,-1,-1
 JCO,SVM,0,0,Linear,10,29.5,70,0.5,-1
 JCO,ZR,0,0,0,0,29.5,70,-1,-1
 JCO,SVM,0,0,Linear,10,33.0,80,0.5,-1
 JCO,ZR,0,0,0,0,33.0,80,-1,-1
 JCO,SVM,0,0,Linear,10,58.0,90,1,-1
 JCO,ZR,0,0,0,0,58.0,90,-1,-1
 JCO,SVM,0,0,Linear,10,54.0,100,0.5,-1
 JCO,ZR,0,0,0,0,54.0,100,-1,-1
 JCAP,SVM,0,0,Linear,10,9.3,10,0.5,-1
 JCAP,ZR,0,0,0,0,9.3,10,-1,-1
 JCAP,SVM,0,0,Linear,25,15.555555555555555,20,100,-1
 JCAP,ZR,0,0,0,0,6.222222222222222,20,-1,-1
 JCAP,SVM,0,0,Linear,20,18.4,30,100,-1
 JCAP,ZR,0,0,0,0,12.0,30,-1,-1
 JCAP,SVM,0,0,Linear,10,22.25,40,0.5,-1
 JCAP,ZR,0,0,0,0,22.75,40,-1,-1
 JCAP,SVM,0,0,Linear,10,35.0,50,1,-1
 JCAP,ZR,0,0,0,0,35.0,50,-1,-1
 JCAP,SVM,0,0,Linear,10,45.0,60,5,-1
 JCAP,ZR,0,0,0,0,44.0,60,-1,-1
 JCAP,SVM,0,0,Linear,20,49.5,70,5,-1
 JCAP,ZR,0,0,0,0,54.5,70,-1,-1
 JCAP,SVM,0,0,Linear,10,58.0,80,0.5,-1
 JCAP,ZR,0,0,0,0,58.0,80,-1,-1
 JCAP,SVM,0,0,Linear,10,65.0,90,0.5,-1
 JCAP,ZR,0,0,0,0,65.0,90,-1,-1
 JCAP,SVM,0,0,Linear,10,83.0,100,1,-1
 JCAP,ZR,0,0,0,0,83.0,100,-1,-1
 EDF,SVM,0,0,Linear,10,8.2,10,0.5,-1
 EDF,ZR,0,0,0,0,8.2,10,-1,-1
 EDF,SVM,0,0,Linear,15,11.0,20,10,-1
 EDF,ZR,0,0,0,0,6.8,20,-1,-1
 EDF,SVM,0,0,Linear,10,16.0,30,5,-1
 EDF,ZR,0,0,0,0,12.0,30,-1,-1
 EDF,SVM,0,0,Linear,15,27.444444444444443,40,1,-1
 EDF,ZR,0,0,0,0,13.333333333333334,40,-1,-1
 EDF,SVM,0,0,Linear,15,31.0,50,0.5,-1
 EDF,ZR,0,0,0,0,21.857142857142858,50,-1,-1
 EDF,SVM,0,0,Linear,25,28.833333333333332,60,0.5,-1
 EDF,ZR,0,0,0,0,31.166666666666668,60,-1,-1
 EDF,SVM,0,0,Linear,15,25.2,70,100,-1
 EDF,ZR,0,0,0,0,34.6,70,-1,-1
 EDF,SVM,0,0,Linear,20,30.0,80,5,-1
 EDF,ZR,0,0,0,0,32.5,80,-1,-1
 EDF,SVM,0,0,Linear,10,32.333333333333336,90,100,-1
 EDF,ZR,0,0,0,0,39.666666666666664,90,-1,-1
 EDF,SVM,0,0,Linear,10,41.0,100,5,-1
 EDF,ZR,0,0,0,0,38.0,100,-1,-1
 RRTS,SVM,0,0,Linear,20,6.0,10,0.5,-1
 RRTS,ZR,0,0,0,0,4.0,10,-1,-1
 RRTS,SVM,0,0,Linear,10,11.0,20,100,-1
 RRTS,ZR,0,0,0,0,10.5,20,-1,-1
 RRTS,SVM,0,0,Linear,15,17.4,30,0.5,-1
 RRTS,ZR,0,0,0,0,17.6,30,-1,-1
 RRTS,SVM,0,0,Linear,10,26.6,40,5,-1
 RRTS,ZR,0,0,0,0,24.8,40,-1,-1
 RRTS,SVM,0,0,Linear,10,29.5,50,0.5,-1
 RRTS,ZR,0,0,0,0,29.625,50,-1,-1
 RRTS,SVM,0,0,Linear,10,39.666666666666664,60,5,-1
 RRTS,ZR,0,0,0,0,37.166666666666664,60,-1,-1
 RRTS,SVM,0,0,Linear,10,35.4,70,0.5,-1
 RRTS,ZR,0,0,0,0,37.6,70,-1,-1
 RRTS,SVM,0,0,Linear,15,45.25,80,10,-1
 RRTS,ZR,0,0,0,0,50.25,80,-1,-1
 RRTS,SVM,0,0,Linear,10,52.0,90,100,-1
 RRTS,ZR,0,0,0,0,51.0,90,-1,-1
 RRTS,SVM,0,0,Linear,10,45.0,100,100,-1
 RRTS,ZR,0,0,0,0,39.0,100,-1,-1
 NPN,SVM,0,0,Linear,10,8.4,10,0.5,-1
 NPN,ZR,0,0,0,0,8.4,10,-1,-1
 NPN,SVM,0,0,Linear,10,17.6,20,5,-1
 NPN,ZR,0,0,0,0,17.5,20,-1,-1
 NPN,SVM,0,0,Linear,10,19.1,30,1,-1
 NPN,ZR,0,0,0,0,22.6,30,-1,-1
 NPN,SVM,0,0,Linear,10,30.6,40,0.5,-1
 NPN,ZR,0,0,0,0,23.1,40,-1,-1
 NPN,SVM,0,0,Linear,20,34.333333333333336,50,5,-1
 NPN,ZR,0,0,0,0,27.22222222222222,50,-1,-1
 NPN,SVM,0,0,Linear,10,27.714285714285715,60,1,-1
 NPN,ZR,0,0,0,0,29.714285714285715,60,-1,-1
 NPN,SVM,0,0,Linear,10,22.333333333333332,70,100,-1
 NPN,ZR,0,0,0,0,15.333333333333334,70,-1,-1
 NPN,SVM,0,0,Linear,25,12.4,80,0.5,-1
 NPN,ZR,0,0,0,0,16.2,80,-1,-1
 NPN,SVM,0,0,Linear,10,20.5,90,0.5,-1
 NPN,ZR,0,0,0,0,20.5,90,-1,-1
 NPN,SVM,0,0,Linear,10,28.25,100,100,-1
 NPN,ZR,0,0,0,0,26.75,100,-1,-1
 LRN,SVM,0,0,Linear,10,6.2,10,5,-1
 LRN,ZR,0,0,0,0,2.4,10,-1,-1
 LRN,SVM,0,0,Linear,10,13.2,20,5,-1
 LRN,ZR,0,0,0,0,11.8,20,-1,-1
 LRN,SVM,0,0,Linear,15,21.6,30,0.5,-1
 LRN,ZR,0,0,0,0,21.3,30,-1,-1
 LRN,SVM,0,0,Linear,10,30.0,40,1,-1
 LRN,ZR,0,0,0,0,25.1,40,-1,-1
 LRN,SVM,0,0,Linear,10,29.5,50,100,-1
 LRN,ZR,0,0,0,0,28.1,50,-1,-1
 LRN,SVM,0,0,Linear,10,36.0,60,100,-1
 LRN,ZR,0,0,0,0,32.125,60,-1,-1
 LRN,SVM,0,0,Linear,20,35.42857142857143,70,10,-1
 LRN,ZR,0,0,0,0,36.285714285714285,70,-1,-1
 LRN,SVM,0,0,Linear,10,32.0,80,0.5,-1
 LRN,ZR,0,0,0,0,41.666666666666664,80,-1,-1
 LRN,SVM,0,0,Linear,10,56.4,90,5,-1
 LRN,ZR,0,0,0,0,46.2,90,-1,-1
 LRN,SVM,0,0,Linear,20,59.4,100,100,-1
 LRN,ZR,0,0,0,0,50.4,100,-1,-1
 HUN,SVM,0,0,Linear,20,6.0,10,100,-1
 HUN,ZR,0,0,0,0,2.2,10,-1,-1
 HUN,SVM,0,0,Linear,15,15.6,20,1,-1
 HUN,ZR,0,0,0,0,8.0,20,-1,-1
 HUN,SVM,0,0,Linear,15,20.8,30,100,-1
 HUN,ZR,0,0,0,0,12.1,30,-1,-1
 HUN,SVM,0,0,Linear,15,25.7,40,100,-1
 HUN,ZR,0,0,0,0,19.6,40,-1,-1
 HUN,SVM,0,0,Linear,15,29.3,50,100,-1
 HUN,ZR,0,0,0,0,28.1,50,-1,-1
 HUN,SVM,0,0,Linear,10,36.4,60,100,-1
 HUN,ZR,0,0,0,0,35.5,60,-1,-1
 HUN,SVM,0,0,Linear,10,43.77777777777778,70,0.5,-1
 HUN,ZR,0,0,0,0,42.55555555555556,70,-1,-1
 HUN,SVM,0,0,Linear,15,50.5,80,100,-1
 HUN,ZR,0,0,0,0,50.375,80,-1,-1
 HUN,SVM,0,0,Linear,10,60.0,90,0.5,-1
 HUN,ZR,0,0,0,0,60.0,90,-1,-1
 HUN,SVM,0,0,Linear,10,71.33333333333333,100,100,-1
 HUN,ZR,0,0,0,0,66.83333333333333,100,-1,-1
 GJP,SVM,0,0,Linear,10,10.0,10,0.5,-1
 GJP,ZR,0,0,0,0,10.0,10,-1,-1
 GJP,SVM,0,0,Linear,10,20.0,20,0.5,-1
 GJP,ZR,0,0,0,0,20.0,20,-1,-1
 GJP,SVM,0,0,Linear,10,29.1,30,0.5,-1
 GJP,ZR,0,0,0,0,29.1,30,-1,-1
 GJP,SVM,0,0,Linear,10,34.2,40,0.5,-1
 GJP,ZR,0,0,0,0,34.2,40,-1,-1
 GJP,SVM,0,0,Linear,20,33.1,50,100,-1
 GJP,ZR,0,0,0,0,16.6,50,-1,-1
 GJP,SVM,0,0,Linear,10,35.25,60,5,-1
 GJP,ZR,0,0,0,0,19.25,60,-1,-1
 GJP,SVM,0,0,Linear,15,40.142857142857146,70,100,-1
 GJP,ZR,0,0,0,0,25.142857142857142,70,-1,-1
 GJP,SVM,0,0,Linear,15,36.5,80,0.5,-1
 GJP,ZR,0,0,0,0,38.5,80,-1,-1
 GJP,SVM,0,0,Linear,25,48.4,90,0.5,-1
 GJP,ZR,0,0,0,0,52.0,90,-1,-1
 GJP,SVM,0,0,Linear,10,62.75,100,0.5,-1
 GJP,ZR,0,0,0,0,65.75,100,-1,-1
 JTD,SVM,0,0,Linear,10,9.5,10,0.5,-1
 JTD,ZR,0,0,0,0,9.5,10,-1,-1
 JTD,SVM,0,0,Linear,10,13.1,20,5,-1
 JTD,ZR,0,0,0,0,10.3,20,-1,-1
 JTD,SVM,0,0,Linear,20,23.9,30,0.5,-1
 JTD,ZR,0,0,0,0,14.9,30,-1,-1
 JTD,SVM,0,0,Linear,10,23.2,40,0.5,-1
 JTD,ZR,0,0,0,0,14.1,40,-1,-1
 JTD,SVM,0,0,Linear,15,29.0,50,100,-1
 JTD,ZR,0,0,0,0,23.5,50,-1,-1
 JTD,SVM,0,0,Linear,15,33.55555555555556,60,1,-1
 JTD,ZR,0,0,0,0,37.0,60,-1,-1
 JTD,SVM,0,0,Linear,10,39.285714285714285,70,1,-1
 JTD,ZR,0,0,0,0,49.857142857142854,70,-1,-1
 JTD,SVM,0,0,Linear,10,46.0,80,10,-1
 JTD,ZR,0,0,0,0,64.0,80,-1,-1
 JTD,SVM,0,0,Linear,10,49.4,90,5,-1
 JTD,ZR,0,0,0,0,77.2,90,-1,-1
 JTD,SVM,0,0,Linear,15,48.6,100,10,-1
 JTD,ZR,0,0,0,0,76.4,100,-1,-1
 LPL,SVM,0,0,Linear,15,5.8,10,100,-1
 LPL,ZR,0,0,0,0,5.3,10,-1,-1
 LPL,SVM,0,0,Linear,20,12.9,20,100,-1
 LPL,ZR,0,0,0,0,9.9,20,-1,-1
 LPL,SVM,0,0,Linear,10,20.9,30,5,-1
 LPL,ZR,0,0,0,0,19.0,30,-1,-1
 LPL,SVM,0,0,Linear,15,29.7,40,5,-1
 LPL,ZR,0,0,0,0,21.8,40,-1,-1
 LPL,SVM,0,0,Linear,10,33.1,50,5,-1
 LPL,ZR,0,0,0,0,24.7,50,-1,-1
 LPL,SVM,0,0,Linear,15,36.1,60,10,-1
 LPL,ZR,0,0,0,0,30.9,60,-1,-1
 LPL,SVM,0,0,Linear,10,39.55555555555556,70,100,-1
 LPL,ZR,0,0,0,0,36.22222222222222,70,-1,-1
 LPL,SVM,0,0,Linear,15,43.875,80,100,-1
 LPL,ZR,0,0,0,0,40.5,80,-1,-1
 LPL,SVM,0,0,Linear,15,47.714285714285715,90,5,-1
 LPL,ZR,0,0,0,0,42.0,90,-1,-1
 LPL,SVM,0,0,Linear,25,49.666666666666664,100,100,-1
 LPL,ZR,0,0,0,0,48.333333333333336,100,-1,-1
 LAZ,SVM,0,0,Linear,20,6.3,10,0.5,-1
 LAZ,ZR,0,0,0,0,4.1,10,-1,-1
 LAZ,SVM,0,0,Linear,10,11.7,20,100,-1
 LAZ,ZR,0,0,0,0,8.5,20,-1,-1
 LAZ,SVM,0,0,Linear,20,17.2,30,0.5,-1
 LAZ,ZR,0,0,0,0,13.5,30,-1,-1
 LAZ,SVM,0,0,Linear,25,28.6,40,100,-1
 LAZ,ZR,0,0,0,0,22.1,40,-1,-1
 LAZ,SVM,0,0,Linear,10,29.6,50,0.5,-1
 LAZ,ZR,0,0,0,0,26.5,50,-1,-1
 LAZ,SVM,0,0,Linear,15,35.9,60,100,-1
 LAZ,ZR,0,0,0,0,34.1,60,-1,-1
 LAZ,SVM,0,0,Linear,25,40.333333333333336,70,100,-1
 LAZ,ZR,0,0,0,0,41.22222222222222,70,-1,-1
 LAZ,SVM,0,0,Linear,15,47.5,80,0.5,-1
 LAZ,ZR,0,0,0,0,46.75,80,-1,-1
 LAZ,SVM,0,0,Linear,10,56.42857142857143,90,1,-1
 LAZ,ZR,0,0,0,0,55.857142857142854,90,-1,-1
 LAZ,SVM,0,0,Linear,10,67.0,100,1,-1
 LAZ,ZR,0,0,0,0,63.166666666666664,100,-1,-1
 PGP,SVM,0,0,Linear,10,8.4,10,0.5,-1
 PGP,ZR,0,0,0,0,8.2,10,-1,-1
 PGP,SVM,0,0,Linear,10,10.6,20,5,-1
 PGP,ZR,0,0,0,0,8.2,20,-1,-1
 PGP,SVM,0,0,Linear,25,19.8,30,5,-1
 PGP,ZR,0,0,0,0,12.8,30,-1,-1
 PGP,SVM,0,0,Linear,10,29.2,40,5,-1
 PGP,ZR,0,0,0,0,15.2,40,-1,-1
 PGP,SVM,0,0,Linear,15,29.1,50,5,-1
 PGP,ZR,0,0,0,0,20.7,50,-1,-1
 PGP,SVM,0,0,Linear,10,37.9,60,5,-1
 PGP,ZR,0,0,0,0,22.2,60,-1,-1
 PGP,SVM,0,0,Linear,25,47.333333333333336,70,100,-1
 PGP,ZR,0,0,0,0,28.22222222222222,70,-1,-1
 PGP,SVM,0,0,Linear,10,47.625,80,100,-1
 PGP,ZR,0,0,0,0,35.5,80,-1,-1
 PGP,SVM,0,0,Linear,10,48.57142857142857,90,100,-1
 PGP,ZR,0,0,0,0,42.714285714285715,90,-1,-1
 PGP,SVM,0,0,Linear,10,51.833333333333336,100,5,-1
 PGP,ZR,0,0,0,0,47.333333333333336,100,-1,-1
 BBY,SVM,0,0,Linear,20,5.8,10,100,-1
 BBY,ZR,0,0,0,0,4.5,10,-1,-1
 BBY,SVM,0,0,Linear,25,14.9,20,1,-1
 BBY,ZR,0,0,0,0,8.1,20,-1,-1
 BBY,SVM,0,0,Linear,20,22.4,30,100,-1
 BBY,ZR,0,0,0,0,15.9,30,-1,-1
 BBY,SVM,0,0,Linear,15,30.1,40,5,-1
 BBY,ZR,0,0,0,0,25.4,40,-1,-1
 BBY,SVM,0,0,Linear,10,34.1,50,100,-1
