Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 AHC,KNN,0,0,euclidean,0,14.7,30,-1,15
 AHC,RF,20,10,0,-1,14.1,30,-1,8
 AHC,SVM,0,0,Linear,-1,11.3,30,0.5,0
 AHC,ZR,0,0,0,0,12.4,30,-1,24
 AHC,KNN,0,0,chebyshev,0,17.9,40,-1,21
 AHC,RF,10,50,0,-1,16.4,40,-1,21
 AHC,SVM,0,0,Linear,-1,17.2,40,0.5,21
 AHC,ZR,0,0,0,0,15.4,40,-1,18
 AHC,KNN,0,0,braycurtis,0,22.3,50,-1,25
 AHC,RF,10,30,0,-1,23.2,50,-1,43
 AHC,SVM,0,0,Linear,-1,20.3,50,0.5,45
 AHC,ZR,0,0,0,0,17.1,50,-1,5
 AHC,KNN,0,0,euclidean,0,26.375,60,-1,43
 AHC,RF,20,40,0,-1,25.875,60,-1,40
 AHC,SVM,0,0,Linear,-1,23.0,60,0.5,55
 AHC,ZR,0,0,0,0,14.125,60,-1,5
 AHC,KNN,0,0,euclidean,0,30.571428571428573,70,-1,23
 AHC,RF,50,30,0,-1,30.285714285714285,70,-1,51
 AHC,SVM,0,0,Linear,-1,30.285714285714285,70,0.5,44
 AHC,ZR,0,0,0,0,20.428571428571427,70,-1,9
 AHC,KNN,0,0,euclidean,0,39.166666666666664,80,-1,47
 AHC,RF,30,20,0,-1,37.833333333333336,80,-1,51
 AHC,SVM,0,0,Linear,-1,32.333333333333336,80,0.5,54
 AHC,ZR,0,0,0,0,31.5,80,-1,26
 AHC,KNN,0,0,chebyshev,0,45.8,90,-1,47
 AHC,RF,10,20,0,-1,43.4,90,-1,44
 AHC,SVM,0,0,Linear,-1,37.6,90,0.5,32
 AHC,ZR,0,0,0,0,21.4,90,-1,26
 AHC,KNN,0,0,braycurtis,0,59.4,100,-1,53
 AHC,RF,10,30,0,-1,47.8,100,-1,56
 AHC,SVM,0,0,Linear,-1,36.0,100,0.5,43
 AHC,ZR,0,0,0,0,30.4,100,-1,67
 CO,KNN,0,0,euclidean,0,3.8,10,-1,6
 CO,RF,10,10,0,-1,4.2,10,-1,6
 CO,SVM,0,0,Linear,-1,4.0,10,0.5,8
 CO,ZR,0,0,0,0,3.9,10,-1,8
 CO,KNN,0,0,canberra,0,6.5,20,-1,14
 CO,RF,10,20,0,-1,9.6,20,-1,12
 CO,SVM,0,0,Linear,-1,11.6,20,0.5,10
 CO,ZR,0,0,0,0,9.1,20,-1,12
 CO,KNN,0,0,canberra,0,8.4,30,-1,9
 CO,RF,10,10,0,-1,13.5,30,-1,13
 CO,SVM,0,0,Linear,-1,12.9,30,0.5,12
 CO,ZR,0,0,0,0,12.0,30,-1,14
 CO,KNN,0,0,chebyshev,0,15.4,40,-1,17
 CO,RF,20,50,0,-1,20.0,40,-1,21
 CO,SVM,0,0,Linear,-1,18.0,40,0.5,17
 CO,ZR,0,0,0,0,16.7,40,-1,16
 CO,KNN,0,0,chebyshev,0,18.7,50,-1,7
 CO,RF,10,20,0,-1,23.6,50,-1,22
 CO,SVM,0,0,Linear,-1,22.8,50,100,26
 CO,ZR,0,0,0,0,21.0,50,-1,17
 CO,KNN,0,0,euclidean,0,28.25,60,-1,40
 CO,RF,10,50,0,-1,26.625,60,-1,22
 CO,SVM,0,0,Linear,-1,24.875,60,100,18
 CO,ZR,0,0,0,0,25.5,60,-1,17
 CO,KNN,0,0,euclidean,0,26.285714285714285,70,-1,31
 CO,RF,10,30,0,-1,32.142857142857146,70,-1,36
 CO,SVM,0,0,Linear,-1,28.571428571428573,70,0.5,16
 CO,ZR,0,0,0,0,27.571428571428573,70,-1,16
 CO,KNN,0,0,euclidean,0,32.833333333333336,80,-1,47
 CO,RF,10,20,0,-1,31.833333333333332,80,-1,42
 CO,SVM,0,0,Linear,-1,32.333333333333336,80,0.5,43
 CO,ZR,0,0,0,0,32.833333333333336,80,-1,32
 CO,KNN,0,0,chebyshev,0,42.8,90,-1,47
 CO,RF,10,20,0,-1,43.2,90,-1,49
 CO,SVM,0,0,Linear,-1,37.6,90,0.5,40
 CO,ZR,0,0,0,0,36.4,90,-1,36
 CO,KNN,0,0,euclidean,0,43.4,100,-1,46
 CO,RF,10,10,0,-1,39.4,100,-1,41
 CO,SVM,0,0,Linear,-1,34.4,100,0.5,18
 CO,ZR,0,0,0,0,44.0,100,-1,84
 CBS,KNN,0,0,euclidean,0,4.0,10,-1,2
 CBS,RF,10,10,0,-1,5.8,10,-1,2
 CBS,SVM,0,0,Linear,-1,5.3,10,0.5,2
 CBS,ZR,0,0,0,0,6.0,10,-1,2
 CBS,KNN,0,0,euclidean,0,8.3,20,-1,6
 CBS,RF,10,10,0,-1,7.5,20,-1,2
 CBS,SVM,0,0,Linear,-1,7.5,20,0.5,2
 CBS,ZR,0,0,0,0,6.8,20,-1,5
 CBS,KNN,0,0,euclidean,0,15.2,30,-1,17
 CBS,RF,10,10,0,-1,15.4,30,-1,15
 CBS,SVM,0,0,Linear,-1,14.8,30,0.5,15
 CBS,ZR,0,0,0,0,14.0,30,-1,8
 CBS,KNN,0,0,euclidean,0,16.9,40,-1,15
 CBS,RF,10,10,0,-1,17.4,40,-1,10
 CBS,SVM,0,0,Linear,-1,19.6,40,0.5,9
 CBS,ZR,0,0,0,0,18.1,40,-1,4
 CBS,KNN,0,0,euclidean,0,23.0,50,-1,25
 CBS,RF,10,10,0,-1,22.4,50,-1,14
 CBS,SVM,0,0,Linear,-1,22.6,50,0.5,10
 CBS,ZR,0,0,0,0,22.9,50,-1,10
 CBS,KNN,0,0,euclidean,0,34.3,60,-1,53
 CBS,RF,10,10,0,-1,32.4,60,-1,54
 CBS,SVM,0,0,Linear,-1,32.6,60,0.5,55
 CBS,ZR,0,0,0,0,33.4,60,-1,55
 CBS,KNN,0,0,euclidean,0,35.44444444444444,70,-1,41
 CBS,RF,10,10,0,-1,37.111111111111114,70,-1,40
 CBS,SVM,0,0,Linear,-1,40.22222222222222,70,0.5,39
 CBS,ZR,0,0,0,0,40.111111111111114,70,-1,39
 CBS,KNN,0,0,euclidean,0,41.57142857142857,80,-1,40
 CBS,RF,20,20,0,-1,46.142857142857146,80,-1,52
 CBS,SVM,0,0,Linear,-1,44.714285714285715,80,0.5,52
 CBS,ZR,0,0,0,0,46.714285714285715,80,-1,61
 CBS,KNN,0,0,euclidean,0,44.166666666666664,90,-1,37
 CBS,RF,10,50,0,-1,48.833333333333336,90,-1,52
 CBS,SVM,0,0,Linear,-1,43.333333333333336,90,0.5,33
 CBS,ZR,0,0,0,0,52.666666666666664,90,-1,69
 CBS,KNN,0,0,euclidean,0,53.833333333333336,100,-1,51
 CBS,RF,10,10,0,-1,58.833333333333336,100,-1,64
 CBS,SVM,0,0,Linear,-1,59.666666666666664,100,0.5,65
 CBS,ZR,0,0,0,0,60.0,100,-1,65
 AU,KNN,0,0,euclidean,0,4.9,10,-1,4
 AU,RF,10,40,0,-1,5.8,10,-1,7
 AU,SVM,0,0,Linear,-1,5.9,10,0.5,4
 AU,ZR,0,0,0,0,3.4,10,-1,2
 AU,KNN,0,0,chebyshev,0,12.2,20,-1,17
 AU,RF,10,10,0,-1,13.7,20,-1,19
 AU,SVM,0,0,Linear,-1,13.6,20,0.5,19
 AU,ZR,0,0,0,0,4.5,20,-1,1
 AU,KNN,0,0,euclidean,0,15.5,30,-1,15
 AU,RF,10,10,0,-1,16.1,30,-1,14
 AU,SVM,0,0,Linear,-1,15.1,30,0.5,12
 AU,ZR,0,0,0,0,12.5,30,-1,18
 AU,KNN,0,0,euclidean,0,20.7,40,-1,14
 AU,RF,10,40,0,-1,20.5,40,-1,17
 AU,SVM,0,0,Linear,-1,20.2,40,0.5,17
 AU,ZR,0,0,0,0,14.4,40,-1,10
 AU,KNN,0,0,chebyshev,0,29.1,50,-1,38
 AU,RF,50,10,0,-1,22.1,50,-1,25
 AU,SVM,0,0,Linear,-1,21.5,50,0.5,15
 AU,ZR,0,0,0,0,20.9,50,-1,26
 AU,KNN,0,0,braycurtis,0,29.4,60,-1,36
 AU,RF,10,10,0,-1,33.9,60,-1,38
 AU,SVM,0,0,Linear,-1,34.5,60,0.5,38
 AU,ZR,0,0,0,0,27.7,60,-1,36
 AU,KNN,0,0,chebyshev,0,39.3,70,-1,36
 AU,RF,10,10,0,-1,37.0,70,-1,22
 AU,SVM,0,0,Linear,-1,37.0,70,0.5,26
 AU,ZR,0,0,0,0,31.8,70,-1,18
 AU,KNN,0,0,braycurtis,0,38.8,80,-1,44
 AU,RF,10,50,0,-1,37.9,80,-1,44
 AU,SVM,0,0,Linear,-1,38.4,80,0.5,43
 AU,ZR,0,0,0,0,37.3,80,-1,43
 AU,KNN,0,0,chebyshev,0,43.4,90,-1,57
 AU,RF,20,10,0,-1,45.8,90,-1,47
 AU,SVM,0,0,Linear,-1,44.5,90,0.5,46
 AU,ZR,0,0,0,0,46.9,90,-1,64
 AU,KNN,0,0,chebyshev,0,49.77777777777778,100,-1,49
 AU,RF,20,30,0,-1,48.888888888888886,100,-1,50
 AU,SVM,0,0,Linear,-1,47.77777777777778,100,0.5,46
 AU,ZR,0,0,0,0,50.55555555555556,100,-1,52
 WIA,KNN,0,0,euclidean,0,10.0,10,-1,10
 WIA,RF,10,10,0,-1,10.0,10,-1,10
 WIA,SVM,0,0,Linear,-1,10.0,10,0.5,10
 WIA,ZR,0,0,0,0,10.0,10,-1,10
 WIA,KNN,0,0,euclidean,0,19.6,20,-1,18
 WIA,RF,10,10,0,-1,19.9,20,-1,20
 WIA,SVM,0,0,Linear,-1,20.0,20,0.5,20
 WIA,ZR,0,0,0,0,20.0,20,-1,20
 WIA,KNN,0,0,euclidean,0,28.0,30,-1,28
 WIA,RF,10,10,0,-1,28.4,30,-1,30
 WIA,SVM,0,0,Linear,-1,28.5,30,0.5,30
 WIA,ZR,0,0,0,0,28.5,30,-1,30
 WIA,KNN,0,0,euclidean,0,36.3,40,-1,40
 WIA,RF,10,10,0,-1,36.9,40,-1,40
 WIA,SVM,0,0,Linear,-1,37.1,40,0.5,40
 WIA,ZR,0,0,0,0,37.1,40,-1,40
 WIA,KNN,0,0,euclidean,0,36.8,50,-1,28
 WIA,RF,10,10,0,-1,44.0,50,-1,50
 WIA,SVM,0,0,Linear,-1,44.3,50,0.5,50
 WIA,ZR,0,0,0,0,44.3,50,-1,50
 WIA,KNN,0,0,euclidean,0,34.5,60,-1,15
 WIA,RF,10,10,0,-1,52.1,60,-1,60
 WIA,SVM,0,0,Linear,-1,52.6,60,0.5,60
 WIA,ZR,0,0,0,0,52.6,60,-1,60
 WIA,KNN,0,0,euclidean,0,29.0,70,-1,22
 WIA,RF,10,20,0,-1,57.0,70,-1,36
 WIA,SVM,0,0,Linear,-1,57.8,70,0.5,36
 WIA,ZR,0,0,0,0,57.8,70,-1,36
 WIA,KNN,0,0,euclidean,0,17.22222222222222,80,-1,18
 WIA,RF,10,30,0,-1,57.333333333333336,80,-1,2
 WIA,SVM,0,0,Linear,-1,60.0,80,0.5,0
 WIA,ZR,0,0,0,0,60.0,80,-1,0
 WIA,KNN,0,0,braycurtis,0,27.625,90,-1,14
 WIA,RF,10,10,0,-1,63.375,90,-1,27
 WIA,SVM,0,0,Linear,-1,65.375,90,0.5,22
 WIA,ZR,0,0,0,0,65.75,90,-1,22
 WIA,KNN,0,0,euclidean,0,26.857142857142858,100,-1,16
 WIA,RF,50,30,0,-1,69.85714285714286,100,-1,33
 WIA,SVM,0,0,Linear,-1,71.42857142857143,100,0.5,25
 WIA,ZR,0,0,0,0,71.42857142857143,100,-1,25
 ABR,KNN,0,0,euclidean,0,6.6,10,-1,9
 ABR,RF,10,10,0,-1,6.7,10,-1,9
 ABR,SVM,0,0,Linear,-1,7.1,10,0.5,10
 ABR,ZR,0,0,0,0,8.4,10,-1,10
 ABR,KNN,0,0,euclidean,0,9.0,20,-1,8
 ABR,RF,10,10,0,-1,8.9,20,-1,3
 ABR,SVM,0,0,Linear,-1,9.2,20,0.5,2
 ABR,ZR,0,0,0,0,7.6,20,-1,2
 ABR,KNN,0,0,euclidean,0,14.5,30,-1,9
 ABR,RF,10,30,0,-1,20.2,30,-1,16
 ABR,SVM,0,0,Linear,-1,20.2,30,0.5,16
 ABR,ZR,0,0,0,0,20.3,30,-1,16
 ABR,KNN,0,0,euclidean,0,21.9,40,-1,27
 ABR,RF,10,40,0,-1,28.0,40,-1,34
 ABR,SVM,0,0,Linear,-1,28.6,40,0.5,35
 ABR,ZR,0,0,0,0,28.7,40,-1,35
 ABR,KNN,0,0,euclidean,0,19.8,50,-1,29
 ABR,RF,20,10,0,-1,30.2,50,-1,34
 ABR,SVM,0,0,Linear,-1,30.9,50,0.5,34
 ABR,ZR,0,0,0,0,30.8,50,-1,34
 ABR,KNN,0,0,euclidean,0,28.4,60,-1,34
 ABR,RF,20,20,0,-1,35.5,60,-1,34
 ABR,SVM,0,0,Linear,-1,36.7,60,0.5,32
 ABR,ZR,0,0,0,0,37.0,60,-1,32
 ABR,KNN,0,0,euclidean,0,34.5,70,-1,54
 ABR,RF,10,40,0,-1,46.7,70,-1,61
 ABR,SVM,0,0,Linear,-1,50.2,70,0.5,65
 ABR,ZR,0,0,0,0,50.2,70,-1,65
 ABR,KNN,0,0,euclidean,0,41.5,80,-1,71
 ABR,RF,10,30,0,-1,56.25,80,-1,79
 ABR,SVM,0,0,Linear,-1,58.0,80,0.5,80
 ABR,ZR,0,0,0,0,58.0,80,-1,80
 ABR,KNN,0,0,euclidean,0,41.857142857142854,90,-1,69
 ABR,RF,20,30,0,-1,62.714285714285715,90,-1,84
 ABR,SVM,0,0,Linear,-1,67.71428571428571,90,0.5,82
 ABR,ZR,0,0,0,0,68.57142857142857,90,-1,90
 ABR,KNN,0,0,euclidean,0,45.285714285714285,100,-1,28
 ABR,RF,10,20,0,-1,65.14285714285714,100,-1,36
 ABR,SVM,0,0,Linear,-1,67.71428571428571,100,0.5,30
 ABR,ZR,0,0,0,0,76.42857142857143,100,-1,71
 CNX,KNN,0,0,euclidean,0,5.1,10,-1,4
 CNX,RF,10,10,0,-1,4.8,10,-1,4
 CNX,SVM,0,0,Linear,-1,5.2,10,0.5,3
 CNX,ZR,0,0,0,0,1.7,10,-1,0
 CNX,KNN,0,0,euclidean,0,10.7,20,-1,8
 CNX,RF,10,10,0,-1,10.2,20,-1,4
 CNX,SVM,0,0,Linear,-1,9.9,20,0.5,4
 CNX,ZR,0,0,0,0,5.4,20,-1,1
 CNX,KNN,0,0,euclidean,0,15.2,30,-1,11
 CNX,RF,10,10,0,-1,16.4,30,-1,11
 CNX,SVM,0,0,Linear,-1,15.9,30,0.5,11
 CNX,ZR,0,0,0,0,10.0,30,-1,11
 CNX,KNN,0,0,euclidean,0,21.6,40,-1,28
 CNX,RF,10,40,0,-1,18.3,40,-1,27
 CNX,SVM,0,0,Linear,-1,19.2,40,0.5,26
 CNX,ZR,0,0,0,0,16.8,40,-1,25
 CNX,KNN,0,0,euclidean,0,25.6,50,-1,26
 CNX,RF,10,40,0,-1,23.0,50,-1,25
 CNX,SVM,0,0,Linear,-1,22.1,50,0.5,21
 CNX,ZR,0,0,0,0,21.4,50,-1,26
 CNX,KNN,0,0,euclidean,0,30.9,60,-1,27
 CNX,RF,10,10,0,-1,28.3,60,-1,34
 CNX,SVM,0,0,Linear,-1,27.1,60,5,34
 CNX,ZR,0,0,0,0,27.0,60,-1,34
 CNX,KNN,0,0,chebyshev,0,38.3,70,-1,44
 CNX,RF,10,20,0,-1,37.5,70,-1,44
 CNX,SVM,0,0,Linear,-1,36.4,70,100,42
 CNX,ZR,0,0,0,0,34.5,70,-1,41
 CNX,KNN,0,0,chebyshev,0,45.9,80,-1,42
 CNX,RF,10,40,0,-1,38.7,80,-1,23
 CNX,SVM,0,0,Linear,-1,38.2,80,0.5,22
 CNX,ZR,0,0,0,0,38.4,80,-1,22
 CNX,KNN,0,0,euclidean,0,42.8,90,-1,49
 CNX,RF,10,30,0,-1,39.3,90,-1,39
 CNX,SVM,0,0,Linear,-1,40.3,90,0.5,36
 CNX,ZR,0,0,0,0,41.8,90,-1,36
 CNX,KNN,0,0,hamming,0,49.111111111111114,100,-1,53
 CNX,RF,10,30,0,-1,50.77777777777778,100,-1,44
 CNX,SVM,0,0,Linear,-1,50.0,100,0.5,42
 CNX,ZR,0,0,0,0,46.888888888888886,100,-1,41
 IX,KNN,0,0,euclidean,0,5.0,10,-1,8
 IX,RF,10,10,0,-1,5.0,10,-1,7
 IX,SVM,0,0,Linear,-1,4.1,10,0.5,8
 IX,ZR,0,0,0,0,8.3,10,-1,2
 IX,KNN,0,0,euclidean,0,8.1,20,-1,7
 IX,RF,10,10,0,-1,6.1,20,-1,10
 IX,SVM,0,0,Linear,-1,6.0,20,0.5,10
 IX,ZR,0,0,0,0,5.4,20,-1,12
 IX,KNN,0,0,euclidean,0,9.4,30,-1,11
 IX,RF,10,10,0,-1,10.9,30,-1,6
 IX,SVM,0,0,Linear,-1,11.9,30,0.5,6
 IX,ZR,0,0,0,0,9.9,30,-1,10
 IX,KNN,0,0,euclidean,0,18.7,40,-1,16
 IX,RF,20,30,0,-1,19.5,40,-1,35
 IX,SVM,0,0,Linear,-1,20.0,40,0.5,38
 IX,ZR,0,0,0,0,20.6,40,-1,39
 IX,KNN,0,0,euclidean,0,23.5,50,-1,14
 IX,RF,10,30,0,-1,25.3,50,-1,18
 IX,SVM,0,0,Linear,-1,27.4,50,0.5,18
 IX,ZR,0,0,0,0,27.8,50,-1,18
 IX,KNN,0,0,euclidean,0,27.1,60,-1,23
 IX,RF,10,10,0,-1,28.7,60,-1,35
 IX,SVM,0,0,Linear,-1,29.3,60,0.5,32
 IX,ZR,0,0,0,0,34.9,60,-1,44
 IX,KNN,0,0,euclidean,0,29.8,70,-1,37
 IX,RF,10,20,0,-1,34.9,70,-1,33
 IX,SVM,0,0,Linear,-1,32.6,70,0.5,28
 IX,ZR,0,0,0,0,43.1,70,-1,37
 IX,KNN,0,0,chebyshev,0,33.1,80,-1,40
 IX,RF,20,50,0,-1,39.5,80,-1,44
 IX,SVM,0,0,Linear,-1,36.7,80,0.5,40
 IX,ZR,0,0,0,0,48.6,80,-1,36
 IX,KNN,0,0,chebyshev,0,44.9,90,-1,52
 IX,RF,10,20,0,-1,47.9,90,-1,58
 IX,SVM,0,0,Linear,-1,43.9,90,1,58
 IX,ZR,0,0,0,0,54.0,90,-1,60
 IX,KNN,0,0,euclidean,0,49.111111111111114,100,-1,50
 IX,RF,20,20,0,-1,53.55555555555556,100,-1,52
 IX,SVM,0,0,Linear,-1,52.22222222222222,100,0.5,44
 IX,ZR,0,0,0,0,59.77777777777778,100,-1,69
 ET,KNN,0,0,euclidean,0,4.1,10,-1,2
 ET,RF,10,40,0,-1,6.9,10,-1,9
 ET,SVM,0,0,Linear,-1,5.7,10,0.5,10
 ET,ZR,0,0,0,0,7.9,10,-1,10
 ET,KNN,0,0,euclidean,0,9.0,20,-1,2
 ET,RF,10,10,0,-1,6.4,20,-1,2
 ET,SVM,0,0,Linear,-1,6.4,20,0.5,2
 ET,ZR,0,0,0,0,4.3,20,-1,2
 ET,KNN,0,0,euclidean,0,14.3,30,-1,12
 ET,RF,10,40,0,-1,12.4,30,-1,17
 ET,SVM,0,0,Linear,-1,13.0,30,0.5,17
 ET,ZR,0,0,0,0,13.3,30,-1,17
 ET,KNN,0,0,euclidean,0,18.7,40,-1,15
 ET,RF,10,30,0,-1,19.3,40,-1,14
 ET,SVM,0,0,Linear,-1,19.8,40,0.5,11
 ET,ZR,0,0,0,0,20.6,40,-1,13
 ET,KNN,0,0,euclidean,0,25.8,50,-1,23
 ET,RF,30,10,0,-1,21.5,50,-1,16
 ET,SVM,0,0,Linear,-1,22.6,50,0.5,12
 ET,ZR,0,0,0,0,22.8,50,-1,12
 ET,KNN,0,0,euclidean,0,29.3,60,-1,25
 ET,RF,10,50,0,-1,26.2,60,-1,21
 ET,SVM,0,0,Linear,-1,26.5,60,0.5,19
 ET,ZR,0,0,0,0,26.5,60,-1,19
 ET,KNN,0,0,euclidean,0,33.1,70,-1,43
 ET,RF,10,30,0,-1,32.8,70,-1,44
 ET,SVM,0,0,Linear,-1,32.9,70,0.5,43
 ET,ZR,0,0,0,0,32.9,70,-1,43
 ET,KNN,0,0,braycurtis,0,38.3,80,-1,32
 ET,RF,10,30,0,-1,35.9,80,-1,21
 ET,SVM,0,0,Linear,-1,35.6,80,0.5,21
 ET,ZR,0,0,0,0,35.5,80,-1,21
 ET,KNN,0,0,euclidean,0,42.333333333333336,90,-1,40
 ET,RF,20,10,0,-1,40.333333333333336,90,-1,26
 ET,SVM,0,0,Linear,-1,39.666666666666664,90,0.5,17
 ET,ZR,0,0,0,0,39.44444444444444,90,-1,17
 ET,KNN,0,0,euclidean,0,49.0,100,-1,31
 ET,RF,10,30,0,-1,42.375,100,-1,19
 ET,SVM,0,0,Linear,-1,41.875,100,0.5,16
 ET,ZR,0,0,0,0,42.375,100,-1,16
 BDC,KNN,0,0,euclidean,0,5.4,10,-1,5
 BDC,RF,10,10,0,-1,4.1,10,-1,1
 BDC,SVM,0,0,Linear,-1,4.3,10,0.5,1
 BDC,ZR,0,0,0,0,2.8,10,-1,1
 BDC,KNN,0,0,euclidean,0,10.2,20,-1,12
 BDC,RF,10,10,0,-1,10.8,20,-1,12
 BDC,SVM,0,0,Linear,-1,10.9,20,0.5,12
 BDC,ZR,0,0,0,0,7.3,20,-1,1
 BDC,KNN,0,0,euclidean,0,15.2,30,-1,22
 BDC,RF,10,20,0,-1,16.1,30,-1,19
 BDC,SVM,0,0,Linear,-1,16.3,30,0.5,18
 BDC,ZR,0,0,0,0,13.1,30,-1,9
 BDC,KNN,0,0,euclidean,0,22.4,40,-1,17
 BDC,RF,10,20,0,-1,20.8,40,-1,22
 BDC,SVM,0,0,Linear,-1,23.4,40,0.5,21
 BDC,ZR,0,0,0,0,18.3,40,-1,30
 BDC,KNN,0,0,euclidean,0,26.4,50,-1,16
 BDC,RF,10,20,0,-1,25.7,50,-1,20
 BDC,SVM,0,0,Linear,-1,29.4,50,0.5,25
 BDC,ZR,0,0,0,0,19.7,50,-1,22
 BDC,KNN,0,0,euclidean,0,31.2,60,-1,30
 BDC,RF,10,30,0,-1,34.2,60,-1,44
 BDC,SVM,0,0,Linear,-1,35.0,60,0.5,43
 BDC,ZR,0,0,0,0,23.8,60,-1,11
 BDC,KNN,0,0,euclidean,0,35.7,70,-1,34
 BDC,RF,20,10,0,-1,35.7,70,-1,42
 BDC,SVM,0,0,Linear,-1,36.9,70,0.5,44
 BDC,ZR,0,0,0,0,27.4,70,-1,45
 BDC,KNN,0,0,euclidean,0,38.7,80,-1,44
 BDC,RF,10,10,0,-1,36.0,80,-1,38
 BDC,SVM,0,0,Linear,-1,38.0,80,100,33
 BDC,ZR,0,0,0,0,35.2,80,-1,31
 BDC,KNN,0,0,euclidean,0,36.8,90,-1,43
 BDC,RF,20,10,0,-1,43.0,90,-1,41
 BDC,SVM,0,0,Linear,-1,41.8,90,0.5,29
 BDC,ZR,0,0,0,0,34.5,90,-1,37
 BDC,KNN,0,0,euclidean,0,44.44444444444444,100,-1,39
 BDC,RF,20,30,0,-1,50.111111111111114,100,-1,46
 BDC,SVM,0,0,Linear,-1,45.22222222222222,100,0.5,46
 BDC,ZR,0,0,0,0,42.888888888888886,100,-1,67
 DNI,KNN,0,0,euclidean,0,8.6,10,-1,10
 DNI,RF,10,10,0,-1,8.9,10,-1,10
 DNI,SVM,0,0,Linear,-1,8.9,10,0.5,10
 DNI,ZR,0,0,0,0,8.9,10,-1,10
 DNI,KNN,0,0,euclidean,0,8.1,20,-1,10
 DNI,RF,10,10,0,-1,8.8,20,-1,11
 DNI,SVM,0,0,Linear,-1,9.0,20,0.5,11
 DNI,ZR,0,0,0,0,8.8,20,-1,9
 DNI,KNN,0,0,euclidean,0,10.1,30,-1,15
 DNI,RF,10,10,0,-1,14.1,30,-1,16
 DNI,SVM,0,0,Linear,-1,12.9,30,0.5,18
 DNI,ZR,0,0,0,0,15.2,30,-1,12
 DNI,KNN,0,0,euclidean,0,13.8,40,-1,15
 DNI,RF,10,10,0,-1,13.3,40,-1,25
 DNI,SVM,0,0,Linear,-1,13.4,40,0.5,25
 DNI,ZR,0,0,0,0,12.2,40,-1,25
 DNI,KNN,0,0,euclidean,0,19.8,50,-1,11
 DNI,RF,10,10,0,-1,15.2,50,-1,6
 DNI,SVM,0,0,Linear,-1,15.5,50,0.5,5
 DNI,ZR,0,0,0,0,15.7,50,-1,5
 DNI,KNN,0,0,euclidean,0,21.6,60,-1,33
 DNI,RF,30,30,0,-1,22.1,60,-1,24
 DNI,SVM,0,0,Linear,-1,21.9,60,0.5,22
 DNI,ZR,0,0,0,0,22.0,60,-1,22
 DNI,KNN,0,0,euclidean,0,31.0,70,-1,48
 DNI,RF,10,40,0,-1,33.5,70,-1,51
 DNI,SVM,0,0,Linear,-1,33.6,70,0.5,51
 DNI,ZR,0,0,0,0,33.7,70,-1,52
 DNI,KNN,0,0,euclidean,0,33.4,80,-1,50
 DNI,RF,20,50,0,-1,37.6,80,-1,21
 DNI,SVM,0,0,Linear,-1,38.0,80,0.5,11
 DNI,ZR,0,0,0,0,38.0,80,-1,11
 DNI,KNN,0,0,hamming,0,43.4,90,-1,11
 DNI,RF,20,10,0,-1,39.8,90,-1,11
 DNI,SVM,0,0,Linear,-1,40.3,90,0.5,4
 DNI,ZR,0,0,0,0,40.3,90,-1,4
 DNI,KNN,0,0,euclidean,0,38.888888888888886,100,-1,32
 DNI,RF,10,10,0,-1,46.666666666666664,100,-1,19
 DNI,SVM,0,0,Linear,-1,46.22222222222222,100,0.5,16
 DNI,ZR,0,0,0,0,47.333333333333336,100,-1,16
 KMT,KNN,0,0,braycurtis,0,3.9,10,-1,3
 KMT,RF,10,10,0,-1,3.9,10,-1,2
 KMT,SVM,0,0,Linear,-1,4.3,10,0.5,2
 KMT,ZR,0,0,0,0,3.4,10,-1,2
 KMT,KNN,0,0,euclidean,0,9.2,20,-1,14
 KMT,RF,10,40,0,-1,9.3,20,-1,11
 KMT,SVM,0,0,Linear,-1,10.0,20,0.5,11
 KMT,ZR,0,0,0,0,8.7,20,-1,9
 KMT,KNN,0,0,euclidean,0,16.6,30,-1,14
 KMT,RF,10,10,0,-1,15.0,30,-1,13
 KMT,SVM,0,0,Linear,-1,14.1,30,0.5,11
 KMT,ZR,0,0,0,0,13.5,30,-1,6
 KMT,KNN,0,0,euclidean,0,23.8,40,-1,30
 KMT,RF,10,20,0,-1,21.8,40,-1,36
 KMT,SVM,0,0,Linear,-1,21.5,40,0.5,37
 KMT,ZR,0,0,0,0,21.8,40,-1,40
 KMT,KNN,0,0,euclidean,0,24.7,50,-1,26
 KMT,RF,10,50,0,-1,25.6,50,-1,31
 KMT,SVM,0,0,Linear,-1,26.6,50,0.5,27
 KMT,ZR,0,0,0,0,26.9,50,-1,27
 KMT,KNN,0,0,euclidean,0,29.2,60,-1,38
 KMT,RF,10,40,0,-1,30.7,60,-1,25
 KMT,SVM,0,0,Linear,-1,31.6,60,0.5,22
 KMT,ZR,0,0,0,0,31.7,60,-1,22
 KMT,KNN,0,0,chebyshev,0,37.9,70,-1,49
 KMT,RF,20,20,0,-1,39.1,70,-1,55
 KMT,SVM,0,0,Linear,-1,39.1,70,0.5,57
 KMT,ZR,0,0,0,0,39.9,70,-1,57
 KMT,KNN,0,0,euclidean,0,42.6,80,-1,36
 KMT,RF,20,30,0,-1,43.3,80,-1,30
 KMT,SVM,0,0,Linear,-1,43.9,80,0.5,30
 KMT,ZR,0,0,0,0,43.9,80,-1,30
 KMT,KNN,0,0,euclidean,0,48.9,90,-1,44
