Stock,Algorithm,Estimators,Depth,Metric,No_of_features,Model_Score,Future_day,Our_test_score
 DCF,KNN,0,0,euclidean,0,0.6008583690987125,90,22
 DOC,KNN,0,0,euclidean,0,0.7304347826086957,10,10
 DFS,KNN,0,0,euclidean,0,0.6005586592178771,90,60
 DHX,KNN,0,0,canberra,0,0.6534090909090909,90,50
 DNI,KNN,0,0,hamming,0,0.5091863517060368,70,38
 DKS,KNN,0,0,euclidean,0,0.6316666666666667,80,46
 DK,KNN,0,0,hamming,0,0.48668280871670705,90,55
 DCF,KNN,0,0,euclidean,0,0.6,100,7
 DOC,KNN,0,0,hamming,0,0.35514018691588783,20,9
 DFS,KNN,0,0,manhattan,0,0.7,100,52
 DHX,KNN,0,0,hamming,0,0.48546511627906974,100,56
 DK,KNN,0,0,braycurtis,0,0.6148148148148148,100,77
 DKS,KNN,0,0,canberra,0,0.6554054054054054,90,57
 DNI,KNN,0,0,hamming,0,0.5291777188328912,80,68
 DOC,KNN,0,0,canberra,0,0.6565656565656566,30,14
 DTV,KNN,0,0,error,0,-1,10,-1
 DTV,KNN,0,0,error,0,-1,20,-1
 DTV,KNN,0,0,error,0,-1,30,-1
 DTV,KNN,0,0,error,0,-1,40,-1
 DTV,KNN,0,0,error,0,-1,50,-1
 DTV,KNN,0,0,error,0,-1,60,-1
 DTV,KNN,0,0,error,0,-1,70,-1
 DTV,KNN,0,0,error,0,-1,80,-1
 DTV,KNN,0,0,error,0,-1,90,-1
 DTV,KNN,0,0,error,0,-1,100,-1
 DOC,KNN,0,0,euclidean,0,0.6153846153846154,40,20
 DRI,KNN,0,0,hamming,0,0.5191122071516646,10,7
 DKS,KNN,0,0,braycurtis,0,0.6267123287671232,100,59
 DS,KNN,0,0,manhattan,0,0.5662100456621004,10,5
 DNI,KNN,0,0,hamming,0,0.5254691689008043,90,34
 DTF,KNN,0,0,euclidean,0,0.9325,10,10
 DOC,KNN,0,0,euclidean,0,0.5903614457831325,50,29
 DRI,KNN,0,0,braycurtis,0,0.5317559153175592,20,10
 DS,KNN,0,0,hamming,0,0.47919876733436056,20,14
 DOC,KNN,0,0,braycurtis,0,0.64,60,29
 DTF,KNN,0,0,manhattan,0,0.8775252525252525,20,20
 DNI,KNN,0,0,chebyshev,0,0.6490514905149052,100,58
 DY,KNN,0,0,canberra,0,0.499383477188656,10,5
 DOC,KNN,0,0,braycurtis,0,0.6417910447761194,70,44
 DS,KNN,0,0,canberra,0,0.6427457098283932,30,21
 DRI,KNN,0,0,euclidean,0,0.5257861635220126,30,16
 DTF,KNN,0,0,euclidean,0,0.8073979591836735,30,30
 ECT,KNN,0,0,hamming,0,0.45692883895131087,10,8
 DOC,KNN,0,0,manhattan,0,0.6271186440677966,80,59
 DY,KNN,0,0,euclidean,0,0.5815691158156912,20,18
 DS,KNN,0,0,euclidean,0,0.617693522906793,40,33
 DOC,KNN,0,0,euclidean,0,0.5882352941176471,90,86
 ECT,KNN,0,0,manhattan,0,0.5945945945945946,20,15
 DRI,KNN,0,0,euclidean,0,0.6175349428208387,40,39
 DTF,KNN,0,0,euclidean,0,0.720360824742268,40,39
 DY,KNN,0,0,euclidean,0,0.6176100628930817,30,24
 DOC,KNN,0,0,euclidean,0,0.6976744186046512,100,87
 ECT,KNN,0,0,hamming,0,0.549800796812749,30,19
 DS,KNN,0,0,hamming,0,0.5104,50,36
 DRI,KNN,0,0,euclidean,0,0.5994865211810013,50,36
 DTF,KNN,0,0,chebyshev,0,0.65234375,50,30
 ECT,KNN,0,0,hamming,0,0.551440329218107,40,20
 DY,KNN,0,0,hamming,0,0.5082592121982211,40,24
 EDI,KNN,0,0,hamming,0,0.6266666666666667,10,10
 EDF,KNN,0,0,euclidean,0,0.691358024691358,10,9
 DS,KNN,0,0,hamming,0,0.5105348460291734,60,39
 DRI,KNN,0,0,braycurtis,0,0.6757457846952011,60,37
 ECT,KNN,0,0,hamming,0,0.548936170212766,50,25
 EDI,KNN,0,0,euclidean,0,0.5492957746478874,20,14
 DTF,KNN,0,0,braycurtis,0,0.6828947368421052,60,42
 EDF,KNN,0,0,hamming,0,0.4085106382978723,20,13
 DY,KNN,0,0,euclidean,0,0.5892169448010269,50,28
 DS,KNN,0,0,canberra,0,0.6847290640394089,70,45
 ECT,KNN,0,0,hamming,0,0.6211453744493393,60,32
 EDI,KNN,0,0,manhattan,0,0.6343283582089553,30,12
 EDF,KNN,0,0,braycurtis,0,0.748898678414097,30,13
 DRI,KNN,0,0,hamming,0,0.48623853211009177,70,42
 DTF,KNN,0,0,canberra,0,0.7034574468085106,70,30
 EDI,KNN,0,0,euclidean,0,0.6825396825396826,40,14
 DY,KNN,0,0,euclidean,0,0.5966277561608301,60,44
 ECT,KNN,0,0,canberra,0,0.6894977168949772,70,46
 DS,KNN,0,0,euclidean,0,0.6389351081530782,80,51
 EDF,KNN,0,0,braycurtis,0,0.7397260273972602,40,20
 DRI,KNN,0,0,hamming,0,0.552317880794702,80,51
 EDI,KNN,0,0,euclidean,0,0.7033898305084746,50,35
 ECT,KNN,0,0,euclidean,0,0.6682464454976303,80,47
 DTF,KNN,0,0,chebyshev,0,0.5483870967741935,80,58
 EDF,KNN,0,0,euclidean,0,0.6445497630331753,50,36
 DS,KNN,0,0,euclidean,0,0.627318718381113,90,53
 DY,KNN,0,0,euclidean,0,0.6146788990825688,70,46
 EDI,KNN,0,0,hamming,0,0.5636363636363636,60,44
 ECT,KNN,0,0,canberra,0,0.7389162561576355,90,57
 DRI,KNN,0,0,euclidean,0,0.6559571619812584,90,72
 EDF,KNN,0,0,hamming,0,0.5320197044334976,60,42
 DTF,KNN,0,0,euclidean,0,0.626358695652174,90,50
 EDI,KNN,0,0,euclidean,0,0.7058823529411765,70,56
 DS,KNN,0,0,manhattan,0,0.6068376068376068,100,64
 DY,KNN,0,0,braycurtis,0,0.671523178807947,80,64
 ECT,KNN,0,0,manhattan,0,0.6923076923076923,100,53
 EDF,KNN,0,0,canberra,0,0.8051282051282052,70,27
 EDI,KNN,0,0,hamming,0,0.574468085106383,80,47
 DRI,KNN,0,0,manhattan,0,0.6752368064952639,100,71
 DTF,KNN,0,0,euclidean,0,0.6098901098901099,100,24
 EEX,KNN,0,0,error,0,-1,10,-1
 EEX,KNN,0,0,error,0,-1,20,-1
 EDF,KNN,0,0,euclidean,0,0.7379679144385026,80,53
 EEX,KNN,0,0,error,0,-1,30,-1
 EEX,KNN,0,0,error,0,-1,40,-1
 DY,KNN,0,0,braycurtis,0,0.6452476572958501,90,54
 EEX,KNN,0,0,error,0,-1,50,-1
 EEX,KNN,0,0,error,0,-1,60,-1
 EEX,KNN,0,0,error,0,-1,70,-1
 EEX,KNN,0,0,error,0,-1,80,-1
 EEX,KNN,0,0,error,0,-1,90,-1
 EEX,KNN,0,0,error,0,-1,100,-1
 EDI,KNN,0,0,hamming,0,0.5,90,59
 EDF,KNN,0,0,euclidean,0,0.7150837988826816,90,63
 EDI,KNN,0,0,euclidean,0,0.7051282051282052,100,84
 EFR,KNN,0,0,euclidean,0,0.8516666666666667,10,10
 DY,KNN,0,0,braycurtis,0,0.6197564276048715,100,70
 EIX,KNN,0,0,hamming,0,0.7533908754623921,10,3
 EGP,KNN,0,0,euclidean,0,0.6781750924784217,10,10
 EDF,KNN,0,0,euclidean,0,0.7192982456140351,100,87
 ENIC,KNN,0,0,error,0,-1,10,-1
 ENIC,KNN,0,0,error,0,-1,20,-1
 ENIC,KNN,0,0,error,0,-1,30,-1
 ENIC,KNN,0,0,error,0,-1,40,-1
 ENIC,KNN,0,0,error,0,-1,50,-1
 ENIC,KNN,0,0,error,0,-1,60,-1
 ENIC,KNN,0,0,error,0,-1,70,-1
 EFR,KNN,0,0,manhattan,0,0.7820945945945946,20,20
 ENIC,KNN,0,0,error,0,-1,80,-1
 ENIC,KNN,0,0,error,0,-1,90,-1
 ENIC,KNN,0,0,error,0,-1,100,-1
 EIX,KNN,0,0,hamming,0,0.4520547945205479,20,13
 EGP,KNN,0,0,euclidean,0,0.5317559153175592,20,12
 ESI,KNN,0,0,manhattan,0,0.5841584158415841,10,6
 ENIA,KNN,0,0,manhattan,0,0.5906288532675709,10,8
 EFR,KNN,0,0,euclidean,0,0.7208904109589042,30,30
 ES,KNN,0,0,euclidean,0,0.7940813810110974,10,10
 EOG,KNN,0,0,hamming,0,0.44882860665844637,10,6
 ESI,KNN,0,0,canberra,0,0.6021505376344086,20,12
 EIX,KNN,0,0,braycurtis,0,0.6138364779874214,30,15
 EGP,KNN,0,0,euclidean,0,0.5408805031446541,30,27
 ESI,KNN,0,0,manhattan,0,0.7411764705882353,30,21
 EFR,KNN,0,0,braycurtis,0,0.7413194444444444,40,40
 ENIA,KNN,0,0,euclidean,0,0.5653798256537983,20,20
 ES,KNN,0,0,euclidean,0,0.6400996264009963,20,17
 EOG,KNN,0,0,euclidean,0,0.5628891656288917,20,14
 ESI,KNN,0,0,euclidean,0,0.5714285714285714,40,29
 EIX,KNN,0,0,euclidean,0,0.6264294790343075,40,38
 EGP,KNN,0,0,euclidean,0,0.5832274459974587,40,37
 EFR,KNN,0,0,hamming,0,0.43133802816901406,50,34
 ENIA,KNN,0,0,braycurtis,0,0.6427672955974842,30,22
 ESI,KNN,0,0,euclidean,0,0.6231884057971014,50,28
 ES,KNN,0,0,euclidean,0,0.539622641509434,30,18
 EOG,KNN,0,0,manhattan,0,0.6339622641509434,30,20
 EFR,KNN,0,0,chebyshev,0,0.6267857142857143,60,54
 ESI,KNN,0,0,canberra,0,0.7540983606557377,60,29
 EIX,KNN,0,0,hamming,0,0.4980744544287548,50,31
 EGP,KNN,0,0,euclidean,0,0.6405648267008985,50,32
 ENIA,KNN,0,0,braycurtis,0,0.6975857687420585,40,29
 ES,KNN,0,0,canberra,0,0.6861499364675985,40,18
 ESI,KNN,0,0,euclidean,0,0.6981132075471698,70,43
 EOG,KNN,0,0,euclidean,0,0.627700127064803,40,26
 EFR,KNN,0,0,hamming,0,0.4257246376811594,70,31
 EIX,KNN,0,0,euclidean,0,0.6433203631647212,60,46
 EGP,KNN,0,0,braycurtis,0,0.6718547341115434,60,37
 ESI,KNN,0,0,hamming,0,0.5555555555555556,80,47
 ENIA,KNN,0,0,canberra,0,0.675224646983312,50,39
 ES,KNN,0,0,manhattan,0,0.6546854942233633,50,31
 EOG,KNN,0,0,euclidean,0,0.637997432605905,50,37
 EFR,KNN,0,0,braycurtis,0,0.7022058823529411,80,45
 ESI,KNN,0,0,braycurtis,0,0.8378378378378378,90,71
 EGP,KNN,0,0,canberra,0,0.672346002621232,70,46
 EIX,KNN,0,0,euclidean,0,0.6500655307994757,70,42
 ESI,KNN,0,0,hamming,0,0.6896551724137931,100,60
 ENIA,KNN,0,0,euclidean,0,0.6446173800259404,60,47
 ES,KNN,0,0,manhattan,0,0.6770428015564203,60,42
 EFR,KNN,0,0,braycurtis,0,0.6828358208955224,90,63
 EOG,KNN,0,0,braycurtis,0,0.6640726329442282,60,47
 EIX,KNN,0,0,hamming,0,0.6105960264900663,80,68
 EGP,KNN,0,0,manhattan,0,0.6582781456953642,80,50
 ENIA,KNN,0,0,euclidean,0,0.6330275229357798,70,41
 EFR,KNN,0,0,braycurtis,0,0.7215909090909091,100,74
 ES,KNN,0,0,euclidean,0,0.6644823066841415,70,70
 EOG,KNN,0,0,braycurtis,0,0.6644823066841415,70,45
 EGP,KNN,0,0,euclidean,0,0.6398929049531459,90,54
 EIX,KNN,0,0,euclidean,0,0.6974564926372155,90,60
 ESRT,KNN,0,0,manhattan,0,0.7788461538461539,10,3
 ENIA,KNN,0,0,euclidean,0,0.6675496688741722,80,68
 ES,KNN,0,0,euclidean,0,0.6794701986754967,80,80
 EOG,KNN,0,0,manhattan,0,0.6516556291390728,80,54
 ESRT,KNN,0,0,manhattan,0,0.6666666666666666,20,14
 EGP,KNN,0,0,euclidean,0,0.6346414073071719,100,90
 EIX,KNN,0,0,hamming,0,0.5602165087956699,100,61
 ENIA,KNN,0,0,euclidean,0,0.6639892904953146,90,90
 ESRT,KNN,0,0,braycurtis,0,0.7159090909090909,30,20
 ES,KNN,0,0,canberra,0,0.7751004016064257,90,53
 EOG,KNN,0,0,braycurtis,0,0.6680053547523427,90,59
 ESRT,KNN,0,0,manhattan,0,0.775,40,25
 ETV,KNN,0,0,euclidean,0,0.8692307692307693,10,8
 ET,KNN,0,0,euclidean,0,0.5322128851540616,10,9
 ENIA,KNN,0,0,hamming,0,0.5656292286874154,100,84
 ES,KNN,0,0,braycurtis,0,0.7550744248985115,100,66
 EOG,KNN,0,0,braycurtis,0,0.652232746955345,100,82
 ESRT,KNN,0,0,hamming,0,0.5833333333333334,50,17
 FG,KNN,0,0,error,0,-1,10,-1
 FG,KNN,0,0,error,0,-1,20,-1
 FG,KNN,0,0,error,0,-1,30,-1
 FG,KNN,0,0,error,0,-1,40,-1
 FG,KNN,0,0,error,0,-1,50,-1
 ETV,KNN,0,0,manhattan,0,0.8125,20,5
 FG,KNN,0,0,error,0,-1,60,-1
 FG,KNN,0,0,error,0,-1,70,-1
 FG,KNN,0,0,error,0,-1,80,-1
 FG,KNN,0,0,error,0,-1,90,-1
 ET,KNN,0,0,braycurtis,0,0.6048158640226629,20,7
 FG,KNN,0,0,error,0,-1,100,-1
 ESRT,KNN,0,0,euclidean,0,0.71875,60,48
 EVRI,KNN,0,0,euclidean,0,0.5177165354330708,10,7
 EV,KNN,0,0,canberra,0,0.6461159062885327,10,8
 ESRT,KNN,0,0,euclidean,0,0.7142857142857143,70,67
 ETV,KNN,0,0,euclidean,0,0.7341269841269841,30,15
 F,KNN,0,0,canberra,0,0.6128236744759556,10,7
 FDX,KNN,0,0,hamming,0,0.5536374845869297,10,6
 ET,KNN,0,0,manhattan,0,0.667621776504298,30,6
 EVRI,KNN,0,0,canberra,0,0.642,20,15
 ESRT,KNN,0,0,hamming,0,0.5833333333333334,80,66
 ETV,KNN,0,0,braycurtis,0,0.7379032258064516,40,26
 EV,KNN,0,0,hamming,0,0.37733499377334995,20,15
 F,KNN,0,0,manhattan,0,0.5778331257783312,20,10
 FDX,KNN,0,0,euclidean,0,0.5404732254047323,20,11
 ESRT,KNN,0,0,euclidean,0,0.85,90,57
 ET,KNN,0,0,braycurtis,0,0.6927536231884058,40,21
 EVRI,KNN,0,0,euclidean,0,0.6463414634146342,30,20
 ETV,KNN,0,0,canberra,0,0.7192622950819673,50,36
 ESRT,KNN,0,0,hamming,0,0.8125,100,55
 EV,KNN,0,0,euclidean,0,0.5584905660377358,30,25
 EVRI,KNN,0,0,euclidean,0,0.6838842975206612,40,40
 FDX,KNN,0,0,manhattan,0,0.6226415094339622,30,24
 F,KNN,0,0,euclidean,0,0.5748427672955975,30,23
 ET,KNN,0,0,braycurtis,0,0.7346041055718475,50,35
 ETV,KNN,0,0,manhattan,0,0.6916666666666667,60,16
 EVRI,KNN,0,0,hamming,0,0.49789915966386555,50,32
 EV,KNN,0,0,hamming,0,0.44726810673443457,40,27
 FNB,KNN,0,0,manhattan,0,0.6621454993834772,10,6
 ET,KNN,0,0,euclidean,0,0.6943620178041543,60,49
 FDX,KNN,0,0,braycurtis,0,0.6429479034307497,40,24
 F,KNN,0,0,euclidean,0,0.590851334180432,40,32
 ETV,KNN,0,0,hamming,0,0.4173728813559322,70,24
 EVRI,KNN,0,0,euclidean,0,0.6581196581196581,60,48
 EV,KNN,0,0,hamming,0,0.4865211810012837,50,36
 ET,KNN,0,0,euclidean,0,0.6846846846846847,70,61
 ETV,KNN,0,0,hamming,0,0.44396551724137934,80,42
 FNB,KNN,0,0,braycurtis,0,0.5541718555417185,20,7
 F,KNN,0,0,manhattan,0,0.6290115532734275,50,30
 FDX,KNN,0,0,hamming,0,0.4634146341463415,50,36
 EVRI,KNN,0,0,manhattan,0,0.6565217391304348,70,48
 ETV,KNN,0,0,euclidean,0,0.6228070175438597,90,65
 EV,KNN,0,0,euclidean,0,0.648508430609598,60,51
 ET,KNN,0,0,manhattan,0,0.709726443768997,80,44
 FNB,KNN,0,0,manhattan,0,0.539622641509434,30,12
 FDX,KNN,0,0,hamming,0,0.4721141374837873,60,47
 F,KNN,0,0,euclidean,0,0.6212710765239948,60,46
 EVRI,KNN,0,0,canberra,0,0.6747787610619469,80,45
 ETV,KNN,0,0,euclidean,0,0.6272321428571429,100,99
 ET,KNN,0,0,hamming,0,0.5907692307692308,90,83
 EV,KNN,0,0,euclidean,0,0.6710353866317169,70,65
 EVRI,KNN,0,0,euclidean,0,0.6058558558558559,90,65
 FNB,KNN,0,0,canberra,0,0.6035578144853876,40,24
 FDX,KNN,0,0,braycurtis,0,0.6788990825688074,70,50
 F,KNN,0,0,euclidean,0,0.6225425950196593,70,52
 ET,KNN,0,0,hamming,0,0.6105919003115264,100,88
 EVRI,KNN,0,0,manhattan,0,0.6376146788990825,100,67
 EV,KNN,0,0,euclidean,0,0.6582781456953642,80,80
 FDX,KNN,0,0,hamming,0,0.5072847682119205,80,43
 F,KNN,0,0,euclidean,0,0.623841059602649,80,71
 FNB,KNN,0,0,euclidean,0,0.540436456996149,50,33
 EV,KNN,0,0,hamming,0,0.5261044176706827,90,35
 FOF,KNN,0,0,euclidean,0,0.9084821428571429,10,10
 FNF,KNN,0,0,euclidean,0,0.691089108910891,10,10
 F,KNN,0,0,manhattan,0,0.6157965194109772,90,59
 FDX,KNN,0,0,euclidean,0,0.6305220883534136,90,68
 FNB,KNN,0,0,hamming,0,0.4708171206225681,60,38
 FOF,KNN,0,0,manhattan,0,0.8227272727272728,20,14
 FNF,KNN,0,0,hamming,0,0.41448692152917505,20,14
 EV,KNN,0,0,hamming,0,0.5182679296346414,100,62
 F,KNN,0,0,euclidean,0,0.6292286874154263,100,72
 FDX,KNN,0,0,canberra,0,0.6833558863328822,100,66
 FNB,KNN,0,0,canberra,0,0.6605504587155964,70,30
 FRAC,KNN,0,0,error,0,-1,10,-1
 FRAC,KNN,0,0,error,0,-1,20,-1
 FRAC,KNN,0,0,error,0,-1,30,-1
 FRAC,KNN,0,0,error,0,-1,40,-1
 FRAC,KNN,0,0,error,0,-1,50,-1
 FOF,KNN,0,0,euclidean,0,0.6412037037037037,30,29
 FRAC,KNN,0,0,error,0,-1,60,-1
 FRAC,KNN,0,0,error,0,-1,70,-1
 FRAC,KNN,0,0,error,0,-1,80,-1
 FRAC,KNN,0,0,error,0,-1,90,-1
 FNF,KNN,0,0,manhattan,0,0.6646216768916156,30,17
 FRAC,KNN,0,0,error,0,-1,100,-1
 FOF,KNN,0,0,manhattan,0,0.6674528301886793,40,32
 FNB,KNN,0,0,braycurtis,0,0.6317880794701987,80,60
 FRT,KNN,0,0,manhattan,0,0.6831072749691739,10,10
 FNF,KNN,0,0,euclidean,0,0.6029106029106029,40,35
 FSS,KNN,0,0,euclidean,0,0.5326757090012331,10,9
 FUN,KNN,0,0,euclidean,0,0.6855733662145499,10,9
 GD,KNN,0,0,euclidean,0,0.7324290998766955,10,5
 FOF,KNN,0,0,euclidean,0,0.5673076923076923,50,34
 FNF,KNN,0,0,euclidean,0,0.6659619450317125,50,33
 FNB,KNN,0,0,hamming,0,0.5435073627844712,90,53
 FRT,KNN,0,0,hamming,0,0.37858032378580325,20,14
 GD,KNN,0,0,braycurtis,0,0.6114570361145704,20,12
 FSS,KNN,0,0,euclidean,0,0.5379825653798257,20,17
 FUN,KNN,0,0,euclidean,0,0.5790784557907845,20,20
 FOF,KNN,0,0,euclidean,0,0.5612745098039216,60,50
 FNF,KNN,0,0,euclidean,0,0.6838709677419355,60,54
 FNB,KNN,0,0,braycurtis,0,0.6427604871447903,100,61
 FRT,KNN,0,0,manhattan,0,0.6050314465408805,30,13
 FOF,KNN,0,0,hamming,0,0.39,70,43
 FSS,KNN,0,0,manhattan,0,0.579874213836478,30,19
 GD,KNN,0,0,euclidean,0,0.559748427672956,30,15
 FUN,KNN,0,0,euclidean,0,0.5811320754716981,30,18
 FNF,KNN,0,0,hamming,0,0.649890590809628,70,20
 GDO,KNN,0,0,euclidean,0,0.9865771812080537,10,10
 FOF,KNN,0,0,braycurtis,0,0.6887755102040817,80,63
 FRT,KNN,0,0,euclidean,0,0.6048284625158831,40,25
 FNF,KNN,0,0,manhattan,0,0.7527839643652561,80,48
 GD,KNN,0,0,euclidean,0,0.6048284625158831,40,19
 FSS,KNN,0,0,braycurtis,0,0.5959339263024143,40,40
 FUN,KNN,0,0,hamming,0,0.44599745870393903,40,26
 GDO,KNN,0,0,euclidean,0,0.9620689655172414,20,18
 FOF,KNN,0,0,hamming,0,0.4895833333333333,90,58
 FNF,KNN,0,0,manhattan,0,0.7573696145124716,90,68
 FRT,KNN,0,0,euclidean,0,0.6187419768934531,50,29
 GD,KNN,0,0,manhattan,0,0.6495507060333762,50,29
 FSS,KNN,0,0,manhattan,0,0.6123234916559692,50,36
 FUN,KNN,0,0,chebyshev,0,0.5930680359435173,50,35
 GDO,KNN,0,0,euclidean,0,0.875886524822695,30,30
 FOF,KNN,0,0,euclidean,0,0.625,100,90
 FNF,KNN,0,0,euclidean,0,0.7505773672055427,100,79
 GDO,KNN,0,0,euclidean,0,0.8102189781021898,40,36
 FRT,KNN,0,0,manhattan,0,0.6900129701686122,60,37
 GD,KNN,0,0,canberra,0,0.74189364461738,60,23
 FSS,KNN,0,0,euclidean,0,0.6108949416342413,60,46
 FUN,KNN,0,0,euclidean,0,0.6095979247730221,60,38
 GDO,KNN,0,0,braycurtis,0,0.7819548872180451,50,14
 GJP,KNN,0,0,euclidean,0,0.9,10,10
 GDV,KNN,0,0,euclidean,0,0.795,10,6
 FRT,KNN,0,0,hamming,0,0.5609436435124509,70,49
 GD,KNN,0,0,canberra,0,0.709043250327654,70,40
 GGT,KNN,0,0,euclidean,0,0.7299630086313194,10,10
 FSS,KNN,0,0,euclidean,0,0.6055045871559633,70,53
 FUN,KNN,0,0,euclidean,0,0.6343381389252949,70,45
 GJP,KNN,0,0,braycurtis,0,0.8137254901960784,20,20
 GDO,KNN,0,0,hamming,0,0.562015503875969,60,20
 GDV,KNN,0,0,braycurtis,0,0.6418918918918919,20,12
 GJP,KNN,0,0,chebyshev,0,0.6808510638297872,30,17
 GDO,KNN,0,0,hamming,0,0.396,70,28
 FRT,KNN,0,0,canberra,0,0.7059602649006622,80,43
 GD,KNN,0,0,braycurtis,0,0.6966887417218544,80,59
 GGT,KNN,0,0,manhattan,0,0.6089663760896638,20,10
 FSS,KNN,0,0,canberra,0,0.6344370860927152,80,53
 FUN,KNN,0,0,hamming,0,0.5033112582781457,80,46
 GJP,KNN,0,0,euclidean,0,0.6395348837209303,40,26
 GDV,KNN,0,0,manhattan,0,0.5976027397260274,30,18
 GDO,KNN,0,0,hamming,0,0.36363636363636365,80,24
 FRT,KNN,0,0,braycurtis,0,0.6854082998661312,90,74
 GJP,KNN,0,0,euclidean,0,0.6153846153846154,50,23
 GGT,KNN,0,0,canberra,0,0.6415094339622641,30,19
 GD,KNN,0,0,canberra,0,0.7563587684069611,90,52
 FSS,KNN,0,0,manhattan,0,0.6265060240963856,90,73
 FUN,KNN,0,0,euclidean,0,0.677376171352075,90,68
 GDO,KNN,0,0,euclidean,0,0.6794871794871795,90,53
 GDV,KNN,0,0,braycurtis,0,0.6284722222222222,40,31
 GJP,KNN,0,0,euclidean,0,0.7,60,52
 GDO,KNN,0,0,euclidean,0,0.7035398230088495,100,79
 FRT,KNN,0,0,hamming,0,0.6048714479025711,100,93
 GD,KNN,0,0,euclidean,0,0.7185385656292287,100,77
 GGT,KNN,0,0,euclidean,0,0.6073697585768743,40,18
 FSS,KNN,0,0,euclidean,0,0.6156968876860622,100,90
 FUN,KNN,0,0,euclidean,0,0.6549391069012178,100,78
 GDV,KNN,0,0,hamming,0,0.4507042253521127,50,34
 GJP,KNN,0,0,euclidean,0,0.7580645161290323,70,60
 GLOP,KNN,0,0,manhattan,0,0.7297297297297297,10,4
 GJP,KNN,0,0,euclidean,0,0.8703703703703703,80,71
 GMZ,KNN,0,0,euclidean,0,0.65625,10,8
 GMED,KNN,0,0,braycurtis,0,0.5308641975308642,10,10
 GDV,KNN,0,0,hamming,0,0.48035714285714287,60,34
 GGT,KNN,0,0,canberra,0,0.6572528883183568,50,35
 GNC,KNN,0,0,manhattan,0,0.5434782608695652,10,5
 GLW,KNN,0,0,canberra,0,0.5795314426633785,10,5
 GLOP,KNN,0,0,euclidean,0,0.5454545454545454,20,15
 GJP,KNN,0,0,hamming,0,0.717391304347826,90,64
 GMZ,KNN,0,0,hamming,0,0.36363636363636365,20,8
 GMED,KNN,0,0,hamming,0,0.512987012987013,20,12
 GNC,KNN,0,0,euclidean,0,0.6126126126126126,20,11
 GLOP,KNN,0,0,canberra,0,0.6896551724137931,30,14
 GDV,KNN,0,0,hamming,0,0.5054347826086957,70,46
 GJP,KNN,0,0,euclidean,0,0.7894736842105263,100,59
 GGT,KNN,0,0,braycurtis,0,0.6523994811932555,60,37
 GMZ,KNN,0,0,hamming,0,0.475,30,9
 GLW,KNN,0,0,euclidean,0,0.5242839352428393,20,19
 GMED,KNN,0,0,braycurtis,0,0.7054794520547946,30,21
 GNC,KNN,0,0,euclidean,0,0.5841121495327103,30,27
 GLOP,KNN,0,0,hamming,0,0.42,40,20
 GDV,KNN,0,0,euclidean,0,0.6672794117647058,80,51
 GMZ,KNN,0,0,euclidean,0,0.7777777777777778,40,22
 GMED,KNN,0,0,manhattan,0,0.7608695652173914,40,30
 GGT,KNN,0,0,euclidean,0,0.6526867627785059,70,43
 GLOP,KNN,0,0,braycurtis,0,0.6666666666666666,50,27
 GNC,KNN,0,0,hamming,0,0.46601941747572817,40,20
 GLW,KNN,0,0,euclidean,0,0.5974842767295597,30,27
 GMZ,KNN,0,0,canberra,0,0.859375,50,35
 GMED,KNN,0,0,braycurtis,0,0.7384615384615385,50,33
 GDV,KNN,0,0,euclidean,0,0.6380597014925373,90,69
 GLOP,KNN,0,0,hamming,0,0.5588235294117647,60,17
 GNC,KNN,0,0,hamming,0,0.5202020202020202,50,30
 GGT,KNN,0,0,euclidean,0,0.6450331125827815,80,50
 GMZ,KNN,0,0,canberra,0,0.8392857142857143,60,43
 GLW,KNN,0,0,braycurtis,0,0.6213468869123253,40,21
 GMED,KNN,0,0,canberra,0,0.8114754098360656,60,34
 GLOP,KNN,0,0,manhattan,0,0.8846153846153846,70,12
 GNC,KNN,0,0,braycurtis,0,0.6473684210526316,60,30
 GDV,KNN,0,0,manhattan,0,0.7026515151515151,100,88
 GMZ,KNN,0,0,euclidean,0,0.75,70,66
 GMED,KNN,0,0,euclidean,0,0.7807017543859649,70,58
 GLOP,KNN,0,0,canberra,0,0.8888888888888888,80,45
 GGT,KNN,0,0,manhattan,0,0.6706827309236948,90,54
 GNC,KNN,0,0,euclidean,0,0.6538461538461539,70,42
 GLW,KNN,0,0,canberra,0,0.6585365853658537,50,34
 GMZ,KNN,0,0,braycurtis,0,0.9,80,52
 GNT,KNN,0,0,canberra,0,0.7573221757322176,10,10
 GLOP,KNN,0,0,euclidean,0,0.8,90,73
 GMED,KNN,0,0,manhattan,0,0.7924528301886793,80,58
 GNC,KNN,0,0,manhattan,0,0.7126436781609196,80,50
 GMZ,KNN,0,0,euclidean,0,0.6875,90,71
 GLOP,KNN,0,0,euclidean,0,0.5,100,94
 GGT,KNN,0,0,euclidean,0,0.6928281461434371,100,65
 GNT,KNN,0,0,euclidean,0,0.6406926406926406,20,18
 GLW,KNN,0,0,hamming,0,0.5045395590142672,60,35
 GMED,KNN,0,0,hamming,0,0.6938775510204082,90,57
 GMZ,KNN,0,0,manhattan,0,0.9583333333333334,100,64
 GNC,KNN,0,0,braycurtis,0,0.6746987951807228,90,61
 GMED,KNN,0,0,braycurtis,0,0.8333333333333334,100,60
