Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 LAZ,SVM,0,0,Linear,15,0.6430868167202572,90,0.5,62
 LAZ,SVM,0,0,Linear,20,0.6351791530944625,100,5,53
 JTD,SVM,0,0,Linear,10,0.8414634146341463,10,5,3
 JTD,SVM,0,0,Linear,10,0.715547703180212,20,5,11
 JTD,SVM,0,0,Linear,20,0.6756272401433692,30,0.5,23
 JTD,SVM,0,0,Linear,10,0.6690909090909091,40,0.5,12
 JTD,SVM,0,0,Linear,15,0.559040590405904,50,0.5,13
 JTD,SVM,0,0,Linear,15,0.5842696629213483,60,0.5,47
 JTD,SVM,0,0,Linear,10,0.6254752851711026,70,0.5,58
 JTD,SVM,0,0,Linear,10,0.638996138996139,80,100,42
 JTD,SVM,0,0,Linear,10,0.6333333333333333,90,5,71
 JTD,SVM,0,0,Linear,10,0.6553784860557769,100,5,83
 FRAC,SVM,0,0,Linear,10,0.6082474226804123,10,100,7
 FRAC,SVM,0,0,Linear,10,0.5955056179775281,20,0.5,9
 FRAC,SVM,0,0,Linear,15,0.5679012345679012,30,0.5,25
 FRAC,SVM,0,0,Linear,15,0.6712328767123288,40,100,26
 FRAC,SVM,0,0,Linear,15,0.6307692307692307,50,100,26
 FRAC,SVM,0,0,Linear,20,0.5263157894736842,60,0.5,27
 FRAC,SVM,0,0,Linear,10,0.6530612244897959,70,10,44
 FRAC,SVM,0,0,Linear,10,0.7317073170731707,80,5,42
 FRAC,SVM,0,0,Linear,10,0.6363636363636364,90,1,35
 FRAC,SVM,0,0,Linear,10,0.6,100,100,49
 KAI,SVM,0,0,Linear,10,0.5793814432989691,10,100,5
 KAI,SVM,0,0,Linear,10,0.5717255717255717,20,1,11
 KAI,SVM,0,0,Linear,20,0.6310272536687631,30,0.5,23
 KAI,SVM,0,0,Linear,10,0.6543340380549683,40,0.5,11
 KAI,SVM,0,0,Linear,20,0.5810234541577826,50,100,37
 KAI,SVM,0,0,Linear,15,0.5698924731182796,60,100,29
 KAI,SVM,0,0,Linear,10,0.5650759219088937,70,10,40
 KAI,SVM,0,0,Linear,20,0.5536105032822757,80,0.5,26
 KAI,SVM,0,0,Linear,15,0.5761589403973509,90,1,51
 KAI,SVM,0,0,Linear,20,0.5957683741648107,100,100,50
 AVNS,SVM,0,0,Linear,20,0.6238095238095238,10,0.5,4
 AVNS,SVM,0,0,Linear,15,0.45544554455445546,20,0.5,7
 AVNS,SVM,0,0,Linear,15,0.6443298969072165,30,0.5,16
 AVNS,SVM,0,0,Linear,10,0.7634408602150538,40,10,27
 AVNS,SVM,0,0,Linear,15,0.7247191011235955,50,100,33
 AVNS,SVM,0,0,Linear,10,0.6235294117647059,60,100,45
 AVNS,SVM,0,0,Linear,10,0.6481481481481481,70,100,62
 AVNS,SVM,0,0,Linear,10,0.577922077922078,80,0.5,47
 AVNS,SVM,0,0,Linear,15,0.547945205479452,90,0.5,47
 AVNS,SVM,0,0,Linear,10,0.717391304347826,100,1,48
 CO,SVM,0,0,Linear,10,0.5352622061482821,10,0.5,2
 CO,SVM,0,0,Linear,10,0.5963302752293578,20,0.5,9
 CO,SVM,0,0,Linear,10,0.5623836126629422,30,0.5,28
 CO,SVM,0,0,Linear,10,0.6710775047258979,40,10,29
 CO,SVM,0,0,Linear,15,0.6429942418426103,50,100,36
 CO,SVM,0,0,Linear,15,0.5847953216374269,60,0.5,34
 CO,SVM,0,0,Linear,20,0.6079207920792079,70,100,43
 CO,SVM,0,0,Linear,25,0.5553319919517102,80,5,59
 CO,SVM,0,0,Linear,15,0.588957055214724,90,0.5,36
 CO,SVM,0,0,Linear,10,0.5675675675675675,100,0.5,56
 
