Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,No_of_neighbors,Our_test_score
 BDC,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 BDC,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BDC,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 BDC,ZR,0,0,0,0,24.333333333333332,70,-1,-1,45
 BDC,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 BDC,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BDC,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 BDC,ZR,0,0,0,0,35.666666666666664,80,-1,-1,31
 BDC,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 BDC,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BDC,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 BDC,ZR,0,0,0,0,34.888888888888886,90,-1,-1,37
 BDC,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 BDC,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BDC,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 BDC,ZR,0,0,0,0,39.875,100,-1,-1,67
 MMU,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 MMU,ZR,0,0,0,0,9.222222222222221,10,-1,-1,10
 MMU,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 MMU,ZR,0,0,0,0,15.444444444444445,20,-1,-1,11
 MMU,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 MMU,ZR,0,0,0,0,20.11111111111111,30,-1,-1,30
 MMU,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 MMU,ZR,0,0,0,0,25.333333333333332,40,-1,-1,40
 MMU,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 MMU,ZR,0,0,0,0,30.22222222222222,50,-1,-1,49
 MMU,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 MMU,ZR,0,0,0,0,35.55555555555556,60,-1,-1,0
 MMU,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 MMU,ZR,0,0,0,0,21.666666666666668,70,-1,-1,42
 MMU,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 MMU,ZR,0,0,0,0,22.333333333333332,80,-1,-1,45
 MMU,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 MMU,ZR,0,0,0,0,33.0,90,-1,-1,9
 MMU,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 MMU,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 MMU,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 MMU,ZR,0,0,0,0,41.0,100,-1,-1,38
 UTX,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 UTX,ZR,0,0,0,0,6.444444444444445,10,-1,-1,7
 UTX,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 UTX,ZR,0,0,0,0,3.0,20,-1,-1,1
 UTX,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 UTX,ZR,0,0,0,0,15.0,30,-1,-1,0
 UTX,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 UTX,ZR,0,0,0,0,22.88888888888889,40,-1,-1,17
 UTX,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 UTX,ZR,0,0,0,0,25.77777777777778,50,-1,-1,49
 UTX,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 UTX,ZR,0,0,0,0,32.44444444444444,60,-1,-1,36
 UTX,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 UTX,ZR,0,0,0,0,43.111111111111114,70,-1,-1,53
 UTX,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 UTX,ZR,0,0,0,0,51.44444444444444,80,-1,-1,27
 UTX,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 UTX,ZR,0,0,0,0,53.44444444444444,90,-1,-1,7
 UTX,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 UTX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 UTX,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 UTX,ZR,0,0,0,0,56.75,100,-1,-1,37
 DNI,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 DNI,ZR,0,0,0,0,8.777777777777779,10,-1,-1,10
 DNI,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 DNI,ZR,0,0,0,0,8.777777777777779,20,-1,-1,9
 DNI,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 DNI,ZR,0,0,0,0,15.555555555555555,30,-1,-1,12
 DNI,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 DNI,ZR,0,0,0,0,10.777777777777779,40,-1,-1,37
 DNI,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 DNI,ZR,0,0,0,0,16.555555555555557,50,-1,-1,1
 DNI,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 DNI,ZR,0,0,0,0,23.22222222222222,60,-1,-1,14
 DNI,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 DNI,ZR,0,0,0,0,32.111111111111114,70,-1,-1,51
 DNI,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 DNI,ZR,0,0,0,0,40.111111111111114,80,-1,-1,11
 DNI,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 DNI,ZR,0,0,0,0,43.666666666666664,90,-1,-1,9
 DNI,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 DNI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 DNI,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 DNI,ZR,0,0,0,0,50.25,100,-1,-1,16
 CNX,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 CNX,ZR,0,0,0,0,1.8888888888888888,10,-1,-1,0
 CNX,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 CNX,ZR,0,0,0,0,5.888888888888889,20,-1,-1,1
 CNX,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 CNX,ZR,0,0,0,0,9.88888888888889,30,-1,-1,11
 CNX,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 CNX,ZR,0,0,0,0,15.88888888888889,40,-1,-1,25
 CNX,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 CNX,ZR,0,0,0,0,20.88888888888889,50,-1,-1,26
 CNX,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 CNX,ZR,0,0,0,0,26.22222222222222,60,-1,-1,34
 CNX,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 CNX,ZR,0,0,0,0,33.77777777777778,70,-1,-1,41
 CNX,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 CNX,ZR,0,0,0,0,40.22222222222222,80,-1,-1,22
 CNX,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 CNX,ZR,0,0,0,0,42.44444444444444,90,-1,-1,36
 CNX,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 CNX,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CNX,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 CNX,ZR,0,0,0,0,47.625,100,-1,-1,41
 ATO,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 ATO,ZR,0,0,0,0,10.0,10,-1,-1,10
 ATO,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 ATO,ZR,0,0,0,0,13.555555555555555,20,-1,-1,20
 ATO,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 ATO,ZR,0,0,0,0,9.666666666666666,30,-1,-1,26
 ATO,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 ATO,ZR,0,0,0,0,19.22222222222222,40,-1,-1,18
 ATO,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 ATO,ZR,0,0,0,0,30.333333333333332,50,-1,-1,41
 ATO,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 ATO,ZR,0,0,0,0,43.55555555555556,60,-1,-1,24
 ATO,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 ATO,ZR,0,0,0,0,52.111111111111114,70,-1,-1,66
 ATO,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 ATO,ZR,0,0,0,0,64.88888888888889,80,-1,-1,66
 ATO,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 ATO,ZR,0,0,0,0,74.33333333333333,90,-1,-1,42
 ATO,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 ATO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 ATO,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 ATO,ZR,0,0,0,0,82.0,100,-1,-1,49
 GGT,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 GGT,ZR,0,0,0,0,8.88888888888889,10,-1,-1,10
 GGT,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 GGT,ZR,0,0,0,0,7.555555555555555,20,-1,-1,5
 GGT,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 GGT,ZR,0,0,0,0,8.222222222222221,30,-1,-1,5
 GGT,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 GGT,ZR,0,0,0,0,18.444444444444443,40,-1,-1,23
 GGT,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 GGT,ZR,0,0,0,0,29.88888888888889,50,-1,-1,50
 GGT,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 GGT,ZR,0,0,0,0,39.77777777777778,60,-1,-1,14
 GGT,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 GGT,ZR,0,0,0,0,46.22222222222222,70,-1,-1,42
 GGT,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 GGT,ZR,0,0,0,0,50.333333333333336,80,-1,-1,25
 GGT,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 GGT,ZR,0,0,0,0,54.22222222222222,90,-1,-1,1
 GGT,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 GGT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GGT,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 GGT,ZR,0,0,0,0,59.375,100,-1,-1,17
 KT,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 KT,ZR,0,0,0,0,8.88888888888889,10,-1,-1,5
 KT,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 KT,ZR,0,0,0,0,2.111111111111111,20,-1,-1,10
 KT,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 KT,ZR,0,0,0,0,10.11111111111111,30,-1,-1,14
 KT,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 KT,ZR,0,0,0,0,20.333333333333332,40,-1,-1,10
 KT,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 KT,ZR,0,0,0,0,24.77777777777778,50,-1,-1,23
 KT,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 KT,ZR,0,0,0,0,35.888888888888886,60,-1,-1,20
 KT,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 KT,ZR,0,0,0,0,33.888888888888886,70,-1,-1,0
 KT,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 KT,ZR,0,0,0,0,45.111111111111114,80,-1,-1,43
 KT,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 KT,ZR,0,0,0,0,51.888888888888886,90,-1,-1,43
 KT,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 KT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KT,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 KT,ZR,0,0,0,0,52.0,100,-1,-1,42
 BHP,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 BHP,ZR,0,0,0,0,6.666666666666667,10,-1,-1,7
 BHP,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 BHP,ZR,0,0,0,0,11.222222222222221,20,-1,-1,12
 BHP,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 BHP,ZR,0,0,0,0,17.555555555555557,30,-1,-1,23
 BHP,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 BHP,ZR,0,0,0,0,26.333333333333332,40,-1,-1,23
 BHP,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 BHP,ZR,0,0,0,0,32.44444444444444,50,-1,-1,11
 BHP,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 BHP,ZR,0,0,0,0,34.666666666666664,60,-1,-1,40
 BHP,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 BHP,ZR,0,0,0,0,41.77777777777778,70,-1,-1,32
 BHP,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 BHP,ZR,0,0,0,0,46.333333333333336,80,-1,-1,22
 BHP,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 BHP,ZR,0,0,0,0,47.44444444444444,90,-1,-1,44
 BHP,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 BHP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BHP,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 BHP,ZR,0,0,0,0,52.125,100,-1,-1,50
 VVR,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 VVR,ZR,0,0,0,0,10.0,10,-1,-1,10
 VVR,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 VVR,ZR,0,0,0,0,16.444444444444443,20,-1,-1,20
 VVR,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 VVR,ZR,0,0,0,0,23.666666666666668,30,-1,-1,30
 VVR,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 VVR,ZR,0,0,0,0,30.77777777777778,40,-1,-1,40
 VVR,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 VVR,ZR,0,0,0,0,40.111111111111114,50,-1,-1,50
 VVR,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 VVR,ZR,0,0,0,0,5.0,60,-1,-1,39
 VVR,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 VVR,ZR,0,0,0,0,15.0,70,-1,-1,70
 VVR,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 VVR,ZR,0,0,0,0,26.22222222222222,80,-1,-1,0
 VVR,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 VVR,ZR,0,0,0,0,27.22222222222222,90,-1,-1,21
 VVR,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 VVR,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 VVR,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 VVR,ZR,0,0,0,0,31.0,100,-1,-1,50
 KMT,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 KMT,ZR,0,0,0,0,3.5555555555555554,10,-1,-1,2
 KMT,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 KMT,ZR,0,0,0,0,8.666666666666666,20,-1,-1,9
 KMT,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 KMT,ZR,0,0,0,0,14.333333333333334,30,-1,-1,6
 KMT,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 KMT,ZR,0,0,0,0,19.77777777777778,40,-1,-1,40
 KMT,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 KMT,ZR,0,0,0,0,26.88888888888889,50,-1,-1,27
 KMT,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 KMT,ZR,0,0,0,0,32.77777777777778,60,-1,-1,22
 KMT,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 KMT,ZR,0,0,0,0,38.0,70,-1,-1,57
 KMT,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 KMT,ZR,0,0,0,0,45.44444444444444,80,-1,-1,30
 KMT,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 KMT,ZR,0,0,0,0,46.888888888888886,90,-1,-1,50
 KMT,KNN,0,0,-1,-1,-1,100,-1,-1,-1
