Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 BHP,ZR,-1,-1,0,0,0.5533980582524272,70,-1,-1,-1,23
 BHP,RF,10,20,0,-1,0.5364526659412405,80,-1,-1,-1,43
 BHP,SVM,-1,-1,poly,-1,0.5277475516866159,80,100,-1,-1,46
 BHP,KNN,-1,-1,braycurtis,11,0.5331882480957563,80,-1,-1,9,46
 BHP,ZR,-1,-1,0,0,0.558215451577802,80,-1,-1,-1,37
 BHP,RF,10,20,0,-1,0.557628979143798,90,-1,-1,-1,50
 BHP,SVM,-1,-1,poly,-1,0.5773874862788145,90,100,-1,-1,52
 BHP,KNN,-1,-1,canberra,11,0.5301866081229418,90,-1,-1,9,57
 BHP,ZR,-1,-1,0,0,0.5675082327113062,90,-1,-1,-1,47
 BHP,RF,50,40,0,-1,0.5503875968992248,100,-1,-1,-1,66
 BHP,SVM,-1,-1,poly,-1,0.5448504983388704,100,10,-1,-1,74
 BHP,KNN,-1,-1,canberra,11,0.5326688815060908,100,-1,-1,11,64
 BHP,ZR,-1,-1,0,0,0.5470653377630121,100,-1,-1,-1,67
 KMT,RF,20,10,0,-1,0.4887295081967213,10,-1,-1,-1,4
 KMT,SVM,-1,-1,linear,-1,0.4959016393442623,10,0.5,-1,-1,7
 KMT,KNN,-1,-1,chebyshev,11,0.45286885245901637,10,-1,-1,11,8
 KMT,ZR,-1,-1,0,0,0.430327868852459,10,-1,-1,-1,2
 KMT,RF,50,10,0,-1,0.5268595041322314,20,-1,-1,-1,17
 KMT,SVM,-1,-1,poly,-1,0.4700413223140496,20,0.5,-1,-1,18
 KMT,KNN,-1,-1,hamming,11,0.503099173553719,20,-1,-1,9,18
 KMT,ZR,-1,-1,0,0,0.4700413223140496,20,-1,-1,-1,18
 KMT,RF,10,40,0,-1,0.5291666666666667,30,-1,-1,-1,19
 KMT,SVM,-1,-1,rbf,-1,0.5333333333333333,30,10,-1,-1,25
 KMT,KNN,-1,-1,canberra,11,0.5135416666666667,30,-1,-1,3,21
 KMT,ZR,-1,-1,0,0,0.521875,30,-1,-1,-1,9
 KMT,RF,10,20,0,-1,0.5514705882352942,40,-1,-1,-1,19
 KMT,SVM,-1,-1,poly,-1,0.555672268907563,40,100,-1,-1,24
 KMT,KNN,-1,-1,euclidean,11,0.5042016806722689,40,-1,-1,9,23
 KMT,ZR,-1,-1,0,0,0.5619747899159664,40,-1,-1,-1,13
 KMT,RF,20,40,0,-1,0.5190677966101694,50,-1,-1,-1,28
 KMT,SVM,-1,-1,poly,-1,0.5190677966101694,50,100,-1,-1,30
 KMT,KNN,-1,-1,hamming,11,0.5042372881355932,50,-1,-1,7,34
 KMT,ZR,-1,-1,0,0,0.5254237288135594,50,-1,-1,-1,27
 KMT,RF,10,20,0,-1,0.530982905982906,60,-1,-1,-1,22
 KMT,SVM,-1,-1,poly,-1,0.5587606837606838,60,10,-1,-1,25
 KMT,KNN,-1,-1,braycurtis,11,0.48824786324786323,60,-1,-1,3,30
 KMT,ZR,-1,-1,0,0,0.5576923076923077,60,-1,-1,-1,21
 KMT,RF,10,20,0,-1,0.5420258620689655,70,-1,-1,-1,35
 KMT,SVM,-1,-1,linear,-1,0.5678879310344828,70,0.5,-1,-1,38
 KMT,KNN,-1,-1,canberra,11,0.5431034482758621,70,-1,-1,5,39
 KMT,ZR,-1,-1,0,0,0.5678879310344828,70,-1,-1,-1,38
 KMT,RF,20,40,0,-1,0.5489130434782609,80,-1,-1,-1,54
 KMT,SVM,-1,-1,linear,-1,0.5728260869565217,80,0.5,-1,-1,58
 KMT,KNN,-1,-1,euclidean,11,0.5043478260869565,80,-1,-1,9,48
 KMT,ZR,-1,-1,0,0,0.5728260869565217,80,-1,-1,-1,58
 KMT,RF,50,20,0,-1,0.5504385964912281,90,-1,-1,-1,51
 KMT,SVM,-1,-1,poly,-1,0.5614035087719298,90,100,-1,-1,54
 KMT,KNN,-1,-1,canberra,11,0.49780701754385964,90,-1,-1,3,52
 KMT,ZR,-1,-1,0,0,0.5668859649122807,90,-1,-1,-1,48
 KMT,RF,40,10,0,-1,0.536504424778761,100,-1,-1,-1,35
 KMT,SVM,-1,-1,poly,-1,0.5265486725663717,100,100,-1,-1,53
 KMT,KNN,-1,-1,hamming,11,0.5121681415929203,100,-1,-1,7,41
 KMT,ZR,-1,-1,0,0,0.5353982300884956,100,-1,-1,-1,27
 APH,RF,40,40,0,-1,0.5717213114754098,10,-1,-1,-1,7
 APH,SVM,-1,-1,poly,-1,0.5850409836065574,10,0.5,-1,-1,9
 APH,KNN,-1,-1,hamming,11,0.5297131147540983,10,-1,-1,5,9
 APH,ZR,-1,-1,0,0,0.5747950819672131,10,-1,-1,-1,1
 APH,RF,40,50,0,-1,0.4597107438016529,20,-1,-1,-1,13
 APH,SVM,-1,-1,poly,-1,0.41632231404958675,20,0.5,-1,-1,17
 APH,KNN,-1,-1,braycurtis,11,0.41838842975206614,20,-1,-1,11,9
 APH,ZR,-1,-1,0,0,0.41632231404958675,20,-1,-1,-1,17
 APH,RF,40,30,0,-1,0.5229166666666667,30,-1,-1,-1,12
 APH,SVM,-1,-1,poly,-1,0.5270833333333333,30,100,-1,-1,20
 APH,KNN,-1,-1,chebyshev,11,0.44583333333333336,30,-1,-1,11,22
 APH,ZR,-1,-1,0,0,0.51875,30,-1,-1,-1,7
 APH,RF,20,10,0,-1,0.5567226890756303,40,-1,-1,-1,40
 APH,SVM,-1,-1,linear,-1,0.5609243697478992,40,0.5,-1,-1,40
 APH,KNN,-1,-1,hamming,11,0.4842436974789916,40,-1,-1,9,39
 APH,ZR,-1,-1,0,0,0.5609243697478992,40,-1,-1,-1,40
 APH,RF,10,50,0,-1,0.5847457627118644,50,-1,-1,-1,30
 APH,SVM,-1,-1,linear,-1,0.5889830508474576,50,0.5,-1,-1,31
 APH,KNN,-1,-1,euclidean,11,0.5158898305084746,50,-1,-1,5,35
 APH,ZR,-1,-1,0,0,0.5889830508474576,50,-1,-1,-1,31
 APH,RF,20,50,0,-1,0.592948717948718,60,-1,-1,-1,22
 APH,SVM,-1,-1,poly,-1,0.5982905982905983,60,100,-1,-1,24
 APH,KNN,-1,-1,hamming,11,0.5277777777777778,60,-1,-1,3,38
 APH,ZR,-1,-1,0,0,0.5982905982905983,60,-1,-1,-1,22
 APH,RF,10,10,0,-1,0.6099137931034483,70,-1,-1,-1,15
 APH,SVM,-1,-1,poly,-1,0.6196120689655172,70,100,-1,-1,36
 APH,KNN,-1,-1,canberra,11,0.5969827586206896,70,-1,-1,9,46
 APH,ZR,-1,-1,0,0,0.6196120689655172,70,-1,-1,-1,14
 APH,RF,30,40,0,-1,0.6152173913043478,80,-1,-1,-1,37
 APH,SVM,-1,-1,poly,-1,0.6282608695652174,80,100,-1,-1,46
 APH,KNN,-1,-1,chebyshev,11,0.5521739130434783,80,-1,-1,7,47
 APH,ZR,-1,-1,0,0,0.6293478260869565,80,-1,-1,-1,32
 APH,RF,20,20,0,-1,0.6118421052631579,90,-1,-1,-1,70
 APH,SVM,-1,-1,linear,-1,0.6217105263157895,90,0.5,-1,-1,71
 APH,KNN,-1,-1,euclidean,11,0.6085526315789473,90,-1,-1,11,66
 APH,ZR,-1,-1,0,0,0.6217105263157895,90,-1,-1,-1,71
 APH,RF,30,40,0,-1,0.5973451327433629,100,-1,-1,-1,70
 APH,SVM,-1,-1,linear,-1,0.6139380530973452,100,0.5,-1,-1,70
 APH,KNN,-1,-1,chebyshev,11,0.5873893805309734,100,-1,-1,7,69
 APH,ZR,-1,-1,0,0,0.6139380530973452,100,-1,-1,-1,70
 CUZ,RF,10,40,0,-1,0.6209016393442623,10,-1,-1,-1,7
 CUZ,SVM,-1,-1,linear,-1,0.5758196721311475,10,100,-1,-1,9
 CUZ,KNN,-1,-1,chebyshev,11,0.6157786885245902,10,-1,-1,7,9
 CUZ,ZR,-1,-1,0,0,0.6413934426229508,10,-1,-1,-1,1
 CUZ,RF,10,50,0,-1,0.4142561983471074,20,-1,-1,-1,7
 CUZ,SVM,-1,-1,poly,-1,0.35330578512396693,20,0.5,-1,-1,12
 CUZ,KNN,-1,-1,manhattan,11,0.38739669421487605,20,-1,-1,9,11
 CUZ,ZR,-1,-1,0,0,0.3481404958677686,20,-1,-1,-1,12
 CUZ,RF,10,10,0,-1,0.44895833333333335,30,-1,-1,-1,3
 CUZ,SVM,-1,-1,poly,-1,0.434375,30,0.5,-1,-1,8
 CUZ,KNN,-1,-1,chebyshev,11,0.38229166666666664,30,-1,-1,5,12
 CUZ,ZR,-1,-1,0,0,0.44375,30,-1,-1,-1,1
 CUZ,RF,10,10,0,-1,0.4947478991596639,40,-1,-1,-1,27
 CUZ,SVM,-1,-1,poly,-1,0.5294117647058824,40,10,-1,-1,27
 CUZ,KNN,-1,-1,euclidean,11,0.45483193277310924,40,-1,-1,7,25
 CUZ,ZR,-1,-1,0,0,0.5262605042016807,40,-1,-1,-1,26
 CUZ,RF,10,10,0,-1,0.5264830508474576,50,-1,-1,-1,36
 CUZ,SVM,-1,-1,poly,-1,0.5455508474576272,50,10,-1,-1,34
 CUZ,KNN,-1,-1,canberra,11,0.4809322033898305,50,-1,-1,3,33
 CUZ,ZR,-1,-1,0,0,0.5455508474576272,50,-1,-1,-1,31
 CUZ,RF,20,30,0,-1,0.5459401709401709,60,-1,-1,-1,13
 CUZ,SVM,-1,-1,poly,-1,0.5598290598290598,60,100,-1,-1,32
 CUZ,KNN,-1,-1,chebyshev,11,0.5267094017094017,60,-1,-1,5,52
